PersonalID,SkillName,ProficiencyLevel
2260,Packing,Basic
2261,Plumbing,Basic
2262,Front Desk Operations,Advanced
2263,Packing,Basic
2264,Teaching Assistance,Intermediate
2265,Excel,Basic
2265,Driving,Basic
2265,Makeup Artistry,Intermediate
2265,Cooking,Advanced
2266,Scaffolding,Basic
2266,Delivery Driving,Intermediate
2266,Welding,Basic
2267,Makeup Artistry,Intermediate
2268,Accounting,Advanced
2269,Delivery Driving,Intermediate
2269,Carpentry,Basic
2270,Elderly Care,Basic
2271,Barista Skills,Intermediate
2271,Retail Sales,Advanced
2272,Laundry,Intermediate
2273,Cooking,Intermediate
2274,Nursing,Intermediate
2275,Masonry,Basic
2275,MS Office,Basic
2276,Nursing,Intermediate
2277,Plumbing,Advanced
2278,CCTV Monitoring,Basic
2278,Heavy Vehicle Driving,Intermediate
2278,Front Desk Operations,Intermediate
2278,Shuttering Carpentry,Basic
2279,Medical Assistance,Advanced
2280,Delivery Driving,Advanced
2280,Data Entry,Advanced
2280,Housekeeping,Intermediate
2281,Garment Quality Control,Advanced
2281,Facility Maintenance,Basic
2281,Childcare,Intermediate
2282,Caregiving,Basic
2283,Logistics Coordination,Basic
2283,Teaching Assistance,Basic
2283,CCTV Monitoring,Intermediate
2284,CCTV Monitoring,Intermediate
2284,Beauty Therapy,Intermediate
2285,Concrete Mixing,Intermediate
2285,Teaching Assistance,Basic
2286,Janitorial Skills,Intermediate
2287,Nursing,Basic
2288,Customer Service,Basic
2289,Sewing,Basic
2290,Laundry,Advanced
2293,Sewing,Basic
2293,Hairdressing,Basic
2293,Packing,Intermediate
2293,Horticulture,Basic
2293,Elderly Care,Intermediate
2294,Delivery Driving,Advanced
2294,Tailoring,Advanced
2294,Quality Inspection,Intermediate
2295,Food Preparation,Intermediate
2295,Nursing,Intermediate
2296,Painting,Basic
2296,Administrative Support,Advanced
2296,Beauty Therapy,Intermediate
2296,Patient Care,Advanced
2297,Livestock Management,Advanced
2297,Health Aide,Advanced
2298,Driving,Intermediate
2299,Shuttering Carpentry,Advanced
2300,Livestock Management,Basic
2301,Barista Skills,Intermediate
2301,Construction Supervision,Intermediate
2302,Logistics Coordination,Intermediate
2302,Painting,Advanced
2302,Makeup Artistry,Intermediate
2302,Quality Inspection,Advanced
2303,Farming,Intermediate
2304,Nursing,Basic
2305,Forklift Operation,Basic
2305,Customer Service,Basic
2305,Hairdressing,Advanced
2305,Caregiving,Basic
2306,Patient Care,Intermediate
2306,Administrative Support,Advanced
2307,Nursing,Basic
2308,CCTV Monitoring,Intermediate
2308,Elderly Care,Intermediate
2308,Vehicle Maintenance,Advanced
2309,Facility Maintenance,Advanced
2310,Packing,Advanced
2311,Sewing,Basic
2311,Front Desk Operations,Advanced
2312,Excel,Advanced
2312,Masonry,Intermediate
2312,Tiling,Basic
2313,Nursing,Intermediate
2313,Administrative Support,Intermediate
2314,Inventory Management,Basic
2314,Electrical,Advanced
2315,Home Cleaning,Basic
2315,Teaching Assistance,Advanced
2316,Childcare,Basic
2316,Fishing,Advanced
2316,Nursing,Advanced
2317,Livestock Management,Advanced
2318,Welding,Advanced
2318,Forklift Operation,Basic
2319,Welding,Basic
2319,Logistics Coordination,Advanced
2319,Makeup Artistry,Basic
2320,Housekeeping,Basic
2320,Forklift Operation,Advanced
2321,Laundry,Advanced
2322,Patient Care,Basic
2322,Heavy Vehicle Driving,Advanced
2323,Nursing,Intermediate
2324,Front Desk Operations,Intermediate
2324,Bar Bending,Basic
2325,Sewing,Basic
2326,Caregiving,Advanced
2326,Carpentry,Basic
2327,Nursing,Intermediate
2328,Janitorial Skills,Basic
2328,Excel,Basic
2329,Concrete Mixing,Basic
2329,Patient Care,Basic
2329,Tiling,Basic
2329,Carpentry,Intermediate
2330,Sewing,Advanced
2330,Front Desk Operations,Advanced
2331,Patient Care,Intermediate
2331,Quality Inspection,Intermediate
2332,Nursing,Intermediate
2332,Sewing,Intermediate
2333,IT Skills,Advanced
2334,Security Guarding,Intermediate
2334,Painting,Basic
2335,Medical Assistance,Basic
2336,Guest Relations,Basic
2336,Security Guarding,Advanced
2337,Driving,Advanced
2337,Customer Service,Advanced
2338,Plumbing,Basic
2339,Horticulture,Intermediate
2339,Caregiving,Basic
2340,Janitorial Skills,Advanced
2340,Cooking,Advanced
2340,Painting,Intermediate
2340,Excel,Advanced
2341,Cooking,Advanced
2342,Administrative Support,Intermediate
2342,Textile Machine Operation,Intermediate
2343,Nursing,Advanced
2344,Construction Supervision,Basic
2344,Heavy Vehicle Driving,Basic
2344,Nursing,Intermediate
2345,Delivery Driving,Advanced
2346,MS Office,Intermediate
2347,Painting,Basic
2348,Accounting,Basic
2349,Administrative Support,Intermediate
2349,Horticulture,Basic
2349,Construction Supervision,Basic
2349,Masonry,Intermediate
2349,Laundry,Advanced
2350,Scaffolding,Intermediate
2350,IT Skills,Basic
2351,Masonry,Advanced
2351,Caregiving,Basic
2351,Accounting,Advanced
2352,Retail Sales,Advanced
2352,Textile Machine Operation,Advanced
2353,Quality Inspection,Basic
2353,Fishing,Intermediate
2353,Electrical,Advanced
2353,Garment Quality Control,Advanced
2354,Laundry,Basic
2355,Tiling,Basic
2355,Facility Maintenance,Intermediate
2356,Nursing,Advanced
2357,Facility Maintenance,Advanced
2357,Barista Skills,Intermediate
2357,Teaching Assistance,Basic
2358,Nursing,Intermediate
2358,Masonry,Advanced
2359,Heavy Vehicle Driving,Basic
2359,Plumbing,Intermediate
2359,Cooking,Basic
2359,Inventory Management,Basic
2360,Janitorial Skills,Basic
2362,Carpentry,Intermediate
2362,Security Guarding,Intermediate
2362,Patient Care,Advanced
2363,Housekeeping,Basic
2364,Home Cleaning,Intermediate
2364,Forklift Operation,Basic
2364,Heavy Vehicle Driving,Basic
2364,Electrical,Basic
2365,Customer Service,Advanced
2365,Tiling,Advanced
2366,Facility Maintenance,Advanced
2366,First Aid,Basic
2367,Home Cleaning,Advanced
2367,Forklift Operation,Advanced
2367,Delivery Driving,Advanced
2368,Construction Supervision,Basic
2370,CCTV Monitoring,Advanced
2370,Laundry,Basic
2371,Food Preparation,Basic
2372,Serving,Intermediate
2372,Garment Quality Control,Basic
2372,Patient Care,Intermediate
2373,Forklift Operation,Basic
2373,CCTV Monitoring,Advanced
2374,Quality Inspection,Basic
2374,Excel,Intermediate
2375,Logistics Coordination,Advanced
2376,Medical Assistance,Basic
2377,Hotel Housekeeping,Basic
2377,Horticulture,Intermediate
2377,Data Entry,Advanced
2377,Construction Supervision,Basic
2378,Sewing,Basic
2379,Teaching Assistance,Advanced
2379,Sewing,Intermediate
2379,Childcare,Intermediate
2380,Driving,Basic
2380,Packing,Intermediate
2382,Inventory Management,Basic
2382,Data Entry,Advanced
2383,Carpentry,Advanced
2383,Laundry,Advanced
2383,Farming,Advanced
2384,Home Cleaning,Advanced
2385,Banquet Service,Basic
2385,Food Preparation,Advanced
2385,Barista Skills,Advanced
2386,Facility Maintenance,Advanced
2387,Plumbing,Advanced
2388,Administrative Support,Intermediate
2389,Sewing,Basic
2389,Quality Inspection,Intermediate
2390,Tailoring,Intermediate
2390,Childcare,Advanced
2390,Hairdressing,Intermediate
2390,Home Cleaning,Advanced
2391,Electrical,Intermediate
2392,Nursing,Basic
2392,CCTV Monitoring,Intermediate
2392,Construction Supervision,Basic
2392,Sewing,Intermediate
2393,Guest Relations,Intermediate
2393,Nursing,Advanced
2393,Laundry,Advanced
2394,Bar Bending,Advanced
2394,Medical Assistance,Intermediate
2395,Sewing,Intermediate
2396,Garment Quality Control,Advanced
2396,Childcare,Intermediate
2396,Front Desk Operations,Basic
2397,Tailoring,Basic
2397,Driving,Advanced
2397,Electrical,Basic
2398,Data Entry,Advanced
2398,Heavy Vehicle Driving,Intermediate
2399,Teaching Assistance,Intermediate
2399,Garment Quality Control,Advanced
2399,Patient Care,Basic
2400,Nursing,Advanced
2401,Painting,Advanced
2401,Retail Sales,Basic
2402,Sewing,Basic
2403,Nursing,Basic
2403,Excel,Basic
2403,Housekeeping,Intermediate
2404,Farming,Advanced
2405,Food Preparation,Advanced
2405,Housekeeping,Basic
2405,Nursing,Intermediate
2406,Makeup Artistry,Advanced
2407,Livestock Management,Advanced
2407,Childcare,Basic
2408,Painting,Advanced
2409,Hotel Housekeeping,Advanced
2409,Laundry,Basic
2409,Driving,Advanced
2410,Driving,Basic
2411,Fishing,Basic
2411,Elderly Care,Intermediate
2412,Serving,Advanced
2412,Shuttering Carpentry,Advanced
2413,Heavy Vehicle Driving,Basic
2413,Fishing,Advanced
2413,Masonry,Advanced
2414,Quality Inspection,Basic
2414,Garment Quality Control,Basic
2414,Janitorial Skills,Intermediate
2415,Plumbing,Advanced
2416,Sewing,Basic
2417,Quality Inspection,Intermediate
2418,Vehicle Maintenance,Basic
2418,Quality Inspection,Advanced
2418,Tiling,Basic
2419,Horticulture,Basic
2419,Tailoring,Advanced
2419,Home Cleaning,Basic
2420,Barista Skills,Intermediate
2420,Quality Inspection,Basic
2420,Concrete Mixing,Advanced
2421,Guest Relations,Basic
2421,Facility Maintenance,Basic
2422,CCTV Monitoring,Intermediate
2422,Construction Supervision,Basic
2423,Fishing,Advanced
2424,CCTV Monitoring,Intermediate
2424,Caregiving,Basic
2425,Garment Quality Control,Advanced
2425,Logistics Coordination,Basic
2426,Makeup Artistry,Advanced
2426,Front Desk Operations,Basic
2426,Nursing,Intermediate
2426,Textile Machine Operation,Advanced
2426,Patient Care,Intermediate
2427,Front Desk Operations,Basic
2428,Farming,Advanced
2428,Teaching Assistance,Advanced
2429,Tailoring,Basic
2429,Laundry,Advanced
2429,Hotel Housekeeping,Intermediate
2430,Fishing,Intermediate
2431,Nursing,Intermediate
2431,Sewing,Advanced
2432,Vehicle Maintenance,Intermediate
2432,Garment Quality Control,Basic
2433,Sewing,Basic
2434,Fishing,Intermediate
2434,Hotel Housekeeping,Advanced
2435,Textile Machine Operation,Intermediate
2435,Plumbing,Advanced
2435,Construction Supervision,Basic
2435,Patient Care,Basic
2436,Customer Service,Intermediate
2436,Shuttering Carpentry,Intermediate
2436,Medical Assistance,Intermediate
2436,Retail Sales,Intermediate
2436,Bar Bending,Advanced
2437,Heavy Vehicle Driving,Advanced
2437,Driving,Intermediate
2437,Hairdressing,Basic
2437,Makeup Artistry,Advanced
2438,Excel,Basic
2438,Electrical,Advanced
2439,Scaffolding,Intermediate
2439,Caregiving,Intermediate
2440,Electrical,Advanced
2441,Housekeeping,Intermediate
2442,First Aid,Intermediate
2442,MS Office,Advanced
2442,Data Entry,Intermediate
2443,Heavy Vehicle Driving,Intermediate
2443,Food Preparation,Advanced
2444,Nursing,Basic
2445,Sewing,Basic
2446,Excel,Intermediate
2446,Retail Sales,Advanced
2446,Plumbing,Basic
2447,Horticulture,Intermediate
2447,Janitorial Skills,Advanced
2447,CCTV Monitoring,Advanced
2447,Scaffolding,Intermediate
2447,Serving,Intermediate
2448,Bar Bending,Advanced
2448,Scaffolding,Basic
2448,Nursing,Basic
2449,Tiling,Basic
2449,Masonry,Basic
2449,Electrical,Intermediate
2449,Vehicle Maintenance,Advanced
2450,Excel,Intermediate
2451,Serving,Intermediate
2451,Welding,Intermediate
2452,Sewing,Intermediate
2452,Teaching Assistance,Advanced
2453,Retail Sales,Advanced
2454,Makeup Artistry,Advanced
2454,Administrative Support,Intermediate
2455,Retail Sales,Intermediate
2455,Laundry,Basic
2455,Front Desk Operations,Advanced
2456,Laundry,Intermediate
2457,Facility Maintenance,Intermediate
2457,Shuttering Carpentry,Advanced
2458,Plumbing,Basic
2458,Nursing,Advanced
2458,Welding,Basic
2459,Driving,Basic
2460,Shuttering Carpentry,Advanced
2460,Textile Machine Operation,Advanced
2460,Banquet Service,Basic
2461,Packing,Advanced
2461,Nursing,Intermediate
2462,Farming,Intermediate
2463,Livestock Management,Advanced
2463,Construction Supervision,Basic
2463,Hotel Housekeeping,Advanced
2463,Painting,Intermediate
2464,Sewing,Intermediate
2464,CCTV Monitoring,Intermediate
2464,First Aid,Advanced
2465,First Aid,Advanced
2465,Painting,Advanced
2466,Carpentry,Intermediate
2467,MS Office,Basic
2468,Janitorial Skills,Basic
2468,Home Cleaning,Intermediate
2469,Nursing,Intermediate
2469,Sewing,Basic
2469,Farming,Advanced
2469,Security Guarding,Basic
2470,Quality Inspection,Intermediate
2470,Sewing,Intermediate
2471,Barista Skills,Basic
2471,Quality Inspection,Intermediate
2471,Patient Care,Basic
2471,Elderly Care,Intermediate
2472,Facility Maintenance,Advanced
2472,Laundry,Advanced
2473,Barista Skills,Basic
2473,Cooking,Basic
2473,MS Office,Intermediate
2474,Cooking,Basic
2475,Tailoring,Intermediate
2475,Carpentry,Basic
2476,Inventory Management,Basic
2476,Garment Quality Control,Basic
2477,Retail Sales,Basic
2477,Janitorial Skills,Intermediate
2477,Bookkeeping,Basic
2478,Teaching Assistance,Basic
2478,Barista Skills,Basic
2478,Bar Bending,Advanced
2478,Retail Sales,Advanced
2479,Accounting,Intermediate
2480,Quality Inspection,Basic
2480,Bookkeeping,Intermediate
2480,Masonry,Advanced
2481,Accounting,Intermediate
2481,Bar Bending,Basic
2481,Fishing,Intermediate
2482,Home Cleaning,Intermediate
2482,Front Desk Operations,Advanced
2483,Retail Sales,Advanced
2483,Heavy Vehicle Driving,Advanced
2483,Banquet Service,Advanced
2484,Fishing,Advanced
2484,Home Cleaning,Basic
2485,Laundry,Basic
2485,Bar Bending,Basic
2486,Customer Service,Basic
2486,Sewing,Intermediate
2487,IT Skills,Intermediate
2487,Tailoring,Advanced
2488,Carpentry,Basic
2489,Textile Machine Operation,Advanced
2489,Nursing,Intermediate
2489,First Aid,Advanced
2490,Barista Skills,Advanced
2490,Livestock Management,Advanced
2491,Food Preparation,Advanced
2491,Garment Quality Control,Intermediate
2491,Nursing,Basic
2492,Fishing,Intermediate
2493,Tiling,Basic
2493,Retail Sales,Basic
2494,Teaching Assistance,Advanced
2494,Food Preparation,Intermediate
2494,Sewing,Intermediate
2495,Construction Supervision,Intermediate
2495,Kitchen Assistance,Basic
2496,Quality Inspection,Basic
2496,Accounting,Intermediate
2497,Garment Quality Control,Advanced
2498,Nursing,Intermediate
2499,Fishing,Advanced
2499,Livestock Management,Advanced
2499,Shuttering Carpentry,Basic
2499,Vehicle Maintenance,Advanced
2500,Home Cleaning,Basic
2501,Administrative Support,Intermediate
2501,Driving,Intermediate
2501,Carpentry,Intermediate
2502,Retail Sales,Basic
2503,Data Entry,Basic
2503,Vehicle Maintenance,Advanced
2504,Makeup Artistry,Intermediate
2504,Delivery Driving,Intermediate
2504,Health Aide,Basic
2504,CCTV Monitoring,Advanced
2505,Horticulture,Basic
2505,Banquet Service,Intermediate
2505,Delivery Driving,Basic
2505,Farming,Intermediate
2507,Teaching Assistance,Basic
2507,Health Aide,Advanced
2507,Tailoring,Intermediate
2507,Home Cleaning,Intermediate
2508,Teaching Assistance,Advanced
2508,Administrative Support,Intermediate
2508,Bar Bending,Intermediate
2509,Patient Care,Intermediate
2509,Forklift Operation,Basic
2509,Driving,Basic
2510,Guest Relations,Intermediate
2510,Hairdressing,Basic
2510,Teaching Assistance,Basic
2510,Shuttering Carpentry,Basic
2511,Electrical,Advanced
2511,Food Preparation,Basic
2511,Driving,Basic
2512,Teaching Assistance,Intermediate
2512,Childcare,Advanced
2512,Patient Care,Advanced
2513,IT Skills,Intermediate
2514,Cooking,Basic
2514,Construction Supervision,Advanced
2514,Laundry,Advanced
2514,Forklift Operation,Basic
2515,Customer Service,Advanced
2515,Banquet Service,Intermediate
2515,Housekeeping,Intermediate
2516,Caregiving,Advanced
2516,Home Cleaning,Advanced
2516,Hotel Housekeeping,Basic
2517,Laundry,Intermediate
2517,Housekeeping,Basic
2517,Excel,Basic
2517,Heavy Vehicle Driving,Basic
2518,Painting,Basic
2519,First Aid,Advanced
2519,Accounting,Advanced
2520,Painting,Advanced
2520,Facility Maintenance,Advanced
2520,IT Skills,Advanced
2521,Carpentry,Intermediate
2521,CCTV Monitoring,Advanced
2522,Food Preparation,Basic
2522,Security Guarding,Basic
2522,Forklift Operation,Advanced
2522,Home Cleaning,Basic
2523,Kitchen Assistance,Intermediate
2523,Bar Bending,Advanced
2523,Guest Relations,Advanced
2523,Serving,Intermediate
2524,Logistics Coordination,Intermediate
2524,Textile Machine Operation,Advanced
2524,Caregiving,Intermediate
2525,Packing,Basic
2525,Nursing,Intermediate
2526,Logistics Coordination,Intermediate
2526,MS Office,Advanced
2526,Driving,Intermediate
2527,Medical Assistance,Basic
2528,Facility Maintenance,Basic
2528,MS Office,Advanced
2528,Quality Inspection,Basic
2528,Textile Machine Operation,Advanced
2529,Painting,Basic
2530,Medical Assistance,Basic
2531,Nursing,Advanced
2532,Garment Quality Control,Basic
2532,Laundry,Advanced
2532,Inventory Management,Advanced
2533,Front Desk Operations,Advanced
2533,Accounting,Basic
2533,Delivery Driving,Intermediate
2533,Laundry,Advanced
2533,Excel,Basic
2534,Guest Relations,Intermediate
2534,Horticulture,Basic
2535,Carpentry,Basic
2535,Security Guarding,Advanced
2536,Front Desk Operations,Advanced
2536,Construction Supervision,Intermediate
2536,Hotel Housekeeping,Basic
2536,First Aid,Advanced
2538,Forklift Operation,Basic
2539,Retail Sales,Basic
2540,MS Office,Advanced
2540,Sewing,Basic
2542,Banquet Service,Basic
2542,Hotel Housekeeping,Advanced
2543,Forklift Operation,Intermediate
2543,Livestock Management,Advanced
2543,Home Cleaning,Advanced
2544,Medical Assistance,Basic
2544,Barista Skills,Basic
2544,Banquet Service,Basic
2545,Caregiving,Basic
2545,Patient Care,Intermediate
2546,Sewing,Intermediate
2547,Guest Relations,Intermediate
2548,Barista Skills,Advanced
2548,Garment Quality Control,Basic
2548,Nursing,Intermediate
2548,Livestock Management,Basic
2549,Shuttering Carpentry,Basic
2550,Sewing,Advanced
2551,Makeup Artistry,Basic
2551,Home Cleaning,Advanced
2551,Data Entry,Advanced
2551,Inventory Management,Advanced
2552,Nursing,Basic
2553,Cooking,Basic
2553,Makeup Artistry,Intermediate
2554,Beauty Therapy,Advanced
2554,Heavy Vehicle Driving,Basic
2554,Garment Quality Control,Basic
2555,Retail Sales,Basic
2556,Shuttering Carpentry,Advanced
2557,Tiling,Advanced
2558,Tiling,Intermediate
2559,Housekeeping,Basic
2559,Teaching Assistance,Advanced
2560,Sewing,Basic
2560,Patient Care,Basic
2560,Inventory Management,Intermediate
2561,Hotel Housekeeping,Intermediate
2561,MS Office,Advanced
2562,Health Aide,Intermediate
2563,Bookkeeping,Intermediate
2563,Excel,Intermediate
2563,Driving,Basic
2563,Masonry,Basic
2564,Caregiving,Intermediate
2565,Painting,Intermediate
2565,Packing,Basic
2566,Driving,Basic
2566,Inventory Management,Advanced
2567,CCTV Monitoring,Intermediate
2568,Scaffolding,Intermediate
2568,Nursing,Intermediate
2568,Hairdressing,Basic
2569,Heavy Vehicle Driving,Intermediate
2570,Tiling,Basic
2570,Health Aide,Basic
2570,Delivery Driving,Basic
2571,Food Preparation,Advanced
2572,Laundry,Advanced
2573,Hairdressing,Intermediate
2573,Fishing,Basic
2574,Serving,Intermediate
2574,Elderly Care,Intermediate
2575,Concrete Mixing,Basic
2575,First Aid,Advanced
2575,Cooking,Intermediate
2576,Guest Relations,Intermediate
2576,Construction Supervision,Advanced
2577,Hairdressing,Intermediate
2577,Forklift Operation,Intermediate
2577,Logistics Coordination,Basic
2578,Laundry,Basic
2578,Medical Assistance,Intermediate
