ContractID,ApplicationID,JobID,PersonalID,ContractNumber,ContractStartDate,ContractEndDate,RenewalEligible,ContractStatus,SignedDate,Remarks
1656,5581,854,1903,C0001656,2025-12-28,2026-07-19,1,Active,2025-12-28,Fixed-Term
1657,5583,952,1904,C0001657,2025-03-08,2025-05-26,1,Active,2025-03-08,Fixed-Term
1658,5589,2365,1907,C0001658,2025-06-01,2026-07-23,1,Active,2025-06-01,SLBFE Standard Contract
1659,5592,4087,1908,C0001659,2025-06-13,2026-09-18,1,Active,2025-06-13,Travel Allowance
1660,5593,2119,1908,C0001660,2026-03-20,2026-06-01,0,Active,2026-03-20,SLBFE Standard Contract
1661,5597,4540,1910,C0001661,2026-07-10,2027-01-15,0,Active,2026-07-10,Travel Allowance
1662,5599,4820,1910,C0001662,2026-04-05,2027-03-09,0,Active,2026-04-05,Travel Allowance
1663,5603,156,1911,C0001663,2026-03-20,2027-07-06,0,Active,2026-03-20,Fixed-Term
1664,5606,4158,1912,C0001664,2026-01-10,2026-05-13,1,Active,2026-01-10,SLBFE Standard Contract
1665,5608,991,1912,C0001665,2025-09-17,2027-03-10,0,Active,2025-09-17,Housing Provided
1666,5618,4488,1915,C0001666,2024-09-01,2025-11-16,1,Active,2024-09-01,Housing Provided
1667,5622,4606,1918,C0001667,2025-12-10,2026-07-26,1,Active,2025-12-10,SLBFE Standard Contract
1668,5625,2596,1920,C0001668,2025-09-16,2027-04-16,0,Active,2025-09-16,Housing Provided
1669,5631,1992,1921,C0001669,2026-02-05,2027-03-28,0,Active,2026-02-05,Housing Provided
1670,5632,175,1921,C0001670,2025-10-09,2026-06-21,1,Active,2025-10-09,Travel Allowance
1671,5634,1052,1923,C0001671,2026-06-17,2027-06-17,1,Active,2026-06-17,Travel Allowance
1672,5636,1551,1925,C0001672,2024-07-02,2024-12-21,0,Active,2024-07-02,Travel Allowance
1673,5646,2879,1927,C0001673,2025-11-02,2027-07-23,0,Active,2025-11-02,SLBFE Standard Contract
1674,5652,934,1928,C0001674,2026-02-15,2027-06-01,0,Active,2026-02-15,Fixed-Term
1675,5655,2256,1928,C0001675,2026-06-15,2027-05-02,1,Active,2026-06-15,SLBFE Standard Contract
1676,5661,1388,1931,C0001676,2023-11-03,2026-01-18,1,Active,2023-11-03,SLBFE Standard Contract
1677,5666,2321,1932,C0001677,2026-08-13,2026-09-22,1,Active,2026-08-13,SLBFE Standard Contract
1678,5667,1070,1932,C0001678,2024-08-31,2026-11-10,1,Active,2024-08-31,Housing Provided
1679,5668,1571,1932,C0001679,2026-05-23,2027-04-19,0,Active,2026-05-23,Travel Allowance
1680,5669,3447,1932,C0001680,2026-08-13,2027-05-21,1,Active,2026-08-13,Travel Allowance
1681,5690,263,1938,C0001681,2024-05-31,2025-09-25,0,Active,2024-05-31,Travel Allowance
1682,5693,1701,1938,C0001682,2025-01-02,2025-12-14,1,Active,2025-01-02,Housing Provided
1683,5694,3711,1939,C0001683,2025-09-13,2026-12-30,1,Active,2025-09-13,Fixed-Term
1684,5695,2291,1939,C0001684,2025-03-12,2026-07-21,1,Active,2025-03-12,SLBFE Standard Contract
1685,5696,4732,1940,C0001685,2026-01-10,2026-07-02,1,Active,2026-01-10,Housing Provided
1686,5704,443,1944,C0001686,2025-10-12,2027-02-27,1,Active,2025-10-12,Travel Allowance
1687,5705,1440,1944,C0001687,2026-06-28,2027-08-12,0,Active,2026-06-28,Travel Allowance
1688,5706,1514,1944,C0001688,2025-01-14,2025-11-24,0,Active,2025-01-14,SLBFE Standard Contract
1689,5710,26,1945,C0001689,2026-08-19,2026-09-11,1,Active,2026-08-19,SLBFE Standard Contract
1690,5715,1463,1946,C0001690,2024-06-12,2025-11-15,1,Active,2024-06-12,Housing Provided
1691,5717,341,1947,C0001691,2025-09-29,2026-03-31,0,Active,2025-09-29,Fixed-Term
1692,5718,3864,1947,C0001692,2025-12-29,2026-07-19,0,Active,2025-12-29,Travel Allowance
1693,5723,4096,1950,C0001693,2025-02-19,2026-05-04,0,Active,2025-02-19,Fixed-Term
1694,5728,1363,1954,C0001694,2024-09-26,2025-04-30,1,Active,2024-09-26,Travel Allowance
1695,5731,3198,1954,C0001695,2025-08-22,2026-09-13,1,Active,2025-08-22,SLBFE Standard Contract
1696,5734,297,1954,C0001696,2025-08-27,2026-05-10,0,Active,2025-08-27,Housing Provided
1697,5737,1515,1955,C0001697,2026-03-24,2026-06-30,1,Active,2026-03-24,Travel Allowance
1698,5741,1617,1957,C0001698,2026-04-18,2026-07-16,0,Active,2026-04-18,Fixed-Term
1699,5743,2670,1957,C0001699,2025-02-28,2027-02-15,0,Active,2025-02-28,Housing Provided
1700,5747,1057,1959,C0001700,2024-08-17,2026-12-03,1,Active,2024-08-17,Fixed-Term
1701,5750,102,1960,C0001701,2025-11-13,2025-12-16,1,Active,2025-11-13,SLBFE Standard Contract
1702,5751,2647,1960,C0001702,2025-12-20,2027-07-22,1,Active,2025-12-20,Housing Provided
1703,5752,1307,1960,C0001703,2026-04-26,2027-04-09,1,Active,2026-04-26,Fixed-Term
1704,5753,2954,1960,C0001704,2025-01-29,2026-03-16,0,Active,2025-01-29,Fixed-Term
1705,5755,3728,1960,C0001705,2026-01-01,2026-03-11,1,Active,2026-01-01,SLBFE Standard Contract
1706,5757,4178,1961,C0001706,2026-05-28,2026-05-30,0,Active,2026-05-28,Housing Provided
1707,5759,2458,1961,C0001707,2025-11-09,2026-01-10,1,Active,2025-11-09,Housing Provided
1708,5760,3771,1961,C0001708,2024-12-21,2026-10-27,0,Active,2024-12-21,SLBFE Standard Contract
1709,5762,270,1962,C0001709,2025-08-12,2026-11-08,0,Active,2025-08-12,Fixed-Term
1710,5764,4778,1963,C0001710,2024-12-06,2027-03-07,0,Active,2024-12-06,SLBFE Standard Contract
1711,5767,1129,1965,C0001711,2026-05-16,2026-09-02,1,Active,2026-05-16,Housing Provided
1712,5768,1508,1965,C0001712,2023-11-27,2025-11-09,0,Active,2023-11-27,Travel Allowance
1713,5776,1610,1969,C0001713,2025-12-08,2026-12-14,1,Active,2025-12-08,Travel Allowance
1714,5783,655,1970,C0001714,2026-03-08,2027-07-11,0,Active,2026-03-08,Fixed-Term
1715,5787,3223,1971,C0001715,2025-10-16,2027-02-20,1,Active,2025-10-16,Fixed-Term
1716,5788,2040,1972,C0001716,2025-06-26,2027-06-05,0,Active,2025-06-26,SLBFE Standard Contract
1717,5789,1471,1972,C0001717,2025-03-20,2026-09-28,0,Active,2025-03-20,Travel Allowance
1718,5794,92,1975,C0001718,2025-12-11,2026-03-21,0,Active,2025-12-11,Housing Provided
1719,5795,1011,1975,C0001719,2026-03-30,2026-10-18,1,Active,2026-03-30,SLBFE Standard Contract
1720,5796,4826,1975,C0001720,2025-10-16,2026-04-01,0,Active,2025-10-16,Fixed-Term
1721,5797,865,1976,C0001721,2026-05-09,2027-05-21,0,Active,2026-05-09,SLBFE Standard Contract
1722,5798,3838,1976,C0001722,2026-05-21,2027-03-22,1,Active,2026-05-21,Travel Allowance
1723,5801,1440,1976,C0001723,2025-01-15,2026-06-13,0,Active,2025-01-15,Fixed-Term
1724,5809,3533,1980,C0001724,2026-06-16,2027-05-07,1,Active,2026-06-16,Travel Allowance
1725,5810,3886,1980,C0001725,2025-12-06,2026-07-27,1,Active,2025-12-06,Fixed-Term
1726,5812,671,1981,C0001726,2026-04-12,2027-06-04,0,Active,2026-04-12,Fixed-Term
1727,5816,3443,1982,C0001727,2025-05-13,2027-06-16,1,Active,2025-05-13,Housing Provided
1728,5817,4828,1982,C0001728,2025-11-04,2026-11-15,0,Active,2025-11-04,Housing Provided
1729,5821,1248,1985,C0001729,2024-06-17,2024-11-01,0,Active,2024-06-17,Housing Provided
1730,5822,3967,1985,C0001730,2026-01-03,2026-01-28,1,Active,2026-01-03,Travel Allowance
1731,5826,4075,1987,C0001731,2025-05-07,2026-11-07,1,Active,2025-05-07,Travel Allowance
1732,5827,1542,1987,C0001732,2025-02-08,2027-08-08,1,Active,2025-02-08,Fixed-Term
1733,5828,3415,1988,C0001733,2026-04-25,2026-10-01,0,Active,2026-04-25,Travel Allowance
1734,5830,4569,1988,C0001734,2024-09-21,2025-07-02,1,Active,2024-09-21,Travel Allowance
1735,5832,2361,1989,C0001735,2025-05-25,2026-03-06,1,Active,2025-05-25,SLBFE Standard Contract
1736,5833,1630,1989,C0001736,2025-08-29,2027-02-19,0,Active,2025-08-29,Travel Allowance
1737,5836,4204,1990,C0001737,2025-12-28,2027-07-05,1,Active,2025-12-28,Fixed-Term
1738,5838,2128,1990,C0001738,2024-10-22,2025-05-09,0,Active,2024-10-22,SLBFE Standard Contract
1739,5840,157,1990,C0001739,2024-04-25,2025-07-20,1,Active,2024-04-25,Travel Allowance
1740,5842,3659,1991,C0001740,2026-03-05,2026-04-26,1,Active,2026-03-05,Fixed-Term
1741,5846,332,1992,C0001741,2024-08-30,2026-04-04,1,Active,2024-08-30,SLBFE Standard Contract
1742,5847,1504,1992,C0001742,2025-04-24,2025-11-25,1,Active,2025-04-24,SLBFE Standard Contract
1743,5850,1855,1994,C0001743,2026-01-18,2027-06-22,1,Active,2026-01-18,SLBFE Standard Contract
1744,5852,1556,1995,C0001744,2024-10-26,2025-03-20,1,Active,2024-10-26,Fixed-Term
1745,5854,424,1995,C0001745,2025-08-13,2026-04-21,0,Active,2025-08-13,Travel Allowance
1746,5860,1661,1999,C0001746,2026-07-27,2026-12-06,1,Active,2026-07-27,Housing Provided
1747,5866,4534,2002,C0001747,2026-01-29,2026-10-12,1,Active,2026-01-29,Travel Allowance
1748,5867,2723,2002,C0001748,2026-06-11,2027-08-12,1,Active,2026-06-11,Fixed-Term
1749,5868,2615,2003,C0001749,2025-09-29,2026-04-15,0,Active,2025-09-29,Fixed-Term
1750,5871,1344,2004,C0001750,2025-09-14,2027-03-27,1,Active,2025-09-14,Fixed-Term
1751,5875,734,2007,C0001751,2026-06-15,2027-07-06,0,Active,2026-06-15,Travel Allowance
1752,5877,3461,2007,C0001752,2025-12-11,2026-01-24,0,Active,2025-12-11,Fixed-Term
1753,5882,380,2008,C0001753,2024-01-08,2024-02-08,1,Active,2024-01-08,Fixed-Term
1754,5883,22,2008,C0001754,2024-03-25,2025-09-20,1,Active,2024-03-25,Travel Allowance
1755,5888,18,2009,C0001755,2025-06-20,2027-08-08,1,Active,2025-06-20,SLBFE Standard Contract
1756,5889,2280,2009,C0001756,2025-02-13,2027-04-08,1,Active,2025-02-13,SLBFE Standard Contract
1757,5893,4008,2010,C0001757,2025-11-19,2026-12-20,0,Active,2025-11-19,Housing Provided
1758,5899,4741,2012,C0001758,2024-03-05,2026-06-22,0,Active,2024-03-05,SLBFE Standard Contract
1759,5900,4570,2012,C0001759,2026-05-26,2026-07-17,1,Active,2026-05-26,Housing Provided
1760,5906,4376,2015,C0001760,2025-10-18,2027-03-10,1,Active,2025-10-18,Fixed-Term
1761,5908,1342,2016,C0001761,2025-09-09,2026-05-26,1,Active,2025-09-09,SLBFE Standard Contract
1762,5913,4606,2018,C0001762,2025-03-10,2027-05-07,1,Active,2025-03-10,Housing Provided
1763,5920,3559,2019,C0001763,2025-06-05,2026-02-25,1,Active,2025-06-05,Travel Allowance
1764,5926,1316,2021,C0001764,2026-05-10,2027-08-14,0,Active,2026-05-10,SLBFE Standard Contract
1765,5929,1641,2023,C0001765,2024-09-05,2025-07-10,0,Active,2024-09-05,SLBFE Standard Contract
1766,5931,3436,2024,C0001766,2024-04-09,2027-01-30,0,Active,2024-04-09,Travel Allowance
1767,5932,1874,2025,C0001767,2024-09-13,2027-05-04,1,Active,2024-09-13,SLBFE Standard Contract
1768,5934,1266,2025,C0001768,2025-11-28,2027-05-14,0,Active,2025-11-28,Housing Provided
1769,5936,2231,2026,C0001769,2026-04-24,2027-01-16,1,Active,2026-04-24,SLBFE Standard Contract
1770,5937,1599,2026,C0001770,2025-07-04,2025-12-06,0,Active,2025-07-04,Fixed-Term
1771,5939,2623,2027,C0001771,2025-05-11,2027-01-18,0,Active,2025-05-11,SLBFE Standard Contract
1772,5940,2289,2027,C0001772,2026-05-07,2026-09-27,0,Active,2026-05-07,SLBFE Standard Contract
1773,5943,3881,2027,C0001773,2025-06-20,2025-08-01,1,Active,2025-06-20,Fixed-Term
1774,5948,3164,2028,C0001774,2025-05-05,2026-09-17,1,Active,2025-05-05,Housing Provided
1775,5952,76,2029,C0001775,2025-01-24,2026-02-17,1,Active,2025-01-24,Travel Allowance
1776,5953,1953,2029,C0001776,2026-08-07,2026-12-24,1,Active,2026-08-07,Travel Allowance
1777,5955,733,2031,C0001777,2026-05-26,2027-08-02,0,Active,2026-05-26,Travel Allowance
1778,5963,1756,2034,C0001778,2026-06-23,2027-05-04,0,Active,2026-06-23,Travel Allowance
1779,5964,464,2035,C0001779,2024-02-22,2025-12-10,0,Active,2024-02-22,SLBFE Standard Contract
1780,5977,3797,2041,C0001780,2025-02-15,2025-09-18,0,Active,2025-02-15,Travel Allowance
1781,5986,629,2045,C0001781,2025-12-19,2026-06-22,0,Active,2025-12-19,Housing Provided
1782,5989,1591,2046,C0001782,2026-08-09,2026-10-23,0,Active,2026-08-09,SLBFE Standard Contract
1783,5992,3849,2047,C0001783,2026-08-07,2026-10-14,1,Active,2026-08-07,SLBFE Standard Contract
1784,5995,237,2049,C0001784,2025-05-05,2026-05-18,1,Active,2025-05-05,Housing Provided
1785,5997,1542,2049,C0001785,2026-05-21,2027-05-21,1,Active,2026-05-21,SLBFE Standard Contract
1786,5999,128,2049,C0001786,2025-12-07,2027-05-04,1,Active,2025-12-07,Fixed-Term
1787,6001,3937,2050,C0001787,2026-06-24,2027-06-19,1,Active,2026-06-24,Travel Allowance
1788,6002,559,2051,C0001788,2026-07-26,2026-10-31,1,Active,2026-07-26,SLBFE Standard Contract
1789,6006,1710,2052,C0001789,2026-02-07,2026-12-17,0,Active,2026-02-07,Fixed-Term
1790,6007,3403,2052,C0001790,2025-10-19,2026-11-01,1,Active,2025-10-19,SLBFE Standard Contract
1791,6011,1390,2053,C0001791,2025-11-24,2027-03-13,1,Active,2025-11-24,SLBFE Standard Contract
1792,6014,1216,2056,C0001792,2025-08-24,2025-11-20,0,Active,2025-08-24,Fixed-Term
1793,6018,4305,2057,C0001793,2025-02-25,2026-02-13,1,Active,2025-02-25,SLBFE Standard Contract
1794,6020,2258,2058,C0001794,2024-12-28,2027-04-27,0,Active,2024-12-28,SLBFE Standard Contract
1795,6022,3967,2061,C0001795,2024-05-15,2027-05-05,0,Active,2024-05-15,Travel Allowance
1796,6025,3227,2062,C0001796,2025-04-19,2026-01-06,1,Active,2025-04-19,SLBFE Standard Contract
1797,6027,542,2063,C0001797,2025-04-07,2026-11-02,1,Active,2025-04-07,SLBFE Standard Contract
1798,6029,2314,2064,C0001798,2025-05-19,2026-12-06,1,Active,2025-05-19,Travel Allowance
1799,6031,3703,2064,C0001799,2023-11-26,2025-03-30,0,Active,2023-11-26,Fixed-Term
1800,6034,4165,2064,C0001800,2026-01-24,2026-09-06,1,Active,2026-01-24,Housing Provided
1801,6039,3501,2068,C0001801,2024-09-14,2025-01-08,1,Active,2024-09-14,Fixed-Term
1802,6043,2278,2068,C0001802,2025-02-26,2025-11-21,0,Active,2025-02-26,Fixed-Term
1803,6050,4144,2071,C0001803,2026-03-16,2027-06-06,0,Active,2026-03-16,Travel Allowance
1804,6051,3774,2071,C0001804,2025-11-26,2027-05-04,0,Active,2025-11-26,Housing Provided
1805,6055,1701,2072,C0001805,2025-04-10,2027-03-14,0,Active,2025-04-10,SLBFE Standard Contract
1806,6066,4645,2074,C0001806,2026-06-06,2027-02-10,0,Active,2026-06-06,Travel Allowance
1807,6070,3292,2075,C0001807,2025-05-10,2026-02-16,0,Active,2025-05-10,Travel Allowance
1808,6077,1498,2076,C0001808,2026-03-25,2027-02-11,1,Active,2026-03-25,Travel Allowance
1809,6082,32,2078,C0001809,2025-12-17,2026-12-27,0,Active,2025-12-17,Travel Allowance
1810,6084,1285,2080,C0001810,2025-07-10,2027-02-17,1,Active,2025-07-10,SLBFE Standard Contract
1811,6087,2493,2081,C0001811,2026-03-25,2027-07-02,1,Active,2026-03-25,Housing Provided
1812,6094,2129,2085,C0001812,2026-01-21,2026-07-12,0,Active,2026-01-21,Fixed-Term
1813,6095,2216,2086,C0001813,2025-08-24,2025-12-23,0,Active,2025-08-24,Fixed-Term
1814,6096,3598,2086,C0001814,2026-07-28,2027-03-22,0,Active,2026-07-28,Housing Provided
1815,6097,390,2086,C0001815,2024-06-27,2026-06-21,1,Active,2024-06-27,SLBFE Standard Contract
1816,6098,2816,2087,C0001816,2024-03-23,2027-02-28,1,Active,2024-03-23,Fixed-Term
1817,6101,1441,2087,C0001817,2024-07-27,2024-11-25,1,Active,2024-07-27,Housing Provided
1818,6102,175,2087,C0001818,2026-08-08,2027-06-03,0,Active,2026-08-08,Housing Provided
1819,6104,1025,2088,C0001819,2026-03-23,2026-04-29,1,Active,2026-03-23,Travel Allowance
1820,6106,209,2090,C0001820,2026-08-16,2026-12-27,1,Active,2026-08-16,Housing Provided
1821,6108,347,2090,C0001821,2026-07-13,2026-12-16,1,Active,2026-07-13,Fixed-Term
1822,6121,618,2093,C0001822,2025-08-25,2025-08-28,1,Active,2025-08-25,Travel Allowance
1823,6126,4222,2094,C0001823,2026-06-05,2027-02-02,1,Active,2026-06-05,Housing Provided
1824,6131,686,2098,C0001824,2025-09-25,2026-12-13,0,Active,2025-09-25,Housing Provided
1825,6136,253,2099,C0001825,2026-05-11,2026-09-03,0,Active,2026-05-11,SLBFE Standard Contract
1826,6138,1933,2099,C0001826,2024-12-05,2025-03-05,0,Active,2024-12-05,SLBFE Standard Contract
1827,6144,1148,2101,C0001827,2024-10-05,2026-05-30,0,Active,2024-10-05,SLBFE Standard Contract
1828,6145,2452,2101,C0001828,2026-03-11,2027-07-06,1,Active,2026-03-11,Travel Allowance
1829,6149,747,2101,C0001829,2025-09-27,2026-12-26,0,Active,2025-09-27,SLBFE Standard Contract
1830,6151,2486,2102,C0001830,2024-03-05,2027-08-15,1,Active,2024-03-05,SLBFE Standard Contract
1831,6153,3561,2102,C0001831,2025-01-16,2026-12-05,1,Active,2025-01-16,SLBFE Standard Contract
1832,6160,4320,2104,C0001832,2025-03-25,2025-11-10,0,Active,2025-03-25,Housing Provided
1833,6163,2878,2104,C0001833,2025-12-11,2026-12-05,0,Active,2025-12-11,SLBFE Standard Contract
1834,6165,1357,2106,C0001834,2025-01-18,2027-07-27,0,Active,2025-01-18,Housing Provided
1835,6166,3756,2107,C0001835,2026-08-15,2027-02-09,1,Active,2026-08-15,SLBFE Standard Contract
1836,6167,1025,2107,C0001836,2025-03-02,2025-03-15,1,Active,2025-03-02,Travel Allowance
1837,6168,1656,2108,C0001837,2025-02-17,2026-01-29,1,Active,2025-02-17,Fixed-Term
1838,6172,4944,2111,C0001838,2024-12-25,2027-01-07,1,Active,2024-12-25,Fixed-Term
1839,6174,1864,2111,C0001839,2026-05-26,2027-03-05,0,Active,2026-05-26,Fixed-Term
1840,6176,1742,2111,C0001840,2023-12-23,2026-08-01,1,Active,2023-12-23,Housing Provided
1841,6179,538,2112,C0001841,2026-01-05,2027-03-19,0,Active,2026-01-05,Fixed-Term
1842,6180,1080,2113,C0001842,2024-04-17,2025-02-23,1,Active,2024-04-17,SLBFE Standard Contract
1843,6183,3867,2113,C0001843,2026-04-24,2027-02-13,1,Active,2026-04-24,Fixed-Term
1844,6185,1814,2114,C0001844,2025-06-18,2027-03-11,1,Active,2025-06-18,SLBFE Standard Contract
1845,6188,3103,2115,C0001845,2024-12-28,2027-08-06,1,Active,2024-12-28,Travel Allowance
1846,6190,2183,2115,C0001846,2025-10-05,2027-02-21,0,Active,2025-10-05,Fixed-Term
1847,6193,730,2116,C0001847,2025-08-04,2025-10-26,1,Active,2025-08-04,Housing Provided
1848,6204,366,2122,C0001848,2026-01-13,2026-01-14,0,Active,2026-01-13,SLBFE Standard Contract
1849,6207,1598,2122,C0001849,2025-10-05,2026-02-06,0,Active,2025-10-05,Travel Allowance
1850,6209,335,2123,C0001850,2026-06-23,2026-08-18,0,Active,2026-06-23,SLBFE Standard Contract
1851,6211,4444,2123,C0001851,2023-12-05,2025-01-06,1,Active,2023-12-05,Housing Provided
1852,6216,313,2124,C0001852,2026-04-03,2027-08-01,1,Active,2026-04-03,Fixed-Term
1853,6219,2255,2124,C0001853,2025-10-08,2027-06-28,0,Active,2025-10-08,Travel Allowance
1854,6220,2011,2125,C0001854,2024-04-07,2025-12-14,1,Active,2024-04-07,Travel Allowance
1855,6227,2089,2128,C0001855,2026-04-16,2026-11-27,1,Active,2026-04-16,Housing Provided
1856,6228,2012,2128,C0001856,2024-07-22,2026-03-12,0,Active,2024-07-22,Travel Allowance
1857,6231,2083,2129,C0001857,2026-03-29,2026-12-18,0,Active,2026-03-29,Travel Allowance
1858,6234,3703,2131,C0001858,2025-03-30,2026-05-31,0,Active,2025-03-30,SLBFE Standard Contract
1859,6235,1487,2131,C0001859,2026-06-26,2027-04-08,1,Active,2026-06-26,Travel Allowance
1860,6242,3257,2133,C0001860,2025-01-09,2025-11-15,0,Active,2025-01-09,Fixed-Term
1861,6247,1659,2135,C0001861,2026-05-14,2026-07-11,1,Active,2026-05-14,Travel Allowance
1862,6250,2322,2136,C0001862,2024-01-17,2025-07-31,1,Active,2024-01-17,Travel Allowance
1863,6255,678,2139,C0001863,2026-05-05,2026-10-31,1,Active,2026-05-05,Housing Provided
1864,6256,4866,2139,C0001864,2026-07-06,2027-04-25,0,Active,2026-07-06,Fixed-Term
1865,6258,3288,2139,C0001865,2025-02-16,2027-07-31,1,Active,2025-02-16,SLBFE Standard Contract
1866,6261,825,2140,C0001866,2024-05-14,2024-08-22,1,Active,2024-05-14,Fixed-Term
1867,6262,1701,2140,C0001867,2024-04-06,2025-05-05,0,Active,2024-04-06,Housing Provided
1868,6267,534,2141,C0001868,2026-03-02,2026-06-08,1,Active,2026-03-02,Housing Provided
1869,6268,285,2142,C0001869,2025-09-01,2026-11-29,1,Active,2025-09-01,Travel Allowance
1870,6273,1216,2144,C0001870,2026-07-05,2027-03-12,1,Active,2026-07-05,Fixed-Term
1871,6275,1602,2146,C0001871,2025-09-03,2026-11-19,0,Active,2025-09-03,Travel Allowance
1872,6280,3276,2147,C0001872,2025-12-13,2026-04-29,0,Active,2025-12-13,SLBFE Standard Contract
1873,6286,2762,2149,C0001873,2025-04-03,2026-09-12,0,Active,2025-04-03,SLBFE Standard Contract
1874,6295,2018,2152,C0001874,2025-08-13,2027-02-21,1,Active,2025-08-13,Travel Allowance
1875,6296,2171,2152,C0001875,2025-09-27,2027-07-11,0,Active,2025-09-27,Travel Allowance
1876,6297,1162,2153,C0001876,2026-04-11,2027-07-28,1,Active,2026-04-11,Travel Allowance
1877,6300,2592,2154,C0001877,2023-12-10,2024-01-04,0,Active,2023-12-10,Fixed-Term
1878,6301,1783,2154,C0001878,2026-02-24,2026-10-16,1,Active,2026-02-24,Travel Allowance
1879,6305,1067,2157,C0001879,2024-09-13,2025-01-26,0,Active,2024-09-13,Housing Provided
1880,6307,2693,2158,C0001880,2025-06-03,2026-04-24,0,Active,2025-06-03,SLBFE Standard Contract
1881,6310,623,2159,C0001881,2026-07-23,2026-12-27,1,Active,2026-07-23,Travel Allowance
1882,6311,1556,2160,C0001882,2024-07-06,2027-08-04,1,Active,2024-07-06,Housing Provided
1883,6317,560,2161,C0001883,2025-03-03,2025-07-22,0,Active,2025-03-03,Travel Allowance
1884,6318,2379,2161,C0001884,2024-11-17,2026-04-16,0,Active,2024-11-17,SLBFE Standard Contract
1885,6325,1480,2163,C0001885,2026-01-26,2026-10-22,1,Active,2026-01-26,SLBFE Standard Contract
1886,6326,733,2163,C0001886,2026-06-22,2026-06-27,0,Active,2026-06-22,SLBFE Standard Contract
1887,6335,521,2167,C0001887,2025-07-16,2025-12-15,0,Active,2025-07-16,Fixed-Term
1888,6348,80,2174,C0001888,2026-05-12,2027-05-18,1,Active,2026-05-12,Housing Provided
1889,6350,2993,2174,C0001889,2025-05-10,2027-01-07,1,Active,2025-05-10,Travel Allowance
1890,6353,337,2176,C0001890,2025-09-28,2025-12-30,1,Active,2025-09-28,Fixed-Term
1891,6357,1964,2177,C0001891,2025-11-20,2026-06-27,1,Active,2025-11-20,SLBFE Standard Contract
1892,6363,1464,2179,C0001892,2025-10-03,2026-06-03,1,Active,2025-10-03,Housing Provided
1893,6365,430,2179,C0001893,2025-01-21,2025-06-26,1,Active,2025-01-21,Travel Allowance
1894,6366,1948,2180,C0001894,2024-07-05,2027-01-07,1,Active,2024-07-05,SLBFE Standard Contract
1895,6369,3044,2180,C0001895,2025-06-30,2026-05-28,1,Active,2025-06-30,SLBFE Standard Contract
