JobID,SkillName,ProficiencyLevel
1593,Delivery Driving,Advanced
1593,Plumbing,Basic
1594,Plumbing,Advanced
1594,Packing,Basic
1594,Shuttering Carpentry,Basic
1595,Housekeeping,Intermediate
1595,IT Skills,Basic
1596,Laundry,Intermediate
1597,Scaffolding,Basic
1598,Patient Care,Advanced
1598,MS Office,Advanced
1599,Driving,Basic
1600,Vehicle Maintenance,Intermediate
1600,Facility Maintenance,Advanced
1600,Elderly Care,Intermediate
1600,Kitchen Assistance,Basic
1600,Masonry,Basic
1601,Barista Skills,Advanced
1601,Excel,Intermediate
1601,Cooking,Intermediate
1602,Laundry,Intermediate
1603,Fishing,Intermediate
1603,Driving,Basic
1604,Masonry,Advanced
1604,Carpentry,Intermediate
1604,Inventory Management,Basic
1604,Tiling,Advanced
1605,Retail Sales,Basic
1605,Home Cleaning,Advanced
1605,Textile Machine Operation,Intermediate
1605,Facility Maintenance,Basic
1605,Beauty Therapy,Basic
1606,Hairdressing,Advanced
1606,Food Preparation,Intermediate
1607,Construction Supervision,Basic
1607,Excel,Intermediate
1607,Administrative Support,Basic
1608,Driving,Advanced
1609,Shuttering Carpentry,Intermediate
1609,Childcare,Intermediate
1609,Home Cleaning,Basic
1609,Textile Machine Operation,Basic
1610,Front Desk Operations,Basic
1610,Makeup Artistry,Intermediate
1610,First Aid,Intermediate
1611,Painting,Intermediate
1612,Teaching Assistance,Advanced
1612,Forklift Operation,Basic
1613,Customer Service,Basic
1613,Concrete Mixing,Basic
1613,Hotel Housekeeping,Basic
1613,Elderly Care,Advanced
1614,Janitorial Skills,Intermediate
1615,Tailoring,Basic
1615,Vehicle Maintenance,Advanced
1616,Beauty Therapy,Basic
1617,Nursing,Advanced
1618,Quality Inspection,Basic
1618,Plumbing,Advanced
1619,Makeup Artistry,Advanced
1619,Shuttering Carpentry,Intermediate
1619,IT Skills,Basic
1619,Nursing,Advanced
1619,Tiling,Advanced
1620,Health Aide,Intermediate
1620,Medical Assistance,Intermediate
1620,Welding,Intermediate
1620,Retail Sales,Intermediate
1620,Heavy Vehicle Driving,Basic
1621,Nursing,Basic
1622,Accounting,Intermediate
1622,Horticulture,Advanced
1623,Bookkeeping,Basic
1623,Forklift Operation,Basic
1623,Inventory Management,Advanced
1623,IT Skills,Advanced
1624,Electrical,Intermediate
1624,Cooking,Advanced
1624,Painting,Advanced
1624,Medical Assistance,Advanced
1624,Livestock Management,Intermediate
1625,Livestock Management,Advanced
1625,Teaching Assistance,Advanced
1625,Painting,Basic
1625,Bar Bending,Intermediate
1625,Vehicle Maintenance,Advanced
1626,Guest Relations,Basic
1627,Accounting,Basic
1627,Textile Machine Operation,Intermediate
1628,Beauty Therapy,Basic
1628,Sewing,Intermediate
1628,Security Guarding,Intermediate
1628,Guest Relations,Basic
1628,Nursing,Intermediate
1629,Home Cleaning,Advanced
1629,Elderly Care,Basic
1629,Hotel Housekeeping,Basic
1629,Vehicle Maintenance,Basic
1629,Health Aide,Advanced
1630,Plumbing,Intermediate
1630,Packing,Basic
1630,Health Aide,Basic
1630,Masonry,Advanced
1630,Beauty Therapy,Basic
1631,Food Preparation,Advanced
1631,Tailoring,Intermediate
1632,Health Aide,Basic
1632,Caregiving,Basic
1633,Bookkeeping,Intermediate
1634,Beauty Therapy,Intermediate
1634,Heavy Vehicle Driving,Intermediate
1634,Construction Supervision,Basic
1634,Data Entry,Intermediate
1634,Patient Care,Intermediate
1635,Tailoring,Advanced
1635,Childcare,Basic
1635,Kitchen Assistance,Advanced
1636,Health Aide,Advanced
1636,Kitchen Assistance,Basic
1636,Horticulture,Basic
1636,Concrete Mixing,Advanced
1637,Laundry,Basic
1638,Vehicle Maintenance,Intermediate
1638,Tiling,Intermediate
1639,Driving,Intermediate
1640,Logistics Coordination,Basic
1640,Forklift Operation,Advanced
1640,Welding,Basic
1640,Medical Assistance,Intermediate
1640,Health Aide,Advanced
1641,Sewing,Basic
1642,Construction Supervision,Advanced
1642,Patient Care,Intermediate
1642,IT Skills,Advanced
1643,Kitchen Assistance,Intermediate
1643,Tiling,Intermediate
1644,Guest Relations,Intermediate
1644,Hairdressing,Intermediate
1644,Quality Inspection,Basic
1645,Hotel Housekeeping,Basic
1645,Welding,Basic
1645,Plumbing,Intermediate
1646,Home Cleaning,Basic
1646,Carpentry,Basic
1646,Food Preparation,Basic
1646,Logistics Coordination,Basic
1647,Janitorial Skills,Advanced
1647,Elderly Care,Advanced
1647,CCTV Monitoring,Advanced
1647,Vehicle Maintenance,Basic
1647,Logistics Coordination,Advanced
1648,Quality Inspection,Advanced
1648,Food Preparation,Basic
1649,Sewing,Intermediate
1650,Hairdressing,Basic
1650,Quality Inspection,Intermediate
1650,Packing,Advanced
1650,Nursing,Basic
1650,Textile Machine Operation,Intermediate
1651,Livestock Management,Intermediate
1652,Medical Assistance,Basic
1652,Welding,Advanced
1652,Excel,Intermediate
1653,Textile Machine Operation,Intermediate
1653,Accounting,Advanced
1653,Food Preparation,Intermediate
1654,Hairdressing,Intermediate
1655,Packing,Intermediate
1656,Packing,Intermediate
1657,Beauty Therapy,Intermediate
1657,Quality Inspection,Basic
1657,Heavy Vehicle Driving,Basic
1657,Horticulture,Basic
1657,Food Preparation,Advanced
1658,Hairdressing,Intermediate
1659,Sewing,Basic
1660,Kitchen Assistance,Advanced
1661,Heavy Vehicle Driving,Advanced
1661,Guest Relations,Advanced
1661,Laundry,Intermediate
1661,Housekeeping,Intermediate
1662,Horticulture,Basic
1663,Plumbing,Advanced
1664,Scaffolding,Advanced
1664,Janitorial Skills,Basic
1665,First Aid,Basic
1665,Serving,Advanced
1666,Packing,Basic
1666,Carpentry,Basic
1666,Masonry,Intermediate
1667,Data Entry,Basic
1667,Teaching Assistance,Basic
1667,Sewing,Advanced
1667,Janitorial Skills,Basic
1668,Textile Machine Operation,Basic
1668,Beauty Therapy,Basic
1668,Elderly Care,Advanced
1668,Construction Supervision,Basic
1668,Teaching Assistance,Advanced
1669,Security Guarding,Advanced
1669,Carpentry,Advanced
1669,Tailoring,Advanced
1670,Laundry,Intermediate
1671,Electrical,Advanced
1671,Excel,Advanced
1671,Data Entry,Basic
1672,Facility Maintenance,Advanced
1672,Food Preparation,Intermediate
1672,Packing,Intermediate
1673,Horticulture,Advanced
1673,Serving,Intermediate
1673,Patient Care,Advanced
1673,Bar Bending,Basic
1673,Childcare,Intermediate
1674,Retail Sales,Basic
1674,Tiling,Intermediate
1674,Banquet Service,Basic
1674,CCTV Monitoring,Basic
1675,Nursing,Advanced
1676,Food Preparation,Advanced
1676,Masonry,Intermediate
1676,Guest Relations,Advanced
1676,Beauty Therapy,Basic
1677,Delivery Driving,Advanced
1678,IT Skills,Basic
1678,Cooking,Advanced
1678,Facility Maintenance,Intermediate
1678,Bar Bending,Basic
1678,Vehicle Maintenance,Basic
1679,Security Guarding,Intermediate
1680,Nursing,Intermediate
1681,Security Guarding,Advanced
1681,Customer Service,Intermediate
1682,Facility Maintenance,Basic
1682,Inventory Management,Intermediate
1682,Front Desk Operations,Advanced
1682,Barista Skills,Advanced
1683,Laundry,Basic
1684,Nursing,Advanced
1685,Banquet Service,Advanced
1685,Nursing,Basic
1686,Textile Machine Operation,Basic
1686,Construction Supervision,Advanced
1687,Welding,Intermediate
1687,Caregiving,Basic
1687,Laundry,Basic
1688,Data Entry,Basic
1688,Delivery Driving,Intermediate
1689,Hotel Housekeeping,Advanced
1689,Caregiving,Intermediate
1689,Serving,Basic
1690,Quality Inspection,Basic
1690,Childcare,Advanced
1691,Accounting,Intermediate
1691,Customer Service,Intermediate
1691,Carpentry,Basic
1691,Makeup Artistry,Advanced
1691,Home Cleaning,Basic
1692,Nursing,Basic
1693,Serving,Advanced
1693,Accounting,Intermediate
1694,Livestock Management,Advanced
1694,Carpentry,Advanced
1694,Fishing,Advanced
1694,Facility Maintenance,Advanced
1695,Driving,Intermediate
1696,Hairdressing,Intermediate
1696,Textile Machine Operation,Intermediate
1696,Tailoring,Intermediate
1697,Customer Service,Advanced
1697,Elderly Care,Intermediate
1697,Painting,Advanced
1697,Welding,Advanced
1697,Accounting,Intermediate
1698,Electrical,Advanced
1698,Driving,Intermediate
1698,Construction Supervision,Intermediate
1699,Nursing,Basic
1700,Forklift Operation,Advanced
1700,Cooking,Advanced
1700,Kitchen Assistance,Intermediate
1700,Elderly Care,Basic
1700,Quality Inspection,Intermediate
1701,Driving,Basic
1702,Plumbing,Advanced
1702,Bookkeeping,Intermediate
1703,Laundry,Intermediate
1704,First Aid,Advanced
1704,Livestock Management,Basic
1705,Front Desk Operations,Intermediate
1705,Vehicle Maintenance,Intermediate
1706,Medical Assistance,Advanced
1706,Front Desk Operations,Basic
1706,Logistics Coordination,Advanced
1706,Inventory Management,Basic
1706,Administrative Support,Advanced
1707,IT Skills,Basic
1707,First Aid,Intermediate
1707,Packing,Basic
1707,Painting,Advanced
1707,Barista Skills,Advanced
1708,Nursing,Advanced
1709,Garment Quality Control,Basic
1709,Fishing,Intermediate
1709,Carpentry,Intermediate
1709,Retail Sales,Advanced
1709,Horticulture,Basic
1710,Vehicle Maintenance,Advanced
1710,Laundry,Basic
1710,Retail Sales,Advanced
1711,Home Cleaning,Basic
1712,Accounting,Advanced
1712,Sewing,Advanced
1712,Bar Bending,Advanced
1712,Tiling,Advanced
1712,Food Preparation,Basic
1713,Carpentry,Intermediate
1713,Plumbing,Advanced
1713,Customer Service,Intermediate
1713,Hotel Housekeeping,Intermediate
1713,Caregiving,Advanced
1714,Delivery Driving,Advanced
1715,Bar Bending,Advanced
1715,CCTV Monitoring,Advanced
1715,Horticulture,Intermediate
1715,Vehicle Maintenance,Intermediate
1715,Quality Inspection,Basic
1716,Electrical,Basic
1716,Home Cleaning,Advanced
1716,Garment Quality Control,Advanced
1716,Tailoring,Basic
1717,Health Aide,Basic
1717,Retail Sales,Advanced
1717,Construction Supervision,Intermediate
1717,Makeup Artistry,Intermediate
1717,Welding,Intermediate
1718,First Aid,Basic
1718,Administrative Support,Basic
1718,CCTV Monitoring,Basic
1718,Inventory Management,Intermediate
1719,Sewing,Intermediate
1720,Guest Relations,Basic
1720,Shuttering Carpentry,Advanced
1720,Administrative Support,Advanced
1720,Kitchen Assistance,Intermediate
1721,Cooking,Intermediate
1722,Facility Maintenance,Basic
1722,Data Entry,Basic
1722,Front Desk Operations,Advanced
1722,Horticulture,Advanced
1723,Nursing,Intermediate
1724,Quality Inspection,Intermediate
1724,Janitorial Skills,Advanced
1724,Fishing,Advanced
1725,Farming,Advanced
1725,Electrical,Intermediate
1725,Front Desk Operations,Basic
1725,Beauty Therapy,Advanced
1725,Construction Supervision,Basic
1726,CCTV Monitoring,Basic
1726,Heavy Vehicle Driving,Intermediate
1727,Accounting,Advanced
1728,Sewing,Advanced
1729,Childcare,Advanced
1729,Garment Quality Control,Basic
1729,Masonry,Advanced
1730,Nursing,Advanced
1731,Tailoring,Basic
1732,Inventory Management,Intermediate
1732,Beauty Therapy,Basic
1732,Childcare,Intermediate
1732,Banquet Service,Advanced
1733,Facility Maintenance,Intermediate
1733,Driving,Intermediate
1733,Teaching Assistance,Basic
1733,Data Entry,Advanced
1733,Laundry,Basic
1734,Shuttering Carpentry,Basic
1735,Nursing,Basic
1736,Forklift Operation,Basic
1736,Tailoring,Advanced
1736,Data Entry,Basic
1736,Garment Quality Control,Advanced
1737,Tailoring,Basic
1737,Packing,Basic
1737,Delivery Driving,Intermediate
1737,Serving,Basic
1737,Construction Supervision,Intermediate
1738,Serving,Basic
1738,Logistics Coordination,Basic
1738,Hairdressing,Intermediate
1738,Excel,Basic
1739,Nursing,Intermediate
1740,First Aid,Intermediate
1740,Horticulture,Advanced
1740,Laundry,Basic
1740,Masonry,Basic
1741,Horticulture,Advanced
1742,Packing,Basic
1742,Housekeeping,Intermediate
1742,First Aid,Advanced
1742,Administrative Support,Intermediate
1743,Nursing,Basic
1743,Kitchen Assistance,Advanced
1744,Packing,Advanced
1744,Driving,Basic
1745,Medical Assistance,Advanced
1745,Customer Service,Intermediate
1745,Heavy Vehicle Driving,Intermediate
1745,Textile Machine Operation,Intermediate
1746,Scaffolding,Intermediate
1747,Childcare,Advanced
1747,Logistics Coordination,Intermediate
1747,Hotel Housekeeping,Basic
1747,Guest Relations,Advanced
1748,Welding,Basic
1748,Bookkeeping,Intermediate
1748,Patient Care,Intermediate
1748,Housekeeping,Advanced
1749,Sewing,Intermediate
1750,Nursing,Intermediate
1751,Hairdressing,Intermediate
1751,Quality Inspection,Basic
1751,Accounting,Basic
1752,Driving,Intermediate
1753,IT Skills,Advanced
1753,Medical Assistance,Intermediate
1753,Plumbing,Advanced
1753,Barista Skills,Advanced
1753,Housekeeping,Advanced
1754,Janitorial Skills,Basic
1755,Data Entry,Basic
1755,Bar Bending,Intermediate
1755,Delivery Driving,Intermediate
1755,Vehicle Maintenance,Basic
1756,Textile Machine Operation,Intermediate
1756,Livestock Management,Intermediate
1756,Medical Assistance,Intermediate
1756,Childcare,Advanced
1757,Masonry,Advanced
1757,Horticulture,Intermediate
1757,Delivery Driving,Advanced
1758,Laundry,Advanced
1758,Cooking,Advanced
1758,Logistics Coordination,Intermediate
1758,Teaching Assistance,Intermediate
1759,Fishing,Basic
1760,Horticulture,Intermediate
1760,Excel,Basic
1760,Livestock Management,Advanced
1760,Plumbing,Intermediate
1761,Sewing,Basic
1762,Nursing,Intermediate
1763,Hotel Housekeeping,Intermediate
1763,Concrete Mixing,Intermediate
1763,Bar Bending,Intermediate
1763,Patient Care,Basic
1763,Housekeeping,Intermediate
1764,Barista Skills,Basic
1765,Retail Sales,Advanced
1765,Hotel Housekeeping,Advanced
1765,Barista Skills,Intermediate
1765,Quality Inspection,Basic
1765,Bar Bending,Advanced
1766,Inventory Management,Basic
1766,IT Skills,Intermediate
1766,Administrative Support,Intermediate
1766,Excel,Basic
1766,Health Aide,Basic
1767,Quality Inspection,Advanced
1767,Bookkeeping,Intermediate
1768,Customer Service,Intermediate
1769,Hotel Housekeeping,Intermediate
1769,Carpentry,Intermediate
1769,Health Aide,Advanced
1769,Fishing,Basic
1770,Driving,Basic
1770,Teaching Assistance,Intermediate
1770,Carpentry,Intermediate
1771,Heavy Vehicle Driving,Basic
1771,Painting,Intermediate
1771,Tailoring,Intermediate
1772,Facility Maintenance,Basic
1772,Makeup Artistry,Intermediate
1772,Scaffolding,Advanced
1772,Tailoring,Advanced
1773,Plumbing,Basic
1773,Masonry,Advanced
1773,Guest Relations,Advanced
1773,Tiling,Basic
1774,Excel,Basic
1775,Customer Service,Intermediate
1776,Janitorial Skills,Intermediate
1776,Welding,Basic
1776,Banquet Service,Intermediate
1776,Carpentry,Basic
1776,Nursing,Basic
1777,Security Guarding,Advanced
1777,Administrative Support,Advanced
1777,Data Entry,Basic
1777,Packing,Intermediate
1777,Hotel Housekeeping,Advanced
1778,Cooking,Advanced
1779,Bar Bending,Intermediate
1779,Excel,Advanced
1779,Plumbing,Basic
1779,Shuttering Carpentry,Advanced
1779,Construction Supervision,Basic
1780,Farming,Basic
1780,Sewing,Intermediate
1780,Shuttering Carpentry,Basic
1780,Electrical,Intermediate
1781,Sewing,Intermediate
1782,Nursing,Basic
1782,Guest Relations,Intermediate
1782,Customer Service,Basic
1782,Garment Quality Control,Intermediate
1783,Driving,Advanced
1784,Beauty Therapy,Advanced
1784,Elderly Care,Intermediate
1785,Horticulture,Advanced
1785,Data Entry,Intermediate
1785,Fishing,Advanced
1786,IT Skills,Intermediate
1786,Inventory Management,Advanced
1786,Guest Relations,Advanced
1786,Front Desk Operations,Basic
1787,Scaffolding,Advanced
1788,Sewing,Basic
1789,Livestock Management,Advanced
1789,Janitorial Skills,Advanced
1789,Painting,Basic
1790,Packing,Basic
1791,Elderly Care,Intermediate
1791,Retail Sales,Advanced
1791,Patient Care,Basic
1791,Inventory Management,Advanced
1791,Childcare,Basic
1792,Security Guarding,Intermediate
1792,Carpentry,Advanced
1792,Childcare,Intermediate
1792,Banquet Service,Advanced
1792,Nursing,Intermediate
1793,Elderly Care,Basic
1793,Kitchen Assistance,Intermediate
1794,Administrative Support,Basic
1794,Heavy Vehicle Driving,Intermediate
1795,Security Guarding,Advanced
1795,Carpentry,Intermediate
1795,Painting,Advanced
1795,Home Cleaning,Advanced
1796,Concrete Mixing,Advanced
1796,Inventory Management,Intermediate
1796,Administrative Support,Intermediate
1797,Construction Supervision,Basic
1797,Cooking,Basic
1797,Heavy Vehicle Driving,Basic
1797,Masonry,Advanced
1798,Livestock Management,Advanced
1798,Data Entry,Advanced
1798,Hairdressing,Advanced
1798,Tailoring,Advanced
1799,Construction Supervision,Basic
1799,Garment Quality Control,Advanced
1800,Teaching Assistance,Advanced
1800,Inventory Management,Advanced
1800,Janitorial Skills,Advanced
1800,Laundry,Advanced
1801,Janitorial Skills,Advanced
1801,Shuttering Carpentry,Basic
1801,Sewing,Advanced
1801,CCTV Monitoring,Intermediate
1801,Front Desk Operations,Basic
1802,Vehicle Maintenance,Advanced
1802,Garment Quality Control,Advanced
1802,CCTV Monitoring,Intermediate
1802,Caregiving,Intermediate
1802,Banquet Service,Basic
1803,Concrete Mixing,Basic
1804,Cooking,Basic
1805,Childcare,Intermediate
1805,Guest Relations,Intermediate
1805,Delivery Driving,Basic
1805,Caregiving,Basic
1806,Sewing,Advanced
1807,Tiling,Advanced
1807,Painting,Advanced
1808,Patient Care,Intermediate
1808,Home Cleaning,Basic
1808,Banquet Service,Intermediate
1808,Garment Quality Control,Advanced
1808,Welding,Advanced
1809,Beauty Therapy,Advanced
1809,Masonry,Basic
1810,Bookkeeping,Basic
1810,Garment Quality Control,Basic
1810,Retail Sales,Advanced
1811,Nursing,Intermediate
1812,Delivery Driving,Intermediate
1812,Guest Relations,Advanced
1812,Banquet Service,Advanced
1812,Livestock Management,Advanced
1813,Teaching Assistance,Basic
1814,Bar Bending,Advanced
1815,Nursing,Basic
1816,Laundry,Basic
1817,Retail Sales,Advanced
1817,Administrative Support,Intermediate
1818,Medical Assistance,Basic
1818,Serving,Basic
1818,Tailoring,Intermediate
1819,Serving,Intermediate
1819,Inventory Management,Basic
1820,Textile Machine Operation,Basic
1821,Sewing,Advanced
1822,Facility Maintenance,Basic
1822,Heavy Vehicle Driving,Basic
1822,MS Office,Basic
1822,Forklift Operation,Advanced
1822,Housekeeping,Intermediate
1823,Sewing,Intermediate
1824,MS Office,Advanced
1824,Driving,Basic
1824,Plumbing,Advanced
1825,Hairdressing,Basic
1825,Heavy Vehicle Driving,Advanced
1825,Makeup Artistry,Advanced
1826,Banquet Service,Intermediate
1826,Scaffolding,Intermediate
1826,Food Preparation,Advanced
1826,Hotel Housekeeping,Basic
1827,Shuttering Carpentry,Intermediate
1827,Home Cleaning,Advanced
1827,Masonry,Basic
1827,Tailoring,Basic
1828,Administrative Support,Intermediate
1828,Heavy Vehicle Driving,Advanced
1828,Logistics Coordination,Intermediate
1828,Packing,Basic
1828,Health Aide,Advanced
1829,Accounting,Intermediate
1829,Bookkeeping,Basic
1829,Food Preparation,Intermediate
1830,Packing,Basic
1831,Sewing,Intermediate
1831,Electrical,Advanced
1831,Fishing,Advanced
1831,Makeup Artistry,Basic
1832,Bookkeeping,Advanced
1832,Customer Service,Intermediate
1832,Administrative Support,Intermediate
1832,Excel,Intermediate
1832,Forklift Operation,Basic
