JobID,EmployerName,Country,EmploymentSector,JobTitle,PostedDate
1647,Construction Group,United Arab Emirates,Cleaning Services,Accountant,2025-06-30
1648,Ceylon Corp,Saudi Arabia,Construction,Construction Supervisor,2024-12-31
1649,Ceylon Solutions,Turkey,Domestic Services,Sewing Machine Operator,2025-07-22
1650,Island Inc,Kuwait,Construction,Construction Helper,2024-05-24
1651,Sri Enterprises,United Arab Emirates,Agriculture & Fishery,Mason,2025-05-13
1652,Island Solutions,Kuwait,Agriculture & Fishery,Administrative Assistant,2024-03-25
1653,Ceylon Inc,Bahrain,Domestic Services,Delivery Driver,2025-07-17
1654,Tea Ltd,South Korea,Beauty & Personal Care,Agricultural Worker,2024-10-17
1655,Lanka Solutions,United Arab Emirates,Domestic Services,Packing Worker,2025-06-19
1656,Tech Corp,Maldives,Retail & Sales,Packing Worker,2025-06-08
1657,Gem Enterprises,United Arab Emirates,Engineering & Technical,Logistics Coordinator,2024-03-08
1658,Hotel Ltd,Kuwait,Garment & Apparel,Administrative Assistant,2024-07-16
1659,Sri Co,South Korea,Textile & Sewing,Domestic Worker,2024-01-15
1660,Ceylon Pvt,Qatar,Domestic Services,Cook,2024-07-04
1661,Ceylon Ltd,Saudi Arabia,Construction,Construction Supervisor,2024-08-27
1662,Island Inc,United Arab Emirates,Construction,Construction Supervisor,2024-02-24
1663,Tech Enterprises,United Arab Emirates,Hospitality & Tourism,Construction Helper,2025-03-26
1664,Island Co,United Arab Emirates,Domestic Services,Construction Helper,2024-05-31
1665,Ceylon Solutions,Saudi Arabia,Construction,Construction Supervisor,2024-07-01
1666,Gem Group,United Arab Emirates,Hospitality & Tourism,Agricultural Worker,2024-09-07
1667,Apparel Solutions,Kuwait,Domestic Services,Carpenter,2025-06-15
1668,Gem Group,Saudi Arabia,Construction,Construction Supervisor,2025-05-12
1669,Construction Inc,Qatar,Domestic Services,Caregiver,2024-09-09
1670,Island Inc,United Arab Emirates,Domestic Services,Laundry Worker,2023-09-26
1671,Construction Plantations,Saudi Arabia,IT & Professional Services,Janitor,2024-04-07
1672,Tech Inc,Maldives,Construction,Construction Supervisor,2024-09-29
1673,Ceylon Enterprises,United Arab Emirates,Garment & Apparel,Shuttering Carpenter,2025-02-25
1674,Island Enterprises,Saudi Arabia,Construction,Construction Supervisor,2023-12-05
1675,Sri Pvt,Kuwait,Healthcare & Nursing,Waiter,2024-10-26
1676,Hotel Inc,Saudi Arabia,Hospitality & Tourism,Receptionist,2025-04-04
1677,Island Plantations,United Arab Emirates,Manufacturing,Warehouse Worker,2025-06-11
1678,Tea Pvt,United Arab Emirates,Construction,Construction Helper,2024-02-14
1679,Gem Inc,Romania,Domestic Services,Chef,2024-08-30
1680,Lanka Pvt,Japan,Healthcare & Nursing,General Labourer,2024-11-11
1681,Gem Solutions,Cyprus,Hospitality & Tourism,Cleaner,2025-03-11
1682,Hotel Enterprises,United Arab Emirates,Construction,Construction Supervisor,2025-04-09
1683,Hotel Co,Oman,Domestic Services,Technician,2025-06-21
1684,Ceylon Plantations,United Arab Emirates,Domestic Services,Nursing Assistant,2025-04-03
1685,Ceylon Enterprises,Saudi Arabia,Retail & Sales,Gardener,2025-06-16
1686,Apparel Pvt,Australia,Domestic Services,Factory Worker,2025-02-12
1687,Lanka Group,Qatar,Security Services,Accountant,2025-02-25
1688,Lanka Pvt,Qatar,Agriculture & Fishery,Engineer,2024-05-31
1689,Gem Corp,Saudi Arabia,Construction,Construction Helper,2024-08-18
1690,Island Corp,Kuwait,Garment & Apparel,Electrician,2025-02-19
1691,Apparel Group,United Arab Emirates,Hospitality & Tourism,Janitor,2025-01-17
1692,Construction Enterprises,United Arab Emirates,Healthcare & Nursing,Housemaid,2024-09-21
1693,Apparel Solutions,South Korea,Domestic Services,Waiter,2023-10-25
1694,Ceylon Solutions,Seychelles,Agriculture & Fishery,Cook,2023-09-05
1695,Island Inc,Maldives,Driving & Transportation,Shuttering Carpenter,2025-04-27
1696,Island Plantations,Jordan,Garment & Apparel,Construction Helper,2025-04-28
1697,Gem Co,Qatar,Hospitality & Tourism,Tailor,2024-03-02
1698,Island Group,Jordan,Domestic Services,Nurse,2024-04-17
1699,Tea Enterprises,Lebanon,Agriculture & Fishery,Factory Worker,2024-04-27
1700,Ceylon Co,Kuwait,Hospitality & Tourism,Heavy Vehicle Operator,2024-09-23
1701,Sri Group,Hong Kong,Driving & Transportation,Administrative Assistant,2025-04-14
1702,Apparel Plantations,Saudi Arabia,Logistics & Warehousing,Bar Bender,2024-03-25
1703,Hotel Solutions,United Arab Emirates,Domestic Services,Laundry Worker,2025-08-04
1704,Construction Solutions,Malaysia,Manufacturing,Domestic Worker,2024-07-31
1705,Apparel Pvt,Kuwait,Hospitality & Tourism,Beautician,2024-11-18
1706,Hotel Solutions,Saudi Arabia,Construction,Construction Supervisor,2023-12-30
1707,Apparel Pvt,United Arab Emirates,Cleaning Services,Bar Bender,2023-11-09
1708,Island Plantations,Kuwait,Healthcare & Nursing,Beautician,2025-04-29
1709,Sri Group,Saudi Arabia,Hospitality & Tourism,Caregiver,2023-10-28
1710,Gem Co,Kuwait,Garment & Apparel,Cook,2025-01-17
1711,Island Plantations,United Arab Emirates,Construction,Construction Supervisor,2024-02-24
1712,Hotel Plantations,Kuwait,Construction,Construction Supervisor,2025-03-31
1713,Ceylon Plantations,Malaysia,Construction,Construction Supervisor,2024-11-07
1714,Lanka Ltd,United Arab Emirates,Hospitality & Tourism,Logistics Coordinator,2024-10-10
1715,Construction Pvt,Saudi Arabia,Domestic Services,Administrative Assistant,2023-10-20
1716,Island Solutions,United Arab Emirates,Manufacturing,Bar Bender,2024-12-24
1717,Tech Pvt,United Arab Emirates,Garment & Apparel,Security Guard,2023-09-29
1718,Gem Inc,South Korea,Construction,Construction Helper,2024-03-27
1719,Sri Group,Qatar,Textile & Sewing,Technician,2024-12-23
1720,Sri Inc,Saudi Arabia,Domestic Services,Administrative Assistant,2024-08-27
1721,Lanka Ltd,Saudi Arabia,IT & Professional Services,House Driver,2023-10-09
1722,Hotel Co,Saudi Arabia,Construction,Construction Supervisor,2024-01-10
1723,Tech Plantations,Qatar,Healthcare & Nursing,Hairdresser,2024-08-02
1724,Lanka Group,Qatar,Facility Management,Room Attendant,2024-05-10
1725,Hotel Inc,Kuwait,Construction,Construction Helper,2024-05-06
1726,Apparel Plantations,United Kingdom,Facility Management,Janitor,2024-09-30
1727,Gem Enterprises,United Arab Emirates,Domestic Services,Gardener,2024-11-07
1728,Construction Enterprises,Turkey,Textile & Sewing,Beautician,2024-12-07
1729,Gem Group,Kuwait,Hospitality & Tourism,Beautician,2025-01-02
1730,Apparel Inc,United Kingdom,Healthcare & Nursing,Housemaid,2024-03-17
1731,Construction Co,Saudi Arabia,Construction,Construction Helper,2025-05-15
1732,Apparel Enterprises,Saudi Arabia,Agriculture & Fishery,Housemaid,2025-02-19
1733,Sri Solutions,Russia,IT & Professional Services,Waiter,2025-03-31
1734,Construction Plantations,Saudi Arabia,Manufacturing,Fishery Worker,2023-10-08
1735,Sri Corp,Kuwait,Healthcare & Nursing,Shuttering Carpenter,2024-03-05
1736,Construction Solutions,Malaysia,Domestic Services,Room Attendant,2024-11-23
1737,Ceylon Inc,Bahrain,Garment & Apparel,Plumber,2025-04-02
1738,Ceylon Group,Bahrain,Domestic Services,Fishery Worker,2025-08-05
1739,Hotel Group,Kuwait,Logistics & Warehousing,Nursing Assistant,2024-05-23
1740,Lanka Corp,Qatar,Construction,Construction Helper,2024-01-09
1741,Sri Ltd,Saudi Arabia,Garment & Apparel,Hairdresser,2025-06-13
1742,Ceylon Solutions,United Arab Emirates,Construction,Construction Supervisor,2025-04-12
1743,Apparel Pvt,Qatar,Hospitality & Tourism,Nurse,2024-12-23
1744,Sri Ltd,Maldives,Driving & Transportation,Packing Worker,2023-10-28
1745,Sri Ltd,United Arab Emirates,Construction,Construction Helper,2024-06-23
1746,Tech Solutions,Romania,Construction,Construction Supervisor,2024-12-15
1747,Apparel Corp,Seychelles,Domestic Services,Construction Helper,2025-07-13
1748,Sri Ltd,Qatar,Domestic Services,Cleaner,2024-08-20
1749,Tech Solutions,Saudi Arabia,Hospitality & Tourism,Sewing Machine Operator,2024-05-22
1750,Hotel Co,Serbia,Domestic Services,Housemaid,2023-10-05
1751,Construction Solutions,Saudi Arabia,Agriculture & Fishery,Factory Worker,2025-06-09
1752,Hotel Inc,Qatar,Driving & Transportation,Janitor,2025-03-15
1753,Tea Inc,Sri Lanka,Hospitality & Tourism,Shuttering Carpenter,2025-07-17
1754,Ceylon Ltd,Qatar,Security Services,Tailor,2024-06-08
1755,Ceylon Solutions,Malaysia,Retail & Sales,Carpenter,2023-12-09
1756,Island Group,Canada,Construction,Construction Supervisor,2024-05-08
1757,Lanka Pvt,United Arab Emirates,Domestic Services,Domestic Worker,2024-03-29
1758,Island Enterprises,United Arab Emirates,Agriculture & Fishery,Security Guard,2025-05-30
1759,Island Inc,South Korea,Hospitality & Tourism,Heavy Vehicle Operator,2024-07-24
1760,Lanka Solutions,United Arab Emirates,Hospitality & Tourism,Engineer,2025-01-08
1761,Tea Group,United Arab Emirates,Textile & Sewing,Quality Control Inspector,2024-05-10
1762,Island Solutions,Canada,Healthcare & Nursing,Plumber,2024-11-30
1763,Island Inc,Qatar,Hospitality & Tourism,Driver,2024-01-19
1764,Ceylon Co,Qatar,Security Services,Electrician,2024-05-14
1765,Lanka Plantations,Seychelles,IT & Professional Services,Administrative Assistant,2023-11-27
1766,Ceylon Corp,Seychelles,Hospitality & Tourism,Driver,2025-08-08
1767,Ceylon Enterprises,Kuwait,Manufacturing,Accountant,2023-12-25
1768,Tea Enterprises,Saudi Arabia,Hospitality & Tourism,Domestic Worker,2024-11-30
1769,Tea Ltd,Jordan,Domestic Services,Salesperson,2024-02-03
1770,Tea Co,United Arab Emirates,Construction,Construction Helper,2025-01-21
1771,Tech Co,United Arab Emirates,Domestic Services,Kitchen Helper,2024-10-04
1772,Ceylon Pvt,Saudi Arabia,Domestic Services,Fishery Worker,2024-04-06
1773,Construction Enterprises,Sri Lanka,Engineering & Technical,Driver,2025-01-16
1774,Tea Solutions,United Kingdom,Domestic Services,Chef,2025-07-11
1775,Ceylon Solutions,United Arab Emirates,Construction,Construction Helper,2025-08-07
1776,Island Solutions,Saudi Arabia,Garment & Apparel,Salesperson,2024-03-20
1777,Sri Enterprises,Kuwait,Garment & Apparel,Construction Supervisor,2024-03-28
1778,Gem Co,Saudi Arabia,Domestic Services,Receptionist,2024-08-14
1779,Lanka Enterprises,Kuwait,IT & Professional Services,Accountant,2024-03-17
1780,Tech Enterprises,Cyprus,Domestic Services,Fishery Worker,2024-03-01
1781,Tea Enterprises,Lebanon,Textile & Sewing,Tailor,2024-09-16
1782,Ceylon Group,Kuwait,IT & Professional Services,Housemaid,2024-05-29
1783,Apparel Pvt,Qatar,Driving & Transportation,Hotel Housekeeper,2024-10-23
1784,Sri Inc,Bahrain,Engineering & Technical,Hairdresser,2023-09-25
1785,Sri Co,Hong Kong,Domestic Services,Welder,2025-02-06
1786,Ceylon Enterprises,Saudi Arabia,Domestic Services,Janitor,2025-06-02
1787,Tea Pvt,United Arab Emirates,Domestic Services,Electrician,2023-12-11
1788,Ceylon Co,United Arab Emirates,Security Services,Sewing Machine Operator,2024-11-07
1789,Tea Solutions,Japan,Hospitality & Tourism,Carpenter,2025-03-05
1790,Tech Enterprises,Saudi Arabia,Construction,Construction Helper,2024-01-13
1791,Ceylon Group,Saudi Arabia,Hospitality & Tourism,Factory Worker,2024-04-03
1792,Tech Inc,Saudi Arabia,Agriculture & Fishery,Domestic Worker,2024-08-20
1793,Lanka Plantations,Kuwait,Manufacturing,Hotel Housekeeper,2023-11-13
1794,Gem Inc,Qatar,IT & Professional Services,Caregiver,2023-12-15
1795,Hotel Corp,Kuwait,IT & Professional Services,Tailor,2024-10-28
1796,Gem Corp,Kuwait,Domestic Services,Administrative Assistant,2024-10-11
1797,Tech Corp,Kuwait,Logistics & Warehousing,Warehouse Worker,2024-02-21
1798,Tea Group,United Arab Emirates,Domestic Services,Cook,2025-05-20
1799,Hotel Corp,United Arab Emirates,Garment & Apparel,Chef,2024-03-25
1800,Sri Plantations,Kuwait,Manufacturing,Administrative Assistant,2024-06-12
1801,Tea Group,United Arab Emirates,Security Services,Hairdresser,2023-12-11
1802,Tech Corp,New Zealand,Domestic Services,Technician,2025-03-28
1803,Tea Ltd,Turkey,Garment & Apparel,Cook,2024-07-13
1804,Hotel Plantations,Qatar,Construction,Construction Supervisor,2024-10-15
1805,Construction Enterprises,United Arab Emirates,Hospitality & Tourism,Domestic Worker,2023-11-30
1806,Hotel Corp,Saudi Arabia,Textile & Sewing,Chef,2025-04-28
1807,Island Ltd,Saudi Arabia,Domestic Services,Cleaner,2023-09-27
1808,Sri Plantations,South Korea,Manufacturing,Beautician,2024-05-01
1809,Hotel Pvt,Saudi Arabia,Manufacturing,Nurse,2025-03-29
1810,Tea Enterprises,Australia,Domestic Services,Hotel Housekeeper,2024-02-06
1811,Island Plantations,Japan,Healthcare & Nursing,Carpenter,2024-08-07
1812,Ceylon Solutions,Kuwait,Construction,Construction Supervisor,2024-12-01
1813,Tea Group,Kuwait,Construction,Construction Helper,2024-12-11
1814,Island Enterprises,Kuwait,Domestic Services,Gardener,2025-06-10
1815,Tech Solutions,Australia,Hospitality & Tourism,Nursing Assistant,2025-01-16
1816,Lanka Ltd,Qatar,Domestic Services,Laundry Worker,2025-03-16
1817,Ceylon Enterprises,Russia,Domestic Services,Construction Supervisor,2025-05-24
1818,Tea Group,Qatar,Construction,Construction Supervisor,2023-12-31
1819,Island Enterprises,Romania,Construction,Construction Supervisor,2025-03-24
1820,Apparel Corp,Saudi Arabia,Facility Management,Welder,2025-08-01
1821,Sri Corp,United Arab Emirates,Textile & Sewing,Room Attendant,2024-07-10
1822,Hotel Plantations,Maldives,Garment & Apparel,Hotel Housekeeper,2023-10-25
1823,Hotel Co,Canada,Security Services,Heavy Vehicle Operator,2025-06-06
1824,Island Enterprises,Oman,Construction,Construction Supervisor,2023-08-31
1825,Sri Group,Jordan,Domestic Services,Driver,2025-01-26
1826,Sri Co,Cyprus,Construction,Construction Supervisor,2025-05-19
1827,Gem Plantations,Qatar,Engineering & Technical,Driver,2025-04-07
1828,Ceylon Pvt,Qatar,Hospitality & Tourism,Quality Control Inspector,2024-12-27
1829,Hotel Pvt,Bahrain,Construction,Construction Helper,2025-05-12
1830,Construction Plantations,Saudi Arabia,Engineering & Technical,Packing Worker,2025-06-17
1831,Tea Group,Saudi Arabia,Construction,Construction Helper,2025-07-29
1832,Gem Co,Kuwait,Domestic Services,Hotel Housekeeper,2023-12-21
1833,Apparel Ltd,Qatar,Agriculture & Fishery,Chef,2024-06-24
1834,Ceylon Plantations,Japan,Agriculture & Fishery,Caregiver,2023-11-08
1835,Ceylon Solutions,Saudi Arabia,Agriculture & Fishery,Logistics Coordinator,2024-08-14
1836,Island Ltd,United Arab Emirates,Hospitality & Tourism,Factory Worker,2023-09-23
1837,Hotel Corp,Maldives,Domestic Services,Domestic Worker,2024-04-08
1838,Construction Inc,Saudi Arabia,Domestic Services,Domestic Worker,2023-10-03
1839,Gem Group,Saudi Arabia,Garment & Apparel,Cook,2024-02-23
1840,Construction Group,Qatar,Hospitality & Tourism,Machine Operator,2024-07-05
1841,Gem Enterprises,Saudi Arabia,Construction,Construction Supervisor,2024-02-23
1842,Tech Inc,Kuwait,Garment & Apparel,Laundry Worker,2024-08-02
1843,Island Ltd,Jordan,Garment & Apparel,Housemaid,2024-07-15
1844,Tea Pvt,Maldives,Domestic Services,Security Guard,2024-08-02
1845,Lanka Ltd,Turkey,Healthcare & Nursing,Driver,2023-09-13
1846,Lanka Inc,Saudi Arabia,Construction,Construction Supervisor,2023-10-09
1847,Tech Enterprises,Canada,IT & Professional Services,Carpenter,2024-01-24
1848,Gem Plantations,United Arab Emirates,Driving & Transportation,Packing Worker,2023-12-31
1849,Tea Inc,Australia,Garment & Apparel,Cleaner,2025-01-13
1850,Island Group,United Arab Emirates,Healthcare & Nursing,Waiter,2024-11-29
1851,Island Co,Kuwait,Engineering & Technical,Warehouse Worker,2025-06-05
1852,Lanka Inc,Serbia,Garment & Apparel,Heavy Vehicle Operator,2023-11-28
1853,Tea Solutions,Japan,Garment & Apparel,Shuttering Carpenter,2023-11-25
1854,Gem Co,Saudi Arabia,Manufacturing,Logistics Coordinator,2023-09-06
1855,Sri Corp,Saudi Arabia,Domestic Services,Carpenter,2024-10-08
1856,Gem Co,New Zealand,Healthcare & Nursing,Salesperson,2024-09-14
1857,Gem Co,Saudi Arabia,Domestic Services,Quality Control Inspector,2025-08-15
1858,Island Co,Saudi Arabia,Domestic Services,Tailor,2024-12-22
1859,Apparel Solutions,Kuwait,Manufacturing,Construction Helper,2025-06-15
1860,Gem Plantations,Qatar,Facility Management,Construction Helper,2024-05-12
1861,Gem Corp,Kuwait,Garment & Apparel,Housemaid,2024-01-03
1862,Construction Inc,Kuwait,Domestic Services,Tailor,2024-05-05
1863,Island Co,Hong Kong,Domestic Services,Construction Supervisor,2024-07-08
1864,Tea Ltd,Cyprus,Agriculture & Fishery,Mason,2023-08-27
1865,Tea Plantations,Saudi Arabia,Garment & Apparel,Fishery Worker,2025-08-13
1866,Lanka Ltd,Oman,Engineering & Technical,Administrative Assistant,2024-03-12
1867,Ceylon Inc,Saudi Arabia,Education & Training,Welder,2023-10-05
1868,Ceylon Pvt,Kuwait,Garment & Apparel,Heavy Vehicle Operator,2025-04-16
1869,Tech Enterprises,Qatar,Domestic Services,Gardener,2023-11-08
1870,Sri Pvt,United Arab Emirates,Driving & Transportation,Construction Helper,2023-12-29
1871,Gem Ltd,Saudi Arabia,Security Services,Caregiver,2024-11-08
1872,Apparel Solutions,United Arab Emirates,Construction,Construction Supervisor,2024-04-07
1873,Hotel Solutions,United Arab Emirates,Healthcare & Nursing,Security Guard,2023-09-27
1874,Ceylon Group,Oman,Domestic Services,Electrician,2024-12-28
1875,Lanka Co,Romania,Security Services,Janitor,2025-05-04
1876,Ceylon Enterprises,Romania,Manufacturing,Tailor,2024-12-24
1877,Construction Inc,Romania,Engineering & Technical,Plumber,2025-07-04
1878,Apparel Corp,Kuwait,Domestic Services,Room Attendant,2024-04-09
1879,Construction Co,United Arab Emirates,Engineering & Technical,Hairdresser,2025-05-06
1880,Hotel Group,Qatar,Beauty & Personal Care,Agricultural Worker,2025-08-09
1881,Construction Plantations,Saudi Arabia,Domestic Services,Tailor,2024-06-01
1882,Tea Pvt,United Arab Emirates,Hospitality & Tourism,Delivery Driver,2024-09-24
1883,Hotel Group,Qatar,Hospitality & Tourism,Cleaner,2024-10-20
1884,Hotel Corp,Saudi Arabia,Domestic Services,Engineer,2024-08-02
1885,Lanka Inc,Maldives,Engineering & Technical,Salesperson,2024-07-28
1886,Ceylon Co,Qatar,Engineering & Technical,Technician,2025-05-29
1887,Lanka Group,Kuwait,Manufacturing,Nurse,2024-10-06
1888,Gem Plantations,Kuwait,Garment & Apparel,Receptionist,2025-03-31
1889,Gem Solutions,Qatar,Domestic Services,Construction Helper,2023-09-01
1890,Gem Ltd,South Korea,Healthcare & Nursing,Tailor,2024-11-25
1891,Sri Plantations,South Korea,Healthcare & Nursing,Welder,2025-06-14
1892,Hotel Enterprises,Japan,Hospitality & Tourism,Construction Helper,2024-04-25
1893,Hotel Ltd,Saudi Arabia,Garment & Apparel,Nursing Assistant,2024-01-30
1894,Lanka Group,Saudi Arabia,Cleaning Services,Accountant,2024-01-05
1895,Tech Solutions,Kuwait,Domestic Services,Technician,2025-05-31
1896,Gem Ltd,Saudi Arabia,IT & Professional Services,Heavy Vehicle Operator,2024-10-01
1897,Tea Ltd,Maldives,Construction,Construction Helper,2024-01-20
1898,Island Solutions,Saudi Arabia,Garment & Apparel,Shuttering Carpenter,2024-07-20
1899,Gem Pvt,Jordan,Textile & Sewing,Waiter,2024-03-21
1900,Lanka Group,Saudi Arabia,Garment & Apparel,Caregiver,2023-12-09
1901,Island Plantations,Kuwait,Domestic Services,Hotel Housekeeper,2024-04-30
1902,Construction Pvt,Kuwait,Construction,Construction Supervisor,2025-01-12
1903,Hotel Plantations,United Arab Emirates,Domestic Services,Packing Worker,2023-09-28
