PersonalID,ExamName,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4,Subject5,Result5,Subject6,Result6,Subject7,Result7,Subject8,Result8,Subject9,Result9,Subject10,Result10
2767,OLevel,1980,Music,A,Science,C,English,F,Sinhala,S,History,C,Commerce,F,Tamil,W,Geography,C,Art,F,IT,S
2769,OLevel,1987,Mathematics,B,Commerce,C,History,S,Tamil,A,Sinhala,F,Geography,C,IT,F,,,,,,
2770,OLevel,2007,Commerce,B,English,S,Tamil,W,Geography,B,Mathematics,W,Music,S,Science,A,Sinhala,C,,,,
2771,OLevel,2015,Art,B,Mathematics,W,IT,F,Tamil,F,Commerce,A,Sinhala,W,Music,F,Geography,B,English,A,Science,C
2772,OLevel,1983,Science,W,English,F,History,F,Tamil,C,IT,A,Sinhala,B,Geography,B,Mathematics,W,Art,B,Music,W
2773,OLevel,2021,Sinhala,S,IT,A,Geography,S,Commerce,A,Art,S,Mathematics,W,,,,,,,,
2774,OLevel,2008,Geography,C,History,B,Art,S,Science,W,Mathematics,A,Tamil,W,Music,A,English,W,Sinhala,S,,
2776,OLevel,1995,Sinhala,C,Mathematics,B,History,C,Geography,B,Music,C,English,S,Commerce,C,Tamil,A,,,,
2778,OLevel,1980,Music,S,Tamil,B,History,A,English,C,Sinhala,S,Commerce,F,IT,B,Science,C,Geography,F,Art,F
2779,OLevel,2011,Commerce,C,Mathematics,F,Science,S,Art,B,Geography,A,Tamil,S,Sinhala,B,English,C,History,A,,
2781,OLevel,1989,English,F,Commerce,S,History,W,IT,F,Science,F,Art,W,Music,B,,,,,,
2782,OLevel,1980,IT,B,Science,C,English,S,History,W,Art,W,Music,W,Tamil,F,Mathematics,B,,,,
2783,OLevel,2021,Sinhala,B,Geography,F,Art,B,Music,B,Commerce,C,History,F,,,,,,,,
2784,OLevel,2009,English,W,Sinhala,W,Art,F,IT,W,Geography,A,Music,C,,,,,,,,
2785,OLevel,2004,English,A,Mathematics,F,IT,B,Geography,W,Sinhala,C,Art,S,History,F,Science,W,,,,
2786,OLevel,1996,Art,F,English,B,Music,A,Tamil,C,Science,C,IT,S,Mathematics,B,Sinhala,W,Geography,C,,
2787,OLevel,1980,IT,B,Art,B,Tamil,B,Sinhala,A,Geography,S,Commerce,A,Science,F,English,F,Mathematics,F,,
2788,OLevel,1999,Sinhala,W,Commerce,W,Art,F,Geography,C,History,S,Tamil,W,English,F,Music,B,IT,B,,
2789,OLevel,2006,English,A,Mathematics,S,Sinhala,S,Science,F,Tamil,C,History,F,,,,,,,,
2790,OLevel,2009,Sinhala,W,Art,F,Geography,A,Commerce,B,Tamil,F,IT,C,Science,B,Mathematics,S,,,,
2793,OLevel,2006,Geography,S,English,B,Tamil,F,Science,B,Mathematics,A,Sinhala,W,,,,,,,,
2794,OLevel,1998,Commerce,C,Mathematics,S,Sinhala,W,IT,F,Music,F,Science,F,,,,,,,,
2795,OLevel,2011,IT,B,Commerce,C,Art,A,Music,B,English,W,Tamil,S,History,F,Geography,B,Science,A,Mathematics,S
2796,OLevel,2008,IT,B,Music,C,Science,B,English,F,History,S,Sinhala,C,Commerce,S,,,,,,
2797,OLevel,2005,Music,A,Commerce,F,Art,F,Tamil,F,IT,S,History,F,Science,C,English,C,Mathematics,F,Geography,F
2798,OLevel,2015,Art,S,Commerce,A,English,W,Music,C,History,B,Geography,A,IT,F,Sinhala,F,Science,F,,
2800,OLevel,2006,Tamil,C,Science,C,IT,S,Music,A,English,W,Sinhala,A,History,W,Mathematics,B,,,,
2802,OLevel,1985,Music,C,Commerce,B,Mathematics,F,English,B,Geography,B,History,F,Tamil,A,,,,,,
2803,OLevel,1989,Science,C,History,C,Music,B,Tamil,C,Mathematics,C,English,C,Commerce,W,Geography,B,IT,F,,
2804,OLevel,2003,Art,A,History,A,Sinhala,A,Mathematics,A,IT,W,Music,W,Commerce,B,English,W,Science,W,Tamil,S
2809,OLevel,2010,Science,A,IT,B,Mathematics,B,Music,F,Commerce,W,History,F,Tamil,S,English,W,Art,S,,
2810,OLevel,2000,Music,W,IT,S,Tamil,B,English,C,Commerce,A,Geography,F,,,,,,,,
2812,OLevel,1995,History,A,Art,A,Sinhala,W,Tamil,A,Mathematics,W,English,F,Commerce,A,IT,C,Geography,C,Music,C
2813,OLevel,1991,Science,B,Commerce,F,History,B,IT,F,Geography,C,Art,A,English,B,Mathematics,S,Sinhala,C,,
2814,OLevel,2017,Mathematics,A,Science,S,Geography,S,English,C,Art,F,IT,B,History,B,Sinhala,W,Music,F,Commerce,F
2815,OLevel,2000,Tamil,C,Mathematics,B,English,S,Geography,C,Science,S,IT,S,Art,W,Sinhala,S,,,,
2816,OLevel,2005,Art,S,History,B,Tamil,C,IT,W,English,C,Geography,F,,,,,,,,
2818,OLevel,2013,Commerce,A,Music,B,Geography,B,Sinhala,W,Mathematics,F,English,A,,,,,,,,
2819,OLevel,2009,English,W,Geography,C,Commerce,A,History,A,IT,B,Science,S,,,,,,,,
2820,OLevel,1995,Geography,A,Music,C,Science,S,Commerce,A,Sinhala,S,History,C,,,,,,,,
2821,OLevel,1987,Science,C,English,B,Mathematics,A,Sinhala,A,Geography,S,Tamil,W,,,,,,,,
2822,OLevel,1993,Music,B,Commerce,B,English,S,Mathematics,C,Geography,S,Sinhala,F,,,,,,,,
2823,OLevel,2003,Art,S,Mathematics,F,English,B,Commerce,F,Tamil,B,IT,A,Geography,A,Science,A,History,F,,
2824,OLevel,2023,Sinhala,S,IT,A,Science,S,Mathematics,F,Art,C,English,S,Commerce,W,Tamil,A,Geography,W,History,F
2825,OLevel,2013,Science,A,IT,A,Tamil,C,Mathematics,S,History,B,Music,B,Sinhala,A,,,,,,
2826,OLevel,2019,English,S,History,A,Mathematics,C,Music,C,Tamil,S,Science,W,Art,W,Sinhala,A,IT,C,Geography,B
2827,OLevel,1988,English,S,Music,W,History,F,Mathematics,S,Science,F,Sinhala,C,Art,S,Geography,A,Tamil,F,,
2829,OLevel,1995,IT,W,Sinhala,A,Commerce,C,Geography,F,Music,S,Tamil,F,History,F,English,A,,,,
2830,OLevel,1991,Science,F,IT,W,Mathematics,S,English,S,Tamil,C,History,A,Commerce,S,Art,A,Sinhala,A,,
2832,OLevel,2019,Music,C,Tamil,B,History,F,IT,S,Commerce,F,Mathematics,A,,,,,,,,
2833,OLevel,2006,Mathematics,B,IT,C,English,C,History,B,Music,F,Commerce,C,,,,,,,,
2834,OLevel,2020,Sinhala,S,Art,C,Mathematics,W,Tamil,A,History,B,English,A,Science,C,Geography,S,,,,
2835,OLevel,2011,Sinhala,W,Geography,B,Music,F,Tamil,B,History,W,Mathematics,A,English,F,IT,W,,,,
2836,OLevel,1993,Sinhala,A,Tamil,B,History,W,Music,C,English,A,Mathematics,W,Commerce,F,IT,C,Science,W,Art,F
2839,OLevel,1983,Mathematics,B,IT,S,Geography,W,History,S,Commerce,B,Tamil,W,,,,,,,,
2840,OLevel,2005,Sinhala,C,Music,S,English,W,IT,C,History,B,Science,C,Art,A,Geography,B,,,,
2841,OLevel,2005,Mathematics,C,Sinhala,A,Geography,C,Music,S,IT,A,History,F,Art,C,Commerce,B,English,W,Tamil,S
2844,OLevel,1995,Art,A,Sinhala,S,Tamil,W,Music,C,English,S,IT,B,Commerce,C,Science,W,,,,
2845,OLevel,2009,Geography,B,Tamil,F,Commerce,B,Music,F,Art,C,Science,F,IT,S,Mathematics,S,English,W,,
2848,OLevel,2014,Commerce,C,History,W,Mathematics,B,Sinhala,W,Geography,A,Art,C,Tamil,W,Science,F,English,C,Music,A
2849,OLevel,1992,English,C,IT,W,Mathematics,B,Tamil,W,Art,C,Sinhala,A,Commerce,C,History,C,Science,A,,
2850,OLevel,1993,Music,A,English,B,Geography,A,Art,A,History,S,Tamil,A,Mathematics,W,Commerce,W,IT,A,,
2851,OLevel,1987,Commerce,A,Mathematics,S,English,A,Geography,B,History,A,IT,A,Art,S,Music,S,Science,C,,
2852,OLevel,2012,History,F,Sinhala,S,English,B,Music,W,Commerce,S,IT,F,Mathematics,W,Science,C,Tamil,S,,
2853,OLevel,2020,Music,W,English,A,Mathematics,F,Sinhala,A,IT,C,Science,B,Geography,C,,,,,,
2854,OLevel,1998,Science,C,History,W,Sinhala,A,IT,B,Geography,B,English,A,Art,S,Tamil,F,Music,B,,
2856,OLevel,2011,Tamil,B,Geography,W,Science,A,English,F,History,C,Art,A,Sinhala,S,Commerce,W,Music,C,,
2857,OLevel,2020,History,C,Tamil,W,IT,W,Art,W,Sinhala,S,Commerce,B,Geography,F,Music,F,,,,
2858,OLevel,1992,Art,B,English,A,History,B,Mathematics,F,Sinhala,A,Commerce,A,Science,F,,,,,,
2860,OLevel,1990,Music,A,Geography,A,Mathematics,S,History,W,Tamil,B,Sinhala,W,Science,W,English,A,Commerce,S,Art,C
2861,OLevel,2008,History,A,Commerce,S,English,S,IT,B,Tamil,C,Music,W,Art,W,Science,F,,,,
2862,OLevel,2012,History,S,Art,B,Commerce,A,Mathematics,C,English,C,Science,B,Tamil,W,,,,,,
2863,OLevel,1981,Sinhala,S,Commerce,A,Music,A,Mathematics,S,Science,W,IT,W,,,,,,,,
2864,OLevel,1994,Science,W,English,W,Commerce,S,Music,A,Tamil,B,Mathematics,W,IT,B,Sinhala,B,History,S,,
2865,OLevel,2004,History,S,English,A,Science,W,Art,B,Mathematics,F,Commerce,S,IT,W,,,,,,
2869,OLevel,1998,Science,A,Geography,W,Tamil,A,Mathematics,S,English,W,Art,C,History,S,Commerce,S,Sinhala,A,,
2870,OLevel,2000,IT,S,Art,S,History,W,Mathematics,A,Music,A,Tamil,S,,,,,,,,
2871,OLevel,1982,Tamil,B,Science,S,Art,B,Mathematics,B,History,S,Geography,W,Music,A,IT,B,Commerce,S,,
2872,OLevel,1992,Sinhala,S,Tamil,F,Art,C,Science,B,English,F,Geography,W,Music,A,,,,,,
2873,OLevel,1990,Tamil,F,English,W,Geography,C,Science,A,Art,W,Sinhala,W,Mathematics,F,IT,S,Commerce,A,History,B
2874,OLevel,1998,Tamil,S,Sinhala,A,Art,C,History,B,English,C,Commerce,B,IT,C,,,,,,
2875,OLevel,1991,Geography,S,History,S,Science,C,IT,C,Sinhala,S,Art,S,Music,B,Commerce,A,,,,
2876,OLevel,2020,Music,A,English,B,Geography,S,Commerce,C,History,A,Art,A,Tamil,W,IT,S,,,,
2877,OLevel,2007,Geography,C,Tamil,S,IT,F,History,A,Sinhala,F,Science,F,Mathematics,S,,,,,,
2878,OLevel,1997,Tamil,W,IT,A,Commerce,B,English,S,Sinhala,A,Art,F,Music,C,,,,,,
2879,OLevel,2014,Geography,B,IT,C,History,A,Art,A,Commerce,A,Tamil,B,Sinhala,F,Science,F,,,,
2880,OLevel,1983,Tamil,S,IT,B,Music,B,Science,W,Mathematics,F,English,A,History,B,Sinhala,B,,,,
2881,OLevel,1992,IT,F,Commerce,A,Sinhala,B,Music,W,History,A,Mathematics,W,Art,F,,,,,,
2883,OLevel,2018,Mathematics,C,Sinhala,W,History,B,Tamil,A,English,B,Geography,C,,,,,,,,
2884,OLevel,2004,English,W,IT,S,Tamil,W,Mathematics,F,Commerce,C,Music,A,Art,A,Geography,B,History,S,,
2885,OLevel,2005,Art,C,Science,B,History,A,Commerce,F,Tamil,F,Geography,S,English,B,Mathematics,S,Sinhala,S,IT,C
2887,OLevel,2011,Music,A,Commerce,A,Mathematics,S,Art,W,Science,W,IT,C,History,A,Tamil,F,Geography,F,,
2888,OLevel,1991,Mathematics,B,IT,A,Commerce,B,Music,S,Sinhala,B,Geography,C,English,C,,,,,,
2889,OLevel,1991,Music,B,History,W,English,B,Science,B,Mathematics,B,Art,F,Sinhala,F,Commerce,A,IT,C,Geography,C
2890,OLevel,2011,Art,W,Music,A,IT,S,History,C,Science,W,Commerce,S,Tamil,C,Mathematics,F,Geography,C,,
2891,OLevel,1998,Science,C,Commerce,C,Tamil,S,Music,W,Sinhala,S,IT,W,English,A,History,C,,,,
2892,OLevel,2005,Tamil,S,English,B,IT,F,Music,C,Geography,S,Science,S,Commerce,C,Mathematics,C,Art,S,,
2893,OLevel,1996,Art,F,Tamil,A,Sinhala,F,Geography,C,English,W,Music,A,History,A,Science,S,Mathematics,C,IT,S
2894,OLevel,2023,Commerce,F,Tamil,B,IT,B,Mathematics,A,Geography,B,Music,B,Art,S,History,B,,,,
2897,OLevel,1985,Art,B,Music,B,Mathematics,C,History,W,English,W,IT,F,,,,,,,,
2898,OLevel,1983,Science,C,History,S,Tamil,W,Mathematics,S,English,B,Music,C,Sinhala,F,Art,F,,,,
2901,OLevel,2007,Science,W,Art,F,Mathematics,C,History,S,Tamil,C,English,B,,,,,,,,
2902,OLevel,2021,Science,F,History,W,Tamil,S,Mathematics,F,Geography,C,Art,S,Sinhala,A,Music,F,Commerce,C,IT,B
2903,OLevel,1998,Science,A,English,W,Music,S,IT,A,Art,B,Commerce,B,,,,,,,,
2904,OLevel,1983,Music,B,Art,S,Science,S,Commerce,A,IT,S,Tamil,F,,,,,,,,
2905,OLevel,2013,Mathematics,F,Art,W,Geography,F,Commerce,B,Science,A,Music,S,History,W,,,,,,
2906,OLevel,1985,Mathematics,W,Science,C,Music,S,Geography,S,English,A,Sinhala,W,,,,,,,,
2908,OLevel,2001,English,A,Mathematics,S,Art,A,Music,C,Tamil,S,Commerce,B,IT,S,Sinhala,A,History,F,,
2909,OLevel,1999,Commerce,F,English,C,IT,B,Geography,W,Science,S,Mathematics,F,Art,B,History,A,Sinhala,C,,
2911,OLevel,1988,IT,W,Art,A,Sinhala,C,Commerce,B,Tamil,S,English,A,History,F,Mathematics,A,Geography,A,,
2912,OLevel,1985,Geography,S,IT,A,Mathematics,F,Tamil,S,Music,A,Sinhala,C,Commerce,B,Art,B,Science,B,,
2913,OLevel,2004,Tamil,S,IT,S,History,F,Music,B,Sinhala,B,Science,A,,,,,,,,
2914,OLevel,2018,Tamil,A,English,B,History,C,IT,A,Geography,B,Commerce,B,Art,F,,,,,,
2916,OLevel,1981,Commerce,A,Sinhala,B,IT,F,English,B,Geography,S,Mathematics,F,Science,S,,,,,,
2918,OLevel,2009,Geography,B,Mathematics,A,History,S,Art,A,Sinhala,W,IT,B,English,A,,,,,,
2919,OLevel,1985,Geography,A,Mathematics,S,English,A,Tamil,C,History,F,Commerce,S,Science,B,Art,B,IT,W,Sinhala,S
2921,OLevel,2019,Art,F,Science,W,Geography,W,Music,C,Mathematics,A,IT,B,English,B,Commerce,W,Sinhala,B,,
2923,OLevel,1992,English,A,History,B,Commerce,B,Music,F,IT,F,Geography,W,Science,F,Art,S,Sinhala,C,,
2924,OLevel,2004,Geography,B,Tamil,F,Art,W,History,B,English,B,Science,C,IT,A,Mathematics,A,,,,
2925,OLevel,2009,Commerce,F,IT,B,Sinhala,F,History,S,Mathematics,W,Art,B,English,A,Music,B,,,,
2926,OLevel,2002,English,A,Commerce,B,Sinhala,S,Science,B,Art,C,Mathematics,B,,,,,,,,
2927,OLevel,1985,Mathematics,A,Tamil,S,Sinhala,B,Science,W,Art,B,IT,W,Commerce,B,Geography,W,,,,
2928,OLevel,1997,Sinhala,W,Tamil,S,IT,C,Mathematics,B,Commerce,B,History,W,,,,,,,,
2929,OLevel,1992,History,S,Science,A,Sinhala,F,English,A,Geography,C,Commerce,S,Art,S,IT,B,Tamil,B,Music,S
2931,OLevel,1992,Art,F,Tamil,W,Mathematics,W,Sinhala,C,Geography,C,English,C,Science,S,Music,B,,,,
2932,OLevel,2001,English,F,Music,W,Sinhala,A,History,W,Science,B,Mathematics,B,Tamil,A,Geography,A,IT,C,,
2933,OLevel,2006,Art,A,English,W,IT,F,History,A,Geography,S,Sinhala,F,Science,F,Mathematics,W,Commerce,F,Tamil,B
2934,OLevel,2025,Geography,F,Sinhala,B,IT,C,Music,F,Commerce,F,Tamil,F,,,,,,,,
2936,OLevel,2025,Music,W,Mathematics,S,IT,A,Art,S,Sinhala,S,Geography,B,Tamil,B,,,,,,
2937,OLevel,2010,Tamil,B,Geography,S,Mathematics,W,Sinhala,S,Commerce,W,IT,C,,,,,,,,
2938,OLevel,2011,Mathematics,W,Commerce,W,History,C,Music,A,Tamil,C,Science,W,English,C,IT,W,Art,F,Geography,W
2939,OLevel,1984,English,F,Science,A,Sinhala,S,Commerce,A,Tamil,S,Music,W,,,,,,,,
2940,OLevel,1999,Tamil,S,Sinhala,C,History,C,IT,W,Music,S,Mathematics,C,English,A,Science,S,Geography,F,,
2941,OLevel,2002,Sinhala,C,Geography,S,Music,B,Mathematics,A,History,C,Science,S,IT,C,Commerce,B,Tamil,W,English,W
2942,OLevel,1987,Art,C,Tamil,A,English,B,Mathematics,A,Science,C,Music,W,Commerce,A,Geography,C,,,,
2943,OLevel,2009,Commerce,S,Science,S,IT,S,Sinhala,A,Geography,C,Tamil,C,English,W,Music,B,History,S,,
2944,OLevel,2010,Science,S,Music,C,English,C,Commerce,W,Mathematics,B,History,W,Geography,B,Sinhala,F,,,,
2945,OLevel,1998,Art,W,Music,W,Commerce,A,History,W,Sinhala,W,IT,A,English,S,Tamil,A,Science,C,Geography,B
2948,OLevel,2011,Science,W,Sinhala,C,Commerce,B,History,W,Mathematics,C,IT,S,Geography,F,,,,,,
2949,OLevel,2000,IT,B,Mathematics,F,Science,S,History,A,Art,S,Tamil,S,Sinhala,C,Music,W,,,,
2951,OLevel,1984,Mathematics,A,Sinhala,B,Tamil,W,Geography,C,History,A,English,W,Music,B,IT,C,Commerce,S,Science,C
2952,OLevel,1982,English,S,Science,B,Art,B,Commerce,S,Sinhala,C,Mathematics,S,IT,B,Tamil,C,Music,S,,
2954,OLevel,2002,Tamil,A,Commerce,W,History,B,Sinhala,B,Science,C,Geography,C,Mathematics,C,,,,,,
2955,OLevel,2001,IT,W,History,A,Tamil,F,Mathematics,F,Geography,C,Sinhala,W,,,,,,,,
2956,OLevel,2003,Geography,A,Music,B,English,A,Science,A,Sinhala,C,History,C,Mathematics,W,Art,W,,,,
2957,OLevel,2010,Commerce,A,History,A,Music,C,Science,C,Tamil,C,Sinhala,A,Art,F,Mathematics,W,,,,
2958,OLevel,2001,Music,S,Mathematics,A,Art,S,IT,S,Sinhala,A,English,F,History,C,Science,A,,,,
2960,OLevel,1994,Sinhala,F,Commerce,S,Music,A,Tamil,W,IT,S,Art,W,Science,A,Mathematics,W,Geography,S,English,F
2961,OLevel,2012,Music,W,Art,S,English,F,Sinhala,C,IT,A,Commerce,C,Geography,F,History,B,,,,
2962,OLevel,2010,English,A,History,W,Geography,A,Sinhala,F,Tamil,F,IT,A,Music,C,,,,,,
2965,OLevel,1981,Music,S,Commerce,S,English,B,Geography,B,Mathematics,C,IT,C,,,,,,,,
2966,OLevel,1986,Art,B,Music,W,Geography,W,IT,C,English,C,Tamil,A,Commerce,C,Sinhala,W,Science,W,,
2967,OLevel,1990,Mathematics,C,Commerce,B,Sinhala,F,Geography,W,Tamil,F,English,W,Science,F,Art,S,IT,C,History,C
2968,OLevel,1998,Mathematics,S,IT,A,Art,B,Sinhala,B,English,C,Geography,A,Commerce,B,,,,,,
2969,OLevel,2019,Science,A,English,A,Tamil,S,Mathematics,C,Music,A,History,F,Art,A,Sinhala,B,,,,
2971,OLevel,2006,Mathematics,S,Science,A,IT,F,Geography,B,Tamil,W,Sinhala,A,,,,,,,,
2972,OLevel,1987,Art,C,Tamil,W,Geography,F,English,S,IT,C,Science,S,History,S,Commerce,F,Music,B,Sinhala,A
2973,OLevel,1985,Geography,F,Commerce,A,Music,S,English,S,Mathematics,W,IT,C,Tamil,C,Sinhala,F,,,,
2975,OLevel,2000,Science,C,Tamil,C,History,A,English,A,Mathematics,S,Commerce,B,Music,B,Sinhala,A,,,,
2976,OLevel,1990,Tamil,A,Commerce,W,Geography,W,Mathematics,F,Music,W,Sinhala,W,Science,B,IT,F,English,S,History,S
2977,OLevel,2002,Geography,S,Music,A,Mathematics,B,Sinhala,W,Tamil,B,Art,A,Commerce,C,IT,F,History,S,,
2978,OLevel,1992,History,S,Art,W,Commerce,F,Tamil,A,Science,F,IT,S,Sinhala,W,,,,,,
2979,OLevel,2010,English,S,Mathematics,F,History,A,Commerce,C,Art,A,Sinhala,W,Geography,A,,,,,,
2980,OLevel,2004,Art,W,Mathematics,B,Tamil,S,Sinhala,A,English,F,Geography,C,,,,,,,,
2981,OLevel,1999,History,S,Mathematics,C,Commerce,W,Sinhala,W,Music,F,Art,W,Tamil,B,Geography,W,,,,
2982,OLevel,1990,Art,B,History,W,Tamil,S,IT,B,Sinhala,A,Commerce,F,Music,S,Geography,W,Mathematics,W,,
2983,OLevel,1984,Mathematics,B,Science,B,Music,F,Art,F,Geography,C,Sinhala,W,IT,S,History,B,Tamil,S,,
2984,OLevel,2021,History,W,Tamil,F,IT,S,Music,W,Geography,S,Sinhala,B,,,,,,,,
2986,OLevel,1988,History,B,Mathematics,S,Science,A,IT,C,Sinhala,C,Art,F,,,,,,,,
2988,OLevel,1998,History,F,Mathematics,A,Music,B,Tamil,C,Geography,C,Science,F,Sinhala,C,IT,W,Commerce,A,English,C
2990,OLevel,1988,Geography,S,Mathematics,F,Music,B,English,B,IT,W,Art,A,Tamil,C,,,,,,
2991,OLevel,2011,Art,S,Sinhala,B,History,B,Mathematics,C,IT,W,Geography,A,,,,,,,,
2992,OLevel,1991,Geography,C,English,A,Tamil,C,Sinhala,F,History,F,Mathematics,W,Music,F,Science,S,Commerce,W,Art,S
2993,OLevel,1980,Mathematics,S,Tamil,C,Sinhala,A,IT,W,English,F,History,F,Music,S,,,,,,
2994,OLevel,1981,English,S,Sinhala,A,IT,F,Science,C,Commerce,C,Tamil,A,Art,A,History,A,Mathematics,B,Geography,A
2995,OLevel,2010,History,B,Sinhala,C,Science,A,IT,F,Geography,A,Music,W,,,,,,,,
2996,OLevel,1987,English,S,Geography,A,Sinhala,A,Mathematics,B,Music,B,Tamil,W,Art,W,,,,,,
2997,OLevel,2001,Tamil,F,Art,S,Sinhala,A,Mathematics,S,Science,C,English,F,,,,,,,,
2999,OLevel,2014,Commerce,S,Science,A,IT,W,Art,B,History,A,Music,W,Tamil,C,Sinhala,W,Geography,S,English,C
3000,OLevel,2012,Mathematics,W,Science,C,History,C,English,F,Commerce,F,Tamil,S,Music,A,,,,,,
3001,OLevel,1995,Science,S,Geography,W,IT,S,Music,W,History,S,Art,F,Mathematics,S,,,,,,
3002,OLevel,1985,Science,A,IT,C,Commerce,W,Music,B,Geography,B,Art,S,,,,,,,,
3003,OLevel,2003,Sinhala,F,Mathematics,A,History,A,English,C,Commerce,A,Tamil,A,Music,F,Science,F,Geography,B,IT,S
3004,OLevel,1989,Science,S,Art,F,Music,F,Mathematics,W,Sinhala,B,Geography,B,English,B,,,,,,
3005,OLevel,2003,Mathematics,S,Commerce,F,Sinhala,A,Geography,W,Art,C,Science,F,History,W,IT,W,English,S,,
3006,OLevel,1986,English,F,Sinhala,C,Mathematics,S,Science,W,History,A,Commerce,B,Geography,C,IT,F,Tamil,A,,
3007,OLevel,1995,IT,C,English,B,Music,B,Commerce,A,Tamil,A,Art,F,,,,,,,,
3008,OLevel,2015,IT,A,Music,C,Mathematics,B,Science,W,Geography,W,Art,A,Commerce,B,History,B,,,,
3009,OLevel,2024,Commerce,B,English,F,Art,A,Geography,S,History,W,Music,F,Science,W,Tamil,W,Sinhala,B,Mathematics,F
3010,OLevel,1988,Mathematics,B,IT,C,Science,S,Geography,A,Art,F,Commerce,F,Music,A,,,,,,
3011,OLevel,2008,Geography,A,Sinhala,F,Art,B,Tamil,C,Commerce,B,Music,B,,,,,,,,
3012,OLevel,1982,Science,F,History,C,Music,W,Commerce,A,Tamil,C,Art,C,IT,F,Geography,F,Sinhala,B,,
3013,OLevel,2020,History,C,Tamil,A,IT,B,Music,C,Geography,F,Art,A,English,B,Science,B,Commerce,W,,
3014,OLevel,1990,Tamil,F,Mathematics,F,English,S,Commerce,B,IT,S,Science,W,,,,,,,,
3015,OLevel,2003,Music,C,English,F,Art,W,Tamil,W,Mathematics,W,Sinhala,F,Commerce,A,Geography,W,IT,B,,
3016,OLevel,1985,English,A,Mathematics,F,IT,B,Sinhala,A,Science,F,Music,F,Commerce,A,History,S,Art,F,Geography,F
3017,OLevel,1982,Music,C,Mathematics,A,Art,F,History,B,English,C,Science,W,Commerce,S,,,,,,
3018,OLevel,1989,Mathematics,S,Science,A,Sinhala,B,English,S,Commerce,S,Tamil,B,Geography,S,,,,,,
3019,OLevel,2012,IT,W,Music,B,English,B,Commerce,A,Geography,B,Science,C,Tamil,W,Sinhala,A,History,W,Mathematics,A
3021,OLevel,1984,Commerce,A,Geography,C,English,C,Science,C,Mathematics,A,Sinhala,B,Music,B,,,,,,
3024,OLevel,1983,Tamil,B,Geography,A,Science,C,Commerce,B,Sinhala,S,Music,F,History,B,Art,F,,,,
3025,OLevel,2007,Geography,W,Science,S,History,F,English,F,Art,F,Commerce,A,,,,,,,,
3026,OLevel,1984,Commerce,F,English,W,Music,B,Science,S,Sinhala,A,Art,W,Mathematics,C,Geography,W,Tamil,A,IT,F
3027,OLevel,1987,Geography,B,Science,A,English,C,Commerce,C,Tamil,S,Art,W,Music,C,Mathematics,A,Sinhala,F,,
3028,OLevel,2000,Science,W,IT,C,Art,B,Sinhala,A,English,W,Geography,A,Mathematics,B,Music,W,,,,
3029,OLevel,1985,Science,A,Music,A,Commerce,S,Mathematics,F,Tamil,S,English,W,Geography,S,,,,,,
3030,OLevel,1984,Art,B,English,C,History,S,Mathematics,C,Science,W,Sinhala,F,Music,A,Commerce,A,,,,
3032,OLevel,2010,Science,A,Tamil,A,Sinhala,B,Mathematics,C,Geography,C,History,F,Music,F,Art,S,,,,
3034,OLevel,1983,Art,F,Sinhala,F,Commerce,S,History,C,Tamil,A,English,S,,,,,,,,
3035,OLevel,1995,Tamil,W,Art,F,Mathematics,B,Commerce,B,Sinhala,B,Science,A,History,W,,,,,,
3036,OLevel,1980,Music,A,Mathematics,B,Science,B,Tamil,C,English,F,IT,F,,,,,,,,
3037,OLevel,2025,Commerce,A,Science,C,History,F,English,S,Music,B,Sinhala,B,IT,A,Geography,F,Mathematics,A,Tamil,W
3038,OLevel,1998,English,C,Music,C,Mathematics,F,Commerce,S,IT,S,Sinhala,C,History,B,,,,,,
3041,OLevel,1985,Tamil,B,Geography,S,History,C,Art,S,IT,W,Commerce,F,Science,S,,,,,,
3042,OLevel,2007,Sinhala,F,Commerce,W,Science,W,Music,B,English,C,Mathematics,W,Tamil,W,,,,,,
3044,OLevel,2007,Art,A,Science,F,Commerce,S,History,A,Geography,B,Music,S,Tamil,C,IT,W,,,,
3045,OLevel,1980,Commerce,W,Music,S,History,B,Science,W,Geography,W,English,B,Mathematics,C,Sinhala,S,Tamil,A,,
3046,OLevel,2021,Music,A,IT,C,History,A,Sinhala,A,English,C,Geography,C,Mathematics,B,Science,W,Art,W,,
3047,OLevel,2012,Science,S,History,B,Music,B,Art,W,Sinhala,F,Tamil,S,English,A,,,,,,
3048,OLevel,1999,Art,W,Music,B,History,A,Sinhala,F,Mathematics,C,Science,S,,,,,,,,
3049,OLevel,2011,English,B,Sinhala,W,Mathematics,S,Music,S,Tamil,S,Geography,W,Science,C,Commerce,B,Art,B,History,C
3051,OLevel,2009,Science,C,Music,C,Tamil,S,Geography,A,Art,B,History,C,Sinhala,S,,,,,,
3052,OLevel,2022,English,F,Sinhala,F,Tamil,F,Music,F,Mathematics,S,Science,B,History,W,,,,,,
3053,OLevel,2006,Science,F,Sinhala,C,English,C,Art,F,Geography,S,History,S,Tamil,W,IT,A,Music,F,Commerce,F
3057,OLevel,2017,Science,A,Commerce,C,IT,C,Geography,A,English,B,Sinhala,W,Mathematics,B,Art,W,,,,
