PersonalID,NVQLevel,CourseName,Institution,CompletionDate
1587,,Certificate in Driving,SLBFE Training Center,2018-04-19
1587,NVQ Level 3,,VTA,2021-03-31
1587,NVQ Level 5,,Ceylon Group,2017-02-06
1588,,Diploma in Nursing,TVEC,2018-07-19
1588,NVQ Level 4,,SLBFE Training Center,2021-06-12
1588,,Certificate in Caregiving,VTA,2023-07-26
1589,NVQ Level 2,,Gem Ltd,2020-02-10
1593,NVQ Level 5,,VTA,2019-01-03
1594,,A/L,Hotel Group,2024-08-08
1594,,Certificate in Domestic Work,TVEC,2020-11-03
1596,,Certificate in Domestic Work,SLBFE Training Center,2021-12-03
1596,,Certificate in Driving,TVEC,2020-11-04
1597,,Diploma in IT,VTA,2021-05-16
1597,,Master's Degree,SLBFE Training Center,2021-05-21
1598,,Diploma in Hospitality,SLBFE Training Center,2019-12-28
1598,,Certificate in Domestic Work,VTA,2015-08-29
1598,,Certificate in Hospitality,SLBFE Training Center,2021-03-13
1599,NVQ Level 4,,SLBFE Training Center,2016-06-03
1599,,Certificate in Heavy Vehicle Operation,Tech Enterprises,2021-03-25
1599,,Certificate in Domestic Work,VTA,2023-03-29
1600,,Diploma in Nursing,SLBFE Training Center,2017-11-23
1600,,Master's Degree,Tea Plantations,2018-09-05
1600,,Certificate in Domestic Work,SLBFE Training Center,2019-02-14
1601,,Certificate in Carpentry,TVEC,2023-08-18
1601,,Master's Degree,Apparel Co,2017-06-08
1606,,Certificate in IT,Lanka Enterprises,2020-07-01
1607,,Certificate in Caregiving,SLBFE Training Center,2019-04-04
1607,,Certificate in Driving,VTA,2022-06-03
1607,,Certificate in Accounting,TVEC,2015-09-29
1609,NVQ Level 2,,VTA,2017-10-27
1613,,Certificate in Masonry,Tech Pvt,2025-03-31
1615,,Diploma in Hospitality,SLBFE Training Center,2021-05-15
1615,,Certificate in Masonry,TVEC,2017-03-25
1619,,Certificate in Domestic Work,Island Plantations,2021-01-28
1621,,Certificate in Sewing,NAITA,2024-03-25
1622,,Certificate in Driving,VTA,2022-01-06
1622,,Diploma in Nursing,TVEC,2021-06-22
1622,,Certificate in Plumbing,SLBFE Training Center,2017-10-09
1625,,Certificate in Caregiving,TVEC,2016-10-12
1625,,Certificate in Caregiving,SLBFE Training Center,2017-01-29
1625,,Certificate in Caregiving,Apparel Group,2017-05-17
1626,,Certificate in Domestic Work,NAITA,2019-01-18
1626,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2019-10-15
1627,,O/L,Construction Plantations,2022-10-02
1627,NVQ Level 4,,NAITA,2019-08-15
1628,NVQ Level 1,,VTA,2025-01-22
1628,,Certificate in Hospitality,NAITA,2025-01-07
1631,,Certificate in Hospitality,VTA,2018-04-18
1631,NVQ Level 5,,SLBFE Training Center,2023-02-20
1631,,Certificate in Caregiving,TVEC,2024-08-05
1631,NVQ Level 4,,NAITA,2017-01-06
1633,,Diploma in Business,SLBFE Training Center,2019-07-02
1633,,Master's Degree,TVEC,2024-05-28
1634,,Certificate in IT,NAITA,2022-09-20
1634,,Certificate in Heavy Vehicle Operation,TVEC,2022-04-18
1636,NVQ Level 4,,SLBFE Training Center,2023-12-17
1638,NVQ Level 3,,VTA,2020-08-18
1638,,Certificate in Carpentry,NAITA,2025-06-08
1640,NVQ Level 4,,Tech Solutions,2016-02-03
1640,,Diploma in Hospitality,NAITA,2025-03-01
1640,,Certificate in Caregiving,SLBFE Training Center,2023-03-30
1642,,Diploma in IT,SLBFE Training Center,2018-02-03
1642,,A/L,TVEC,2023-10-29
1643,,Certificate in IT,NAITA,2022-07-27
1643,,Diploma in Nursing,TVEC,2021-09-30
1644,,A/L,VTA,2020-08-19
1644,,A/L,NAITA,2024-08-27
1645,,Diploma in Hospitality,TVEC,2023-04-26
1645,,Certificate in Domestic Work,SLBFE Training Center,2016-04-12
1645,,Certificate in Caregiving,VTA,2020-10-25
1650,,Certificate in Electrical Work,VTA,2019-08-11
1652,,Diploma in Hospitality,NAITA,2021-08-07
1652,NVQ Level 3,,Tech Inc,2017-11-19
1656,,Certificate in Carpentry,NAITA,2022-04-07
1656,,Certificate in Welding,TVEC,2023-11-10
1657,NVQ Level 5,,NAITA,2025-02-27
1657,NVQ Level 5,,VTA,2023-02-09
1658,,Diploma in Business,NAITA,2025-01-11
1659,NVQ Level 2,,VTA,2025-01-01
1659,,Certificate in Welding,TVEC,2016-11-07
1659,,A/L,VTA,2020-10-12
1660,,Diploma in IT,TVEC,2016-01-21
1660,NVQ Level 1,,SLBFE Training Center,2021-12-13
1660,,Certificate in Cooking,Construction Solutions,2022-03-30
1660,,A/L,TVEC,2023-01-15
1661,NVQ Level 4,,VTA,2025-08-16
1661,,Certificate in Plumbing,VTA,2017-12-12
1662,,Certificate in Carpentry,SLBFE Training Center,2019-12-18
1663,,A/L,VTA,2025-02-17
1664,,Certificate in Welding,Tech Co,2017-09-15
1666,,Certificate in Accounting,SLBFE Training Center,2016-10-26
1666,,Certificate in Hospitality,TVEC,2017-12-29
1666,,Certificate in Cooking,SLBFE Training Center,2024-10-26
1668,,Certificate in Carpentry,Tech Ltd,2023-02-15
1669,,Certificate in Domestic Work,VTA,2022-02-14
1671,,Certificate in Hospitality,SLBFE Training Center,2025-04-14
1671,,Certificate in Plumbing,SLBFE Training Center,2016-06-19
1671,,Certificate in Heavy Vehicle Operation,Sri Pvt,2024-08-05
1675,,Certificate in Caregiving,NAITA,2021-01-22
1675,,Certificate in Caregiving,SLBFE Training Center,2017-05-08
1675,,Certificate in Caregiving,TVEC,2025-04-12
1675,,Certificate in Caregiving,SLBFE Training Center,2020-05-23
1683,,Diploma in Hospitality,NAITA,2020-03-12
1683,,Certificate in Accounting,VTA,2020-09-16
1684,,Certificate in Masonry,VTA,2019-11-05
1688,,Certificate in Nursing,SLBFE Training Center,2021-01-03
1691,,A/L,SLBFE Training Center,2020-07-22
1691,,Diploma in Nursing,Ceylon Solutions,2016-02-15
1691,NVQ Level 5,,SLBFE Training Center,2019-08-14
1691,,Certificate in Carpentry,Apparel Ltd,2021-05-01
1693,,Certificate in Masonry,Apparel Co,2024-07-24
1698,,Certificate in Sewing,TVEC,2017-01-31
1698,,O/L,VTA,2018-12-07
1699,,Diploma in Hospitality,NAITA,2017-02-17
1699,,O/L,SLBFE Training Center,2017-10-08
1699,,O/L,NAITA,2015-10-03
1700,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2018-09-01
1700,NVQ Level 2,,Ceylon Corp,2020-02-28
1701,,Diploma in IT,NAITA,2024-10-04
1701,,Certificate in Driving,NAITA,2017-11-20
1701,,Diploma in Business,NAITA,2023-08-31
1702,,Certificate in Electrical Work,NAITA,2022-02-01
1702,,Certificate in Nursing,NAITA,2018-01-25
1704,,Diploma in IT,VTA,2022-04-02
1706,,Certificate in Hospitality,SLBFE Training Center,2024-12-13
1706,,A/L,Gem Plantations,2022-11-22
1706,,Certificate in Hospitality,SLBFE Training Center,2020-06-01
1707,,Certificate in Heavy Vehicle Operation,TVEC,2021-06-02
1707,,Certificate in Electrical Work,VTA,2016-08-29
1707,,Certificate in Nursing,Gem Plantations,2017-01-30
1709,,Certificate in Electrical Work,VTA,2017-01-25
1710,,Certificate in Domestic Work,SLBFE Training Center,2024-04-16
1710,,Certificate in Nursing,NAITA,2021-04-28
1710,,Certificate in IT,NAITA,2023-02-28
1714,,Diploma in Nursing,VTA,2022-03-03
1717,,Certificate in Caregiving,TVEC,2017-12-14
1718,,Certificate in Cooking,TVEC,2021-11-08
1718,NVQ Level 5,,TVEC,2024-04-12
1718,NVQ Level 3,,NAITA,2025-03-05
1719,,Certificate in Sewing,TVEC,2018-08-16
1721,,Certificate in Carpentry,NAITA,2018-02-01
1722,,Certificate in Caregiving,SLBFE Training Center,2020-07-14
1722,,Certificate in Caregiving,VTA,2020-12-31
1722,,Certificate in Driving,VTA,2023-12-20
1722,,Diploma in Nursing,TVEC,2020-02-11
1724,NVQ Level 4,,Lanka Enterprises,2019-12-13
1724,,Certificate in IT,NAITA,2020-11-13
1728,NVQ Level 5,,VTA,2018-08-04
1734,,Diploma in Hospitality,VTA,2021-04-06
1734,,Certificate in Caregiving,VTA,2019-05-26
1734,,Diploma in Business,Tea Corp,2021-03-18
1738,,Certificate in IT,NAITA,2023-07-01
1738,,Diploma in Business,NAITA,2019-09-11
1739,NVQ Level 2,,Lanka Co,2020-04-13
1742,,Certificate in Carpentry,VTA,2016-01-05
1742,,Diploma in Hospitality,SLBFE Training Center,2019-05-15
1743,NVQ Level 4,,Tech Enterprises,2018-01-05
1743,,Master's Degree,SLBFE Training Center,2016-08-17
1746,,O/L,VTA,2024-05-21
1749,NVQ Level 3,,VTA,2015-12-06
1749,NVQ Level 4,,TVEC,2018-03-23
1749,NVQ Level 3,,NAITA,2022-03-24
1750,,A/L,VTA,2016-09-12
1750,,Certificate in Driving,TVEC,2022-11-21
1752,,A/L,TVEC,2019-05-10
1753,,Diploma in Business,NAITA,2017-05-14
1756,,Certificate in Nursing,VTA,2025-02-21
1757,,Certificate in Plumbing,VTA,2025-02-27
1757,,Certificate in Sewing,TVEC,2020-12-04
1757,,Diploma in Nursing,SLBFE Training Center,2020-10-01
1759,,Certificate in Caregiving,TVEC,2020-06-01
1759,,Certificate in Welding,NAITA,2017-09-26
1760,,Certificate in Caregiving,VTA,2017-06-05
1760,,Certificate in Caregiving,NAITA,2016-01-01
1760,,Certificate in Caregiving,TVEC,2017-01-06
1761,,Certificate in Accounting,TVEC,2018-03-18
1762,,Certificate in Heavy Vehicle Operation,Ceylon Solutions,2017-05-27
1762,NVQ Level 3,,NAITA,2022-03-31
1762,,Certificate in Caregiving,NAITA,2015-09-22
1762,,Master's Degree,TVEC,2025-02-19
1765,,Certificate in Accounting,TVEC,2019-10-18
1765,NVQ Level 4,,VTA,2018-11-08
1765,,Certificate in Domestic Work,SLBFE Training Center,2023-05-27
1765,,Certificate in Plumbing,TVEC,2025-06-01
1770,,Certificate in Accounting,VTA,2020-06-06
1770,,Certificate in Hospitality,Island Enterprises,2017-05-18
1773,NVQ Level 4,,TVEC,2022-04-21
1773,,A/L,NAITA,2023-08-09
1778,,Certificate in Driving,NAITA,2020-09-12
1779,,Certificate in Driving,Lanka Ltd,2018-02-22
1781,,Bachelor's Degree,VTA,2025-06-21
1781,,Certificate in Heavy Vehicle Operation,VTA,2025-04-19
1782,,Diploma in Nursing,SLBFE Training Center,2020-04-17
1786,,Master's Degree,Hotel Inc,2023-05-21
1789,,Certificate in IT,NAITA,2024-06-09
1792,NVQ Level 1,,SLBFE Training Center,2022-05-03
1797,,Certificate in Hospitality,TVEC,2025-07-21
1798,NVQ Level 3,,NAITA,2021-01-17
1798,,Diploma in Nursing,Gem Corp,2023-10-01
1798,,Certificate in Caregiving,Gem Group,2020-06-25
1799,,Certificate in Electrical Work,VTA,2021-09-02
1800,,Certificate in Caregiving,SLBFE Training Center,2018-08-17
1801,,Certificate in Plumbing,Hotel Ltd,2021-03-15
1801,,Certificate in Electrical Work,VTA,2021-03-24
1802,,Certificate in Nursing,SLBFE Training Center,2015-09-08
1802,,Certificate in Nursing,VTA,2025-06-20
1806,NVQ Level 4,,SLBFE Training Center,2024-03-14
1807,,Master's Degree,Apparel Corp,2015-11-27
1807,,Master's Degree,VTA,2023-09-17
1807,NVQ Level 3,,TVEC,2021-03-06
1807,,Diploma in Hospitality,Ceylon Ltd,2018-10-13
1808,,A/L,Hotel Ltd,2018-12-14
1808,NVQ Level 5,,TVEC,2023-11-10
1810,,Certificate in Domestic Work,SLBFE Training Center,2016-11-21
1812,,Certificate in Accounting,Apparel Enterprises,2023-03-26
1812,,Certificate in Carpentry,TVEC,2021-08-26
1814,,Diploma in Nursing,TVEC,2025-04-13
1816,NVQ Level 5,,Island Ltd,2021-08-05
1816,,Certificate in Carpentry,SLBFE Training Center,2016-03-02
1816,,Certificate in Masonry,NAITA,2022-10-02
1817,NVQ Level 2,,Island Enterprises,2020-08-07
1819,,A/L,TVEC,2023-06-18
1819,NVQ Level 1,,TVEC,2022-01-10
1819,,Certificate in Heavy Vehicle Operation,NAITA,2019-09-05
1820,,Certificate in Sewing,SLBFE Training Center,2017-01-01
1820,,Certificate in Masonry,NAITA,2020-11-24
1820,,Certificate in Carpentry,TVEC,2016-11-16
1825,,Certificate in Carpentry,VTA,2021-04-20
1830,,Master's Degree,SLBFE Training Center,2021-10-13
1831,,Bachelor's Degree,VTA,2018-12-15
1832,,Certificate in Electrical Work,VTA,2020-01-03
1832,,Certificate in Driving,Sri Co,2022-11-26
1834,,Certificate in Caregiving,VTA,2021-12-06
1837,NVQ Level 2,,VTA,2022-12-12
1837,,Certificate in Cooking,VTA,2020-07-10
1837,,Bachelor's Degree,NAITA,2021-02-04
1837,,A/L,NAITA,2016-03-16
1840,,Certificate in Caregiving,Construction Solutions,2016-11-13
1841,NVQ Level 1,,NAITA,2020-04-13
1841,,Diploma in Hospitality,TVEC,2018-10-31
1842,,Diploma in IT,SLBFE Training Center,2024-10-21
1843,,A/L,SLBFE Training Center,2017-08-15
1844,,Certificate in Welding,NAITA,2024-07-20
1844,,Master's Degree,NAITA,2024-02-09
1844,NVQ Level 5,,Apparel Ltd,2017-12-29
1844,NVQ Level 4,,Gem Solutions,2022-06-30
1845,NVQ Level 2,,TVEC,2015-09-07
1845,NVQ Level 5,,NAITA,2017-06-17
1847,,Diploma in IT,NAITA,2023-12-05
1848,,Certificate in Masonry,NAITA,2019-09-29
1848,,A/L,TVEC,2020-04-23
1849,NVQ Level 5,,NAITA,2024-11-22
1849,,Bachelor's Degree,Gem Solutions,2016-03-07
1849,NVQ Level 2,,NAITA,2020-09-10
1850,,Certificate in Caregiving,SLBFE Training Center,2021-08-06
1850,,Certificate in Electrical Work,NAITA,2016-08-21
1851,,A/L,SLBFE Training Center,2022-02-21
1851,,Certificate in Masonry,TVEC,2022-03-08
1852,,Master's Degree,Tea Ltd,2016-01-05
1852,,Certificate in Driving,TVEC,2024-05-02
1854,,Certificate in Nursing,SLBFE Training Center,2021-04-17
1854,,Certificate in Sewing,Tea Corp,2022-07-17
1854,NVQ Level 4,,TVEC,2019-07-25
1855,,Bachelor's Degree,NAITA,2021-09-10
1859,,Certificate in IT,TVEC,2022-10-10
1859,,Certificate in Sewing,Sri Group,2018-12-30
1859,,Certificate in Electrical Work,VTA,2019-02-17
1860,,Certificate in Caregiving,VTA,2018-01-25
1860,,Certificate in Nursing,SLBFE Training Center,2018-01-24
1860,,Certificate in IT,Island Group,2022-12-09
1860,,Certificate in IT,VTA,2019-09-01
1864,NVQ Level 1,,VTA,2017-07-12
1864,,Diploma in Nursing,VTA,2018-02-16
1864,,Diploma in Business,SLBFE Training Center,2015-11-18
1865,,Certificate in Cooking,VTA,2021-06-02
1866,,Diploma in IT,NAITA,2022-11-19
1866,,Diploma in Business,Apparel Inc,2022-03-30
1866,NVQ Level 4,,VTA,2016-09-12
1866,,Diploma in Hospitality,VTA,2016-06-19
1867,,Certificate in Cooking,TVEC,2015-11-11
1867,,Certificate in Electrical Work,TVEC,2018-04-18
1869,,Certificate in Cooking,NAITA,2018-05-02
1869,,Certificate in Cooking,TVEC,2017-06-30
1869,,Diploma in IT,NAITA,2017-11-20
1870,,Master's Degree,SLBFE Training Center,2025-05-14
1871,,Certificate in Driving,SLBFE Training Center,2022-08-22
1871,,Certificate in Accounting,NAITA,2020-01-16
1871,,Diploma in Hospitality,NAITA,2025-04-21
1876,,Master's Degree,VTA,2023-04-29
1876,,Diploma in IT,VTA,2022-12-14
1876,,Certificate in Cooking,TVEC,2024-04-08
1882,,Certificate in Cooking,SLBFE Training Center,2018-08-27
1884,,Diploma in IT,VTA,2023-02-04
1884,,Master's Degree,Tea Group,2017-11-09
1884,NVQ Level 3,,VTA,2022-02-12
1887,,Diploma in Hospitality,TVEC,2022-12-28
1888,,Certificate in Domestic Work,VTA,2016-12-27
1890,,Certificate in Sewing,SLBFE Training Center,2021-12-21
1894,,Certificate in Caregiving,TVEC,2019-01-21
1896,,Certificate in Plumbing,TVEC,2016-04-28
1896,NVQ Level 2,,Tea Inc,2019-12-16
1896,,Certificate in Masonry,NAITA,2024-10-10
1897,,Certificate in Caregiving,SLBFE Training Center,2023-04-22
1897,,Certificate in Caregiving,SLBFE Training Center,2020-08-12
1898,,Certificate in Nursing,TVEC,2025-08-19
1898,,Certificate in Plumbing,VTA,2017-06-25
1901,,Certificate in Sewing,NAITA,2022-10-31
1903,,Diploma in Business,NAITA,2019-10-17
1904,,Certificate in Accounting,TVEC,2024-11-27
1906,,Certificate in Plumbing,VTA,2022-12-20
1907,,Certificate in Driving,TVEC,2019-02-15
1912,,Diploma in Business,SLBFE Training Center,2022-10-27
1912,,Certificate in Accounting,TVEC,2022-06-01
1912,,Certificate in Accounting,Apparel Inc,2018-10-15
1912,,Bachelor's Degree,TVEC,2022-10-02
1913,,Certificate in Electrical Work,NAITA,2021-01-27
1913,,Certificate in Carpentry,Lanka Group,2025-08-01
1914,,Certificate in Caregiving,SLBFE Training Center,2025-01-04
1914,,Certificate in Caregiving,TVEC,2025-07-21
1915,,Certificate in Sewing,VTA,2018-06-14
1915,,Certificate in Caregiving,NAITA,2025-07-13
1915,,Certificate in Accounting,Hotel Inc,2016-01-13
1915,,Certificate in Driving,VTA,2021-02-23
1918,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2025-04-08
1919,,A/L,NAITA,2020-11-07
1920,,Certificate in Domestic Work,SLBFE Training Center,2022-01-20
1920,,Certificate in Plumbing,VTA,2021-05-03
1920,,Certificate in Hospitality,NAITA,2023-05-27
1923,,Certificate in Sewing,SLBFE Training Center,2018-05-08
1923,,Certificate in Cooking,TVEC,2019-02-14
1925,NVQ Level 1,,VTA,2019-06-19
1926,,Certificate in Carpentry,Island Co,2021-10-07
1928,NVQ Level 5,,NAITA,2022-11-07
1928,,Diploma in Business,Hotel Inc,2021-04-02
1930,NVQ Level 2,,SLBFE Training Center,2022-06-17
1932,,Certificate in Hospitality,TVEC,2017-06-02
1932,,Master's Degree,VTA,2021-06-01
1933,NVQ Level 4,,TVEC,2025-06-10
1933,,Certificate in Electrical Work,SLBFE Training Center,2016-02-21
1933,,Diploma in Hospitality,TVEC,2021-04-04
1934,,Certificate in Masonry,VTA,2020-06-04
1936,,Certificate in Accounting,VTA,2017-11-13
1936,NVQ Level 4,,TVEC,2019-07-05
1936,,Certificate in Caregiving,TVEC,2024-02-22
1936,,Certificate in Cooking,NAITA,2025-01-05
1937,,Certificate in Caregiving,Apparel Group,2025-02-16
1939,,Certificate in Electrical Work,SLBFE Training Center,2020-09-24
1939,,Master's Degree,NAITA,2016-06-18
1939,,O/L,SLBFE Training Center,2015-08-30
1941,,Certificate in Caregiving,VTA,2017-04-23
1942,,Master's Degree,TVEC,2019-09-12
1942,,Certificate in Accounting,Island Inc,2024-08-08
1943,NVQ Level 3,,SLBFE Training Center,2016-06-19
1943,,Certificate in Plumbing,SLBFE Training Center,2021-11-14
1947,,O/L,TVEC,2019-02-23
1948,NVQ Level 5,,TVEC,2017-10-31
1948,,Certificate in Welding,Tech Corp,2016-09-30
1952,,Diploma in IT,SLBFE Training Center,2019-09-17
1954,NVQ Level 2,,NAITA,2016-12-23
1955,,Certificate in Welding,SLBFE Training Center,2018-12-11
1955,,Bachelor's Degree,Tea Inc,2020-03-04
1955,,Certificate in Electrical Work,Gem Inc,2025-05-16
1955,,Certificate in Hospitality,Tech Inc,2018-03-11
1956,,Certificate in IT,NAITA,2025-02-20
1956,,Certificate in Masonry,NAITA,2020-11-03
1959,,Certificate in Carpentry,Tea Co,2017-06-18
1959,,Certificate in Welding,SLBFE Training Center,2018-09-24
1959,,Certificate in IT,TVEC,2019-10-19
1960,,Bachelor's Degree,Gem Plantations,2023-12-05
1963,,Diploma in Business,Hotel Solutions,2020-02-11
1965,,O/L,SLBFE Training Center,2024-08-17
1968,,Certificate in Caregiving,SLBFE Training Center,2016-05-15
1968,NVQ Level 4,,NAITA,2016-12-31
1968,,Certificate in IT,TVEC,2020-06-17
1969,,Diploma in Nursing,TVEC,2018-04-13
1971,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2025-02-28
1971,NVQ Level 3,,SLBFE Training Center,2017-05-12
1972,NVQ Level 5,,Gem Pvt,2023-06-20
1972,,Diploma in Business,SLBFE Training Center,2024-09-24
1974,,Certificate in Cooking,NAITA,2024-12-02
1974,NVQ Level 3,,TVEC,2025-03-25
1977,,Certificate in Plumbing,NAITA,2018-09-09
1978,,Certificate in Plumbing,Island Plantations,2022-02-27
1982,,Certificate in Sewing,TVEC,2022-09-05
1982,,Certificate in Domestic Work,VTA,2025-07-14
1985,,Certificate in Plumbing,SLBFE Training Center,2019-03-20
1985,,Diploma in Nursing,TVEC,2021-12-30
1987,,Certificate in Accounting,TVEC,2024-10-07
1987,NVQ Level 5,,NAITA,2016-06-01
1988,,Diploma in Business,TVEC,2022-09-07
1989,,Certificate in IT,TVEC,2021-05-14
1990,,Certificate in Electrical Work,TVEC,2022-06-04
1990,,Diploma in IT,SLBFE Training Center,2020-10-17
1990,NVQ Level 3,,NAITA,2018-01-18
1991,NVQ Level 4,,NAITA,2019-09-25
1993,,Certificate in Nursing,Tea Inc,2022-07-14
1993,NVQ Level 4,,NAITA,2022-08-09
1993,,Certificate in Cooking,SLBFE Training Center,2016-04-03
1995,NVQ Level 3,,TVEC,2025-06-27
1996,NVQ Level 1,,VTA,2017-08-15
1996,,Certificate in Driving,TVEC,2017-03-06
1996,,Certificate in Domestic Work,SLBFE Training Center,2016-07-04
1997,,Certificate in Plumbing,Apparel Enterprises,2022-05-13
1997,,Diploma in Nursing,VTA,2025-05-02
1997,,Certificate in Driving,SLBFE Training Center,2017-12-27
1999,,Diploma in Nursing,Construction Enterprises,2015-10-06
1999,NVQ Level 2,,VTA,2023-10-27
2000,,O/L,SLBFE Training Center,2016-04-21
2000,NVQ Level 5,,VTA,2019-05-27
2003,,Certificate in Accounting,NAITA,2023-06-08
2004,,Certificate in Sewing,VTA,2018-01-12
2004,,O/L,TVEC,2016-02-04
2004,NVQ Level 3,,NAITA,2019-12-06
2006,,Bachelor's Degree,TVEC,2018-07-19
2006,,Certificate in Domestic Work,NAITA,2022-06-20
2006,,Diploma in IT,TVEC,2020-01-15
2006,,Certificate in Caregiving,SLBFE Training Center,2016-09-30
2008,,Certificate in Cooking,VTA,2021-07-02
2011,,Certificate in Caregiving,Construction Enterprises,2024-12-22
2012,,Diploma in IT,VTA,2021-03-04
2013,,Diploma in IT,SLBFE Training Center,2021-07-24
2013,,Certificate in Welding,TVEC,2021-10-26
2016,NVQ Level 4,,VTA,2021-08-15
2016,,A/L,TVEC,2016-01-28
2016,NVQ Level 1,,Ceylon Pvt,2017-01-17
2018,,Certificate in Driving,Sri Pvt,2023-08-26
2018,,Certificate in Accounting,NAITA,2016-03-24
2018,,Certificate in Carpentry,NAITA,2022-10-14
2020,NVQ Level 5,,TVEC,2023-02-17
2020,,Certificate in Nursing,Hotel Ltd,2020-05-07
2021,,Certificate in Plumbing,NAITA,2019-11-03
2021,,Certificate in Heavy Vehicle Operation,NAITA,2025-04-08
2021,,Certificate in Welding,VTA,2020-03-22
2023,,Diploma in Business,NAITA,2025-02-15
2025,NVQ Level 1,,SLBFE Training Center,2016-09-07
2026,NVQ Level 5,,Island Ltd,2015-11-19
2029,,Certificate in Welding,TVEC,2016-01-08
2029,,Certificate in Masonry,VTA,2022-12-23
2029,,Certificate in Domestic Work,NAITA,2016-09-29
2030,,Certificate in Sewing,SLBFE Training Center,2024-09-11
2031,,Certificate in Domestic Work,Hotel Pvt,2023-04-07
2032,,Certificate in Domestic Work,NAITA,2019-01-16
2032,,Certificate in Electrical Work,TVEC,2017-05-09
2033,,Certificate in Plumbing,TVEC,2015-12-05
