PersonalID,LanguageName,ProficiencyLevel,ProofOfProficiency
1706,Tamil,Basic,
1707,Arabic,Advanced,
1707,Tamil,Basic,
1707,Arabic,Intermediate,
1708,Sinhala,Advanced,No
1708,English,Basic,
1708,English,Basic,
1709,Arabic,Advanced,No
1709,Arabic,Intermediate,
1710,Sinhala,Basic,
1711,Tamil,Basic,
1711,Tagalog,Advanced,Yes
1712,Tamil,Basic,
1712,Sinhala,Basic,
1713,Arabic,Intermediate,
1714,English,Basic,
1714,Tamil,Advanced,No
1714,Arabic,Intermediate,
1715,Arabic,Basic,
1716,Arabic,Basic,
1717,Arabic,Advanced,Yes
1718,Sinhala,Basic,
1719,Arabic,Intermediate,
1719,English,Intermediate,
1719,Italian,Basic,
1720,English,Advanced,No
1720,French,Advanced,Yes
1720,Tamil,Intermediate,
1721,English,Advanced,No
1721,Arabic,Intermediate,
1721,German,Basic,
1722,Arabic,Intermediate,
1722,Tamil,Basic,
1723,English,Basic,
1724,French,Intermediate,
1725,Tamil,Fluent,
1726,Arabic,Fluent,Yes
1727,English,Intermediate,
1728,Sinhala,Intermediate,
1728,Tamil,Basic,
1728,Sinhala,Basic,
1728,Arabic,Intermediate,
1729,Tagalog,Basic,
1730,Tamil,Intermediate,
1731,English,Advanced,
1731,English,Basic,
1731,Arabic,Basic,
1731,English,Intermediate,
1732,English,Basic,
1732,Korean,Advanced,
1732,English,Intermediate,
1732,Arabic,Basic,
1733,Sinhala,Advanced,No
1734,Tamil,Basic,
1734,Tamil,Basic,
1734,Arabic,Basic,
1734,Arabic,Basic,
1735,Tamil,Basic,
1735,English,Basic,
1736,Japanese,Basic,
1736,Arabic,Basic,
1737,Arabic,Intermediate,
1737,English,Fluent,No
1737,English,Basic,
1738,English,Intermediate,
1739,Arabic,Basic,
1739,Sinhala,Fluent,No
1740,Arabic,Advanced,Yes
1740,Hindi,Basic,
1741,Hebrew,Advanced,No
1742,Arabic,Basic,
1743,Arabic,Basic,
1744,Arabic,Intermediate,
1745,Tamil,Basic,
1745,Korean,Basic,
1746,Hindi,Intermediate,
1747,Arabic,Intermediate,
1748,Hebrew,Fluent,
1748,Arabic,Intermediate,
1748,English,Basic,
1749,Sinhala,Intermediate,
1750,Sinhala,Advanced,
1750,Tamil,Advanced,No
1751,Arabic,Basic,
1752,Arabic,Advanced,No
1752,Korean,Intermediate,
1753,Arabic,Fluent,Yes
1754,Tamil,Intermediate,
1754,Arabic,Basic,
1754,English,Advanced,No
1754,Arabic,Intermediate,
1755,Sinhala,Basic,
1756,English,Intermediate,
1757,Japanese,Intermediate,
1758,Arabic,Basic,
1759,English,Basic,
1760,Arabic,Basic,
1761,Tamil,Basic,
1761,Japanese,Basic,
1762,Arabic,Intermediate,
1762,French,Advanced,No
1762,Japanese,Advanced,
1763,Korean,Intermediate,
1763,German,Advanced,
1764,Hebrew,Basic,
1764,English,Basic,
1765,Tamil,Intermediate,
1765,French,Fluent,Yes
1766,Sinhala,Fluent,No
1766,Hebrew,Fluent,
1767,English,Fluent,No
1768,English,Intermediate,
1769,English,Basic,
1769,English,Fluent,No
1769,Tamil,Basic,
1770,Arabic,Basic,
1770,Sinhala,Advanced,
1771,Sinhala,Advanced,
1771,Sinhala,Fluent,
1772,English,Basic,
1772,Arabic,Intermediate,
1773,Tamil,Fluent,Yes
1773,Arabic,Fluent,No
1774,Hebrew,Advanced,No
1774,Tamil,Basic,
1775,English,Fluent,Yes
1775,Sinhala,Basic,
1776,English,Fluent,
1776,Korean,Intermediate,
1776,English,Intermediate,
1777,English,Basic,
1777,Tamil,Intermediate,
1777,Korean,Basic,
1778,English,Intermediate,
1779,Tamil,Intermediate,
1779,Tamil,Intermediate,
1780,Japanese,Basic,
1780,Arabic,Basic,
1780,Sinhala,Intermediate,
1780,Arabic,Advanced,No
1781,English,Basic,
1782,Tamil,Advanced,Yes
1782,Arabic,Intermediate,
1782,English,Basic,
1782,English,Basic,
1783,Tamil,Advanced,No
1783,English,Intermediate,
1784,Arabic,Intermediate,
1785,Sinhala,Basic,
1786,Arabic,Fluent,
1787,Tamil,Basic,
1787,Sinhala,Intermediate,
1787,Sinhala,Intermediate,
1788,English,Intermediate,
1788,Korean,Basic,
1788,Tamil,Advanced,No
1789,English,Intermediate,
1789,Arabic,Basic,
1790,English,Advanced,
1790,Arabic,Basic,
1790,Arabic,Basic,
1790,Arabic,Intermediate,
1791,English,Basic,
1791,English,Advanced,
1791,Korean,Intermediate,
1791,Hebrew,Basic,
1792,Tamil,Advanced,
1793,English,Basic,
1794,Sinhala,Fluent,No
1794,Arabic,Advanced,No
1794,English,Advanced,Yes
1795,English,Intermediate,
1795,English,Advanced,
1795,English,Advanced,Yes
1796,Hindi,Fluent,Yes
1796,Sinhala,Intermediate,
1796,English,Basic,
1797,Japanese,Basic,
1797,English,Basic,
1797,Sinhala,Intermediate,
1798,Sinhala,Intermediate,
1798,Korean,Basic,
1799,Hindi,Advanced,No
1799,English,Basic,
1800,Arabic,Intermediate,
1801,English,Intermediate,
1801,Arabic,Intermediate,
1802,Hindi,Basic,
1802,German,Intermediate,
1802,Arabic,Basic,
1803,Arabic,Basic,
1803,Tamil,Intermediate,
1803,Arabic,Intermediate,
1804,English,Advanced,No
1805,Korean,Basic,
1805,English,Fluent,No
1805,Arabic,Advanced,No
1805,Arabic,Fluent,
1806,Arabic,Basic,
1807,Tamil,Intermediate,
1807,Arabic,Intermediate,
1807,English,Advanced,
1808,Hebrew,Basic,
1809,French,Fluent,
1809,Tamil,Basic,
1810,Hindi,Advanced,Yes
1810,Arabic,Intermediate,
1810,English,Fluent,No
1811,Arabic,Advanced,
1811,English,Intermediate,
1812,Korean,Advanced,No
1812,Japanese,Basic,
1813,French,Basic,
1813,Arabic,Intermediate,
1813,Arabic,Intermediate,
1814,Arabic,Intermediate,
1815,Hebrew,Advanced,No
1816,English,Advanced,Yes
1816,Sinhala,Basic,
1816,Arabic,Basic,
1817,Sinhala,Intermediate,
1817,Arabic,Basic,
1817,English,Intermediate,
1818,English,Advanced,
1818,English,Intermediate,
1818,Hebrew,Intermediate,
1818,Sinhala,Basic,
1819,English,Basic,
1819,Arabic,Intermediate,
1820,Arabic,Basic,
1820,Arabic,Advanced,No
1821,Arabic,Basic,
1822,Hindi,Intermediate,
1822,Sinhala,Intermediate,
1822,German,Advanced,
1823,Sinhala,Basic,
1823,Tamil,Intermediate,
1824,Hindi,Basic,
1825,English,Basic,
1825,Japanese,Basic,
1825,English,Advanced,Yes
1826,Tamil,Advanced,No
1827,Korean,Intermediate,
1828,Arabic,Basic,
1828,Arabic,Advanced,Yes
1828,Tamil,Intermediate,
1828,Sinhala,Advanced,Yes
1829,English,Basic,
1829,Korean,Basic,
1829,Arabic,Basic,
1830,English,Basic,
1831,Hebrew,Basic,
1831,English,Fluent,No
1832,Tamil,Intermediate,
1832,English,Basic,
1832,Arabic,Basic,
1833,Arabic,Advanced,
1833,Arabic,Fluent,No
1834,English,Basic,
1835,Sinhala,Intermediate,
1835,Arabic,Basic,
1835,Tamil,Intermediate,
1836,Tamil,Basic,
1837,Sinhala,Advanced,
1837,Korean,Fluent,Yes
1838,Hebrew,Advanced,No
1839,English,Basic,
1839,Korean,Advanced,
1839,English,Intermediate,
1840,English,Basic,
1840,Tamil,Basic,
1840,Tamil,Basic,
1841,Tamil,Intermediate,
1841,Arabic,Basic,
1841,English,Basic,
1842,English,Basic,
1842,Sinhala,Basic,
1842,Japanese,Intermediate,
1843,English,Advanced,Yes
1843,Japanese,Intermediate,
1843,English,Fluent,No
1844,Japanese,Fluent,Yes
1844,Tamil,Basic,
1845,Japanese,Intermediate,
1846,Arabic,Intermediate,
1847,English,Basic,
1848,English,Intermediate,
1849,English,Basic,
1849,English,Intermediate,
1850,Sinhala,Basic,
1851,Sinhala,Intermediate,
1852,English,Intermediate,
1852,Korean,Fluent,Yes
1852,Tamil,Advanced,
1853,Tamil,Intermediate,
1853,Sinhala,Intermediate,
1854,Sinhala,Basic,
1855,Arabic,Basic,
1855,Sinhala,Fluent,Yes
1856,English,Basic,
1857,Arabic,Basic,
1858,French,Fluent,
1859,English,Advanced,No
1859,Japanese,Intermediate,
1859,English,Basic,
1860,Tamil,Basic,
1860,Sinhala,Basic,
1861,Arabic,Advanced,No
1862,Arabic,Advanced,Yes
1863,English,Advanced,No
1863,Arabic,Advanced,No
1863,Arabic,Intermediate,
1864,Korean,Fluent,Yes
1865,Arabic,Basic,
1866,Sinhala,Intermediate,
1866,Tamil,Advanced,
1866,French,Basic,
1867,English,Intermediate,
1868,German,Basic,
1868,Japanese,Intermediate,
1868,Arabic,Advanced,No
1869,Tamil,Intermediate,
1870,Tamil,Basic,
1871,Hebrew,Basic,
1872,Hindi,Basic,
1872,English,Intermediate,
1872,Arabic,Basic,
1873,English,Advanced,
1874,English,Basic,
1874,Hindi,Advanced,Yes
1875,English,Advanced,Yes
1876,Arabic,Basic,
1876,Tamil,Basic,
1877,Arabic,Basic,
1877,English,Intermediate,
1877,Japanese,Basic,
1878,Tamil,Basic,
1878,Arabic,Basic,
1879,Tamil,Intermediate,
1879,English,Intermediate,
1879,Arabic,Intermediate,
1879,Japanese,Intermediate,
1880,English,Intermediate,
1881,English,Intermediate,
1882,Arabic,Basic,
1882,Hebrew,Intermediate,
1882,Sinhala,Fluent,Yes
1883,Tamil,Basic,
1883,Tamil,Basic,
1884,Arabic,Intermediate,
1884,Tamil,Advanced,Yes
1885,English,Basic,
1886,English,Intermediate,
1886,Tamil,Intermediate,
1886,Arabic,Fluent,Yes
1886,English,Advanced,Yes
1887,Sinhala,Advanced,Yes
1888,English,Intermediate,
1888,English,Intermediate,
1888,English,Fluent,No
1889,English,Intermediate,
1889,Arabic,Basic,
1889,Tamil,Intermediate,
1890,Arabic,Basic,
1891,English,Fluent,No
1892,English,Basic,
1892,Arabic,Fluent,Yes
1893,English,Basic,
1893,Tamil,Basic,
1893,English,Basic,
1894,English,Basic,
1895,Korean,Advanced,Yes
1896,English,Basic,
1897,Sinhala,Basic,
1898,English,Intermediate,
1898,Sinhala,Fluent,No
1899,Sinhala,Fluent,
1900,Sinhala,Basic,
1900,Arabic,Advanced,Yes
1900,Arabic,Basic,
1900,French,Intermediate,
1901,English,Intermediate,
1901,Korean,Basic,
1901,Sinhala,Advanced,
1902,Sinhala,Intermediate,
1902,Tamil,Intermediate,
1903,Tamil,Basic,
1904,Japanese,Basic,
1905,Arabic,Advanced,No
1906,French,Basic,
1907,Hebrew,Intermediate,
1908,English,Basic,
1908,Arabic,Basic,
1908,Hebrew,Intermediate,
1909,Arabic,Basic,
1909,Sinhala,Advanced,No
1910,Arabic,Basic,
1911,Japanese,Intermediate,
1912,English,Intermediate,
1913,Arabic,Advanced,
1913,Sinhala,Basic,
1913,Korean,Basic,
1913,English,Advanced,
1914,English,Advanced,No
1914,Sinhala,Advanced,Yes
1915,Sinhala,Intermediate,
1916,Japanese,Intermediate,
1916,English,Intermediate,
1917,Sinhala,Advanced,Yes
1918,English,Fluent,
1918,Japanese,Intermediate,
1918,Sinhala,Basic,
1919,English,Advanced,
1919,Tamil,Fluent,Yes
1919,Sinhala,Advanced,Yes
1920,English,Basic,
1920,Sinhala,Basic,
1921,English,Intermediate,
1922,Sinhala,Advanced,
1922,Korean,Advanced,No
1923,Japanese,Intermediate,
1924,English,Intermediate,
1924,Arabic,Basic,
1924,Italian,Basic,
1925,Hindi,Intermediate,
1925,Arabic,Intermediate,
1926,English,Basic,
1926,English,Advanced,No
1926,Tamil,Basic,
1927,Arabic,Fluent,Yes
1928,English,Basic,
1928,Arabic,Basic,
1928,Tamil,Intermediate,
1929,German,Intermediate,
1929,English,Intermediate,
1929,German,Intermediate,
1930,Sinhala,Basic,
1930,English,Intermediate,
1931,Sinhala,Fluent,No
1932,Arabic,Basic,
1932,Tamil,Intermediate,
1932,Japanese,Advanced,
1933,Hindi,Advanced,
1933,Korean,Basic,
1933,English,Intermediate,
1934,English,Basic,
1934,Hebrew,Fluent,Yes
1934,Sinhala,Intermediate,
1935,Sinhala,Basic,
1936,Korean,Basic,
1937,Arabic,Basic,
1938,Tamil,Basic,
1938,Sinhala,Basic,
1939,Tamil,Fluent,Yes
1940,English,Basic,
1940,Tamil,Basic,
1941,English,Fluent,
1941,English,Basic,
1942,English,Advanced,Yes
1943,English,Basic,
1944,English,Advanced,No
1945,English,Advanced,Yes
1945,Korean,Intermediate,
1945,Tagalog,Intermediate,
1946,Tamil,Basic,
1947,Arabic,Basic,
1947,Arabic,Intermediate,
1947,Korean,Basic,
1948,Korean,Basic,
1948,German,Basic,
1948,English,Intermediate,
1949,Korean,Intermediate,
1949,Hebrew,Intermediate,
1949,Sinhala,Advanced,Yes
1950,Arabic,Basic,
1950,Sinhala,Basic,
1950,Sinhala,Advanced,Yes
1951,Arabic,Intermediate,
1952,English,Fluent,
1953,Japanese,Fluent,
1954,Arabic,Fluent,No
1954,French,Intermediate,
1955,English,Fluent,
1956,German,Basic,
1957,Tamil,Basic,
1958,Japanese,Basic,
1959,Tamil,Basic,
1959,Hebrew,Intermediate,
1959,Tamil,Basic,
1959,Arabic,Fluent,Yes
1960,English,Basic,
1960,Tamil,Basic,
1961,Arabic,Advanced,No
1961,English,Basic,
1962,Arabic,Fluent,No
1962,English,Intermediate,
1962,Hebrew,Basic,
1962,Arabic,Basic,
1963,Arabic,Intermediate,
1963,Sinhala,Intermediate,
1963,Tamil,Basic,
1963,Sinhala,Basic,
1964,Arabic,Basic,
1964,Sinhala,Basic,
1965,Sinhala,Intermediate,
1965,English,Advanced,No
1966,Arabic,Advanced,Yes
1966,Sinhala,Advanced,Yes
1967,English,Basic,
1968,Tamil,Intermediate,
1968,Arabic,Intermediate,
1969,English,Basic,
1970,Tamil,Basic,
1970,English,Advanced,
1970,English,Intermediate,
1971,Tamil,Intermediate,
1971,Hebrew,Basic,
1972,English,Advanced,Yes
1973,Tamil,Intermediate,
1974,Hindi,Intermediate,
1974,English,Intermediate,
1974,English,Fluent,No
1974,Arabic,Basic,
1975,Arabic,Basic,
1976,Arabic,Basic,
1977,Sinhala,Advanced,
1977,English,Advanced,Yes
1978,English,Basic,
1978,Arabic,Intermediate,
1978,English,Basic,
1979,Hindi,Basic,
1979,Sinhala,Basic,
1979,Hebrew,Intermediate,
1979,Hindi,Intermediate,
1980,English,Basic,
1980,English,Intermediate,
1981,Arabic,Intermediate,
1981,English,Basic,
1981,English,Advanced,
1982,Tamil,Basic,
1982,Arabic,Basic,
1982,Hebrew,Advanced,Yes
1983,Arabic,Basic,
1984,Sinhala,Advanced,Yes
1985,Hebrew,Advanced,
1985,Sinhala,Advanced,
1985,Hebrew,Advanced,No
1986,Sinhala,Advanced,No
1987,Arabic,Advanced,
1987,Sinhala,Intermediate,
1988,Tamil,Intermediate,
1989,Hindi,Intermediate,
1989,English,Basic,
1989,Arabic,Intermediate,
1990,English,Advanced,Yes
1990,Arabic,Basic,
1991,German,Intermediate,
1992,Tamil,Basic,
1993,English,Basic,
1994,English,Basic,
1995,English,Intermediate,
1996,English,Intermediate,
1997,French,Advanced,No
1997,Sinhala,Advanced,
1998,English,Basic,
1998,Japanese,Basic,
1999,Tamil,Basic,
2000,English,Intermediate,
2000,Sinhala,Basic,
2001,Arabic,Basic,
2001,Arabic,Basic,
2002,English,Advanced,No
2003,English,Intermediate,
2003,English,Intermediate,
2003,English,Fluent,Yes
2003,Arabic,Basic,
2004,English,Basic,
2005,Hebrew,Advanced,No
2006,Korean,Basic,
2006,Tamil,Intermediate,
2007,English,Basic,
2008,English,Advanced,Yes
2009,English,Basic,
2009,Hebrew,Basic,
2009,Hebrew,Advanced,Yes
2010,Arabic,Fluent,No
2010,Japanese,Intermediate,
2011,English,Intermediate,
2012,Hindi,Advanced,
2012,German,Basic,
2013,Tamil,Intermediate,
2013,Arabic,Fluent,
2014,Tamil,Basic,
2014,Hindi,Advanced,No
2015,English,Basic,
2015,Tamil,Basic,
2015,Arabic,Intermediate,
2016,Sinhala,Fluent,Yes
2016,English,Intermediate,
2017,Tamil,Intermediate,
2018,French,Intermediate,
2019,Arabic,Intermediate,
2019,Arabic,Intermediate,
2020,Sinhala,Basic,
2020,Arabic,Basic,
2020,German,Intermediate,
2021,Arabic,Basic,
2021,Arabic,Basic,
2022,Sinhala,Basic,
2023,Hindi,Intermediate,
2024,English,Advanced,Yes
2024,English,Basic,
2024,Arabic,Basic,
2025,Sinhala,Basic,
2025,Hindi,Basic,
2025,Arabic,Intermediate,
2025,German,Fluent,Yes
2026,Arabic,Intermediate,
2027,Arabic,Basic,
2027,Hebrew,Basic,
2027,Sinhala,Intermediate,
2028,Hindi,Basic,
2028,Hebrew,Advanced,
2028,English,Basic,
2029,Arabic,Basic,
2029,Hindi,Intermediate,
2030,Arabic,Fluent,No
2031,English,Advanced,No
2031,Tamil,Advanced,No
2031,Hindi,Basic,
2031,Hindi,Basic,
2032,English,Basic,
2033,Sinhala,Intermediate,
2034,English,Advanced,
2035,Tamil,Basic,
2036,Japanese,Intermediate,
2036,Tamil,Basic,
2037,Arabic,Fluent,
2037,English,Intermediate,
2038,Hindi,Advanced,
2039,Italian,Advanced,No
2040,English,Advanced,Yes
2040,Arabic,Fluent,Yes
2040,English,Basic,
2041,Tamil,Advanced,No
2042,Sinhala,Advanced,Yes
2043,Sinhala,Basic,
2043,Arabic,Basic,
2043,English,Basic,
2044,Sinhala,Advanced,Yes
2045,English,Advanced,No
2045,French,Intermediate,
2045,Korean,Basic,
2046,Sinhala,Basic,
2046,English,Advanced,
2047,Tamil,Basic,
2047,English,Advanced,No
2047,Arabic,Intermediate,
2047,Tamil,Basic,
2048,Arabic,Advanced,No
2049,Japanese,Advanced,No
2050,English,Advanced,Yes
2050,Sinhala,Intermediate,
2051,Sinhala,Intermediate,
2051,English,Fluent,Yes
2051,Hebrew,Intermediate,
2052,Tagalog,Fluent,Yes
2052,Sinhala,Basic,
2052,Tamil,Advanced,Yes
2053,Hebrew,Intermediate,
2053,English,Intermediate,
2053,Hebrew,Intermediate,
2054,Tamil,Basic,
2055,English,Basic,
2056,Arabic,Advanced,No
2056,Arabic,Basic,
2056,English,Basic,
2057,Korean,Advanced,
2058,Arabic,Basic,
2058,Arabic,Advanced,Yes
2058,Sinhala,Advanced,Yes
2058,Tamil,Advanced,
2059,Tamil,Basic,
2060,Sinhala,Intermediate,
2061,English,Intermediate,
2061,English,Basic,
2062,Korean,Advanced,
2062,Hindi,Basic,
2063,English,Basic,
2064,English,Basic,
2064,Arabic,Intermediate,
2064,Tamil,Intermediate,
2064,Tamil,Advanced,
2065,German,Fluent,No
2065,Arabic,Advanced,No
2065,Arabic,Basic,
2066,Arabic,Advanced,
2067,Arabic,Intermediate,
2068,Arabic,Fluent,No
2069,Arabic,Intermediate,
2069,Sinhala,Fluent,No
2069,Arabic,Basic,
2069,Sinhala,Basic,
2070,Japanese,Advanced,Yes
2070,Italian,Basic,
2070,English,Basic,
2071,Korean,Basic,
2072,Tamil,Advanced,
2072,Korean,Basic,
2072,Hindi,Advanced,No
2072,Tamil,Basic,
2073,English,Basic,
2074,English,Fluent,Yes
2074,Sinhala,Basic,
2075,Tamil,Intermediate,
2075,Hindi,Advanced,
2075,German,Fluent,No
2076,English,Basic,
2076,Tamil,Intermediate,
2076,English,Fluent,No
2077,Korean,Basic,
2077,English,Advanced,No
2078,Hindi,Advanced,
2078,Arabic,Advanced,
2078,Tamil,Fluent,
2079,Tamil,Intermediate,
2079,Hebrew,Advanced,
2079,Arabic,Basic,
2079,Arabic,Basic,
2080,Arabic,Intermediate,
2081,Italian,Basic,
2081,Hindi,Basic,
2082,Tamil,Intermediate,
2082,English,Advanced,No
2082,English,Basic,
2083,English,Basic,
2084,Arabic,Advanced,
2084,English,Intermediate,
2085,Hindi,Intermediate,
2085,Tamil,Intermediate,
2085,English,Basic,
2085,Hebrew,Intermediate,
2086,Sinhala,Intermediate,
2087,Tamil,Basic,
2088,Hindi,Advanced,No
2088,Arabic,Basic,
2089,Tamil,Intermediate,
2090,Sinhala,Intermediate,
2091,English,Intermediate,
2092,Arabic,Basic,
2093,French,Basic,
2093,Arabic,Basic,
2093,Korean,Fluent,Yes
2094,Hebrew,Basic,
2095,English,Fluent,Yes
2096,Korean,Intermediate,
2096,Japanese,Advanced,
2096,English,Basic,
2097,Arabic,Basic,
2097,English,Fluent,No
2098,English,Intermediate,
2098,Sinhala,Basic,
2099,Italian,Intermediate,
2100,Japanese,Intermediate,
2100,English,Basic,
2101,Hindi,Advanced,No
2102,Arabic,Basic,
2103,Arabic,Advanced,Yes
2103,English,Intermediate,
2103,English,Intermediate,
2104,Tagalog,Intermediate,
2104,English,Intermediate,
2105,Korean,Advanced,No
2106,English,Basic,
2106,Arabic,Advanced,No
2107,Arabic,Basic,
2107,English,Basic,
2107,English,Advanced,No
2108,Arabic,Basic,
2109,Tamil,Basic,
2109,Sinhala,Intermediate,
2109,Tamil,Intermediate,
2109,Tamil,Basic,
2110,English,Basic,
2111,Tamil,Basic,
2111,Japanese,Basic,
2112,Arabic,Basic,
2112,Sinhala,Intermediate,
2112,Arabic,Intermediate,
2112,Tamil,Basic,
2113,English,Intermediate,
2113,English,Basic,
2113,Tamil,Intermediate,
2113,Sinhala,Basic,
2114,English,Basic,
2114,Tagalog,Intermediate,
2114,Arabic,Fluent,No
2115,English,Intermediate,
2115,Hebrew,Basic,
2116,Hindi,Fluent,No
2117,Tamil,Advanced,Yes
2117,Japanese,Basic,
2117,Arabic,Advanced,Yes
2118,Sinhala,Basic,
2119,Arabic,Fluent,
2119,Sinhala,Basic,
2120,English,Basic,
2120,Tamil,Intermediate,
2121,Tamil,Advanced,No
2121,Tamil,Basic,
2121,Arabic,Intermediate,
2121,English,Intermediate,
2122,Hindi,Advanced,
2122,English,Basic,
2123,English,Advanced,No
2123,English,Intermediate,
2124,Sinhala,Intermediate,
2124,Sinhala,Intermediate,
2125,Korean,Intermediate,
2126,English,Fluent,No
2127,English,Basic,
2127,English,Basic,
2128,English,Basic,
2129,Tamil,Intermediate,
2129,English,Intermediate,
2130,Tamil,Advanced,No
2130,Sinhala,Basic,
2131,Hindi,Advanced,Yes
2132,Hebrew,Basic,
2133,Arabic,Intermediate,
2133,Japanese,Advanced,
2133,Tamil,Basic,
2134,Hindi,Advanced,No
2134,Tamil,Intermediate,
2135,Arabic,Fluent,
2136,Tamil,Intermediate,
2136,Korean,Intermediate,
2137,Sinhala,Intermediate,
2138,Hebrew,Basic,
2138,Arabic,Fluent,No
2139,English,Advanced,Yes
2139,Japanese,Basic,
2139,English,Basic,
2140,English,Intermediate,
2140,Japanese,Advanced,No
2141,Japanese,Basic,
2141,Tamil,Basic,
2142,Tamil,Advanced,No
2142,Arabic,Intermediate,
2142,Hindi,Basic,
2143,Japanese,Intermediate,
2143,Arabic,Basic,
2143,Arabic,Intermediate,
2144,English,Advanced,Yes
2144,Arabic,Intermediate,
2144,Tamil,Intermediate,
2145,English,Basic,
2146,Arabic,Intermediate,
2146,Tamil,Intermediate,
2146,English,Basic,
2147,Hebrew,Intermediate,
2148,Hebrew,Intermediate,
2148,Korean,Fluent,Yes
2149,Sinhala,Basic,
2149,Arabic,Advanced,No
2149,Sinhala,Basic,
2149,English,Basic,
2150,Japanese,Intermediate,
2150,English,Intermediate,
2150,Arabic,Intermediate,
2151,English,Basic,
2152,Arabic,Basic,
2152,French,Advanced,Yes
2153,Japanese,Advanced,
2153,Sinhala,Basic,
2154,Japanese,Basic,
2154,English,Intermediate,
2155,English,Basic,
2156,English,Basic,
2156,Korean,Basic,
2157,English,Intermediate,
2158,Tamil,Basic,
2159,English,Basic,
2160,Tamil,Fluent,Yes
2160,Tamil,Basic,
2161,Hindi,Intermediate,
2162,Arabic,Basic,
2162,Korean,Basic,
2163,Arabic,Basic,
2163,Hindi,Intermediate,
2164,English,Basic,
2165,English,Intermediate,
2166,Italian,Intermediate,
2166,Arabic,Basic,
2166,Japanese,Basic,
2167,English,Intermediate,
2167,Hindi,Basic,
2167,Arabic,Advanced,No
2168,Arabic,Advanced,Yes
2169,Hindi,Intermediate,
2169,Hindi,Intermediate,
2170,Arabic,Basic,
2170,Sinhala,Basic,
2170,Sinhala,Basic,
2170,English,Advanced,No
2171,Italian,Advanced,Yes
2172,German,Intermediate,
2172,Tamil,Basic,
2173,English,Basic,
2173,English,Intermediate,
2174,Arabic,Basic,
2174,Sinhala,Intermediate,
2174,English,Basic,
2175,Sinhala,Intermediate,
2175,English,Advanced,
2176,Sinhala,Intermediate,
2176,Sinhala,Advanced,Yes
2177,Arabic,Intermediate,
2177,Tamil,Fluent,Yes
2178,Tamil,Intermediate,
2178,Korean,Advanced,
2179,Korean,Basic,
2179,Hindi,Intermediate,
2179,English,Basic,
2180,Korean,Basic,
2180,Arabic,Basic,
2181,English,Basic,
2181,English,Advanced,No
2181,Tamil,Intermediate,
2182,English,Fluent,
2182,English,Basic,
2183,Tamil,Intermediate,
2183,Arabic,Fluent,Yes
2183,Japanese,Basic,
2184,Sinhala,Advanced,
2184,Sinhala,Intermediate,
2185,German,Basic,
2185,Korean,Basic,
2185,French,Basic,
2186,English,Intermediate,
2187,Italian,Intermediate,
2187,English,Advanced,
2187,Arabic,Basic,
2188,Arabic,Basic,
2189,Arabic,Fluent,Yes
2190,Arabic,Intermediate,
2191,Arabic,Intermediate,
2191,Arabic,Basic,
2192,Tamil,Fluent,No
2193,Arabic,Basic,
2193,Japanese,Basic,
2193,Tamil,Advanced,No
2194,English,Intermediate,
2194,English,Advanced,Yes
2194,Arabic,Intermediate,
