OLevelID,PersonalID,ExamName,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4,Subject5,Result5,Subject6,Result6,Subject7,Result7,Subject8,Result8,Subject9,Result9,Subject10,Result10
2248,2835,OLevel,2005,English,C,Art,A,Tamil,C,Sinhala,W,Geography,B,IT,A,Commerce,A,Music,S,,,,
2249,2836,OLevel,2011,Science,B,Sinhala,S,English,B,Art,B,History,C,Music,C,Geography,B,Commerce,C,Mathematics,C,Tamil,A
2250,2837,OLevel,2023,Geography,C,IT,C,History,S,Commerce,B,Mathematics,S,English,A,Tamil,S,Sinhala,W,,,,
2251,2838,OLevel,2020,Science,S,English,C,Sinhala,W,Mathematics,B,Art,B,Tamil,C,History,B,Commerce,B,Music,A,,
2252,2839,OLevel,2018,Tamil,C,English,B,IT,S,Music,S,Art,B,Geography,S,Science,S,Sinhala,S,History,B,Mathematics,B
2253,2840,OLevel,2024,Science,C,Commerce,B,Mathematics,C,Sinhala,S,English,S,History,W,Geography,C,,,,,,
2254,2842,OLevel,1990,IT,C,Mathematics,B,Tamil,W,Commerce,C,History,A,English,C,Art,B,Sinhala,S,,,,
2255,2843,OLevel,2015,Sinhala,C,IT,S,Commerce,W,Mathematics,B,History,C,English,B,Geography,S,,,,,,
2256,2844,OLevel,1986,Music,S,IT,C,Sinhala,C,Art,S,Geography,S,English,S,,,,,,,,
2257,2845,OLevel,1997,IT,S,Geography,B,Science,A,English,C,Music,S,History,S,Art,A,,,,,,
2258,2848,OLevel,2022,Mathematics,B,Art,C,Tamil,W,History,S,English,W,Sinhala,A,Geography,S,IT,A,Science,A,,
2259,2849,OLevel,1987,Geography,S,Commerce,S,Sinhala,C,Music,B,IT,W,Art,B,English,S,Tamil,A,History,C,,
2260,2850,OLevel,2000,Commerce,S,Mathematics,C,Geography,C,History,C,Music,W,English,B,Sinhala,A,IT,A,Tamil,B,,
2261,2851,OLevel,2012,English,A,IT,S,Sinhala,A,Tamil,S,Mathematics,S,Geography,A,Art,S,Music,C,History,C,Commerce,C
2262,2853,OLevel,2008,IT,B,Sinhala,A,Tamil,S,Art,W,Commerce,W,Music,W,,,,,,,,
2263,2854,OLevel,1986,Sinhala,B,Tamil,B,Art,C,Geography,A,IT,B,Commerce,S,Science,B,History,C,Music,C,English,C
2264,2855,OLevel,1983,Commerce,S,Tamil,A,Science,A,English,A,History,C,Mathematics,S,,,,,,,,
2265,2856,OLevel,1987,Science,A,Commerce,S,IT,B,English,C,Music,A,Tamil,C,Geography,B,Art,B,,,,
2266,2857,OLevel,1980,Science,C,Art,A,History,S,Music,W,Geography,C,Commerce,B,Sinhala,S,English,S,Tamil,C,Mathematics,S
2267,2858,OLevel,2015,Geography,S,Tamil,B,English,A,Sinhala,B,Mathematics,W,Music,A,History,B,,,,,,
2268,2860,OLevel,2017,IT,C,Commerce,C,Sinhala,S,Geography,C,Music,B,Science,W,Tamil,A,History,A,Mathematics,A,Art,C
2269,2861,OLevel,2014,IT,C,Music,S,English,A,Sinhala,A,Commerce,B,Art,A,Tamil,B,,,,,,
2270,2866,OLevel,2000,English,B,Science,B,IT,S,Sinhala,C,History,C,Geography,A,Tamil,B,Mathematics,C,Commerce,S,Art,S
2271,2867,OLevel,2025,Tamil,B,Sinhala,B,IT,C,History,A,Music,C,English,B,Mathematics,B,Science,B,,,,
2272,2868,OLevel,1994,Mathematics,W,History,S,IT,B,Art,C,Commerce,W,Tamil,S,Sinhala,C,,,,,,
2273,2869,OLevel,2023,Sinhala,A,History,A,Tamil,S,English,S,Geography,C,Mathematics,S,,,,,,,,
2274,2871,OLevel,1997,Science,C,History,S,English,C,Geography,S,Tamil,C,Commerce,B,Art,S,IT,C,Mathematics,W,Sinhala,A
2275,2872,OLevel,1985,English,B,Geography,A,Science,A,Art,C,Sinhala,W,IT,B,,,,,,,,
2276,2873,OLevel,2008,Art,B,Tamil,C,Science,B,Commerce,B,Mathematics,W,History,W,Music,A,Geography,C,,,,
2277,2875,OLevel,1992,Commerce,C,Tamil,C,Art,C,Music,S,Science,W,IT,A,History,C,English,A,Sinhala,B,,
2278,2876,OLevel,1995,Commerce,A,Geography,S,IT,B,Tamil,W,Art,A,Music,B,Sinhala,W,Science,A,Mathematics,W,English,C
2279,2878,OLevel,1995,Commerce,B,Science,A,Geography,B,Sinhala,S,IT,A,Art,W,Music,B,English,S,History,S,Tamil,C
2280,2879,OLevel,2013,Music,S,Mathematics,S,Science,C,Art,C,Tamil,A,Geography,B,IT,S,English,B,History,B,Commerce,C
2281,2880,OLevel,2025,Tamil,B,Commerce,W,Science,C,Art,B,English,C,Mathematics,C,History,S,Geography,B,Sinhala,B,IT,S
2282,2881,OLevel,2017,Sinhala,C,Tamil,B,Art,C,Music,S,Commerce,W,English,B,Science,B,Mathematics,S,,,,
2283,2882,OLevel,1990,History,S,Science,B,Music,A,Art,W,Sinhala,B,Geography,B,Commerce,A,English,W,IT,S,Tamil,W
2284,2883,OLevel,2023,Music,S,Geography,S,Mathematics,C,Science,A,English,B,History,C,Commerce,A,Art,C,Sinhala,B,,
2285,2884,OLevel,1993,Art,A,Commerce,B,History,S,Sinhala,B,Geography,W,Mathematics,C,,,,,,,,
2286,2885,OLevel,2023,Geography,B,Tamil,B,Art,S,Commerce,A,Sinhala,A,IT,A,English,B,,,,,,
2287,2886,OLevel,2009,English,A,Art,W,Sinhala,S,Music,A,Mathematics,S,Tamil,S,,,,,,,,
2288,2887,OLevel,1995,Mathematics,A,Tamil,C,Sinhala,S,Art,B,IT,W,Science,C,,,,,,,,
2289,2889,OLevel,1989,English,A,Mathematics,A,Sinhala,S,Commerce,S,IT,C,Geography,A,,,,,,,,
2290,2890,OLevel,2004,Tamil,B,Science,A,History,S,Commerce,C,Music,S,IT,A,Art,A,Geography,B,,,,
2291,2891,OLevel,2013,Science,C,Commerce,C,English,C,Art,A,History,B,IT,A,Music,S,Geography,B,,,,
2292,2892,OLevel,1997,IT,S,Geography,S,Art,S,English,S,Science,A,Commerce,A,Mathematics,B,Music,A,Sinhala,S,,
2293,2894,OLevel,1986,English,S,Geography,S,Art,A,History,A,Tamil,C,Mathematics,B,IT,A,Science,C,Sinhala,B,Music,B
2294,2895,OLevel,2009,Music,A,Mathematics,C,Sinhala,W,History,C,Geography,S,Art,W,IT,B,Commerce,A,Tamil,S,,
2295,2896,OLevel,2004,Mathematics,C,Geography,S,Tamil,B,Music,B,Sinhala,S,Art,A,IT,B,,,,,,
2296,2898,OLevel,1989,Music,B,English,A,Mathematics,B,Tamil,A,IT,B,Science,C,Geography,S,,,,,,
2297,2899,OLevel,2002,Geography,B,Tamil,W,Mathematics,A,History,A,Commerce,S,English,A,Sinhala,C,,,,,,
2298,2901,OLevel,2024,English,S,Geography,C,History,B,Tamil,S,Mathematics,A,Music,B,IT,B,Commerce,A,Science,S,,
2299,2902,OLevel,1999,Sinhala,C,English,A,Art,S,Geography,A,IT,C,History,B,Tamil,W,Music,A,Science,B,,
2300,2903,OLevel,1980,Sinhala,A,Art,B,IT,B,English,B,Commerce,B,Tamil,S,Mathematics,C,History,S,Music,B,Science,A
2301,2905,OLevel,2005,Art,B,Geography,S,Mathematics,A,History,C,Commerce,S,Sinhala,C,English,S,Science,C,Tamil,B,,
2302,2906,OLevel,1999,Art,B,Mathematics,S,Geography,C,Science,B,Commerce,B,Music,B,,,,,,,,
2303,2909,OLevel,2006,Mathematics,B,Music,C,Science,S,Commerce,B,Tamil,C,Geography,S,,,,,,,,
2304,2910,OLevel,1997,Music,S,Geography,B,Science,S,Art,C,Mathematics,B,History,A,,,,,,,,
2305,2911,OLevel,2010,Commerce,B,Art,A,English,A,IT,B,Tamil,C,Geography,B,Sinhala,B,Science,C,Mathematics,C,,
2306,2913,OLevel,1990,Commerce,A,Tamil,B,English,C,History,A,Music,A,IT,S,,,,,,,,
2307,2914,OLevel,2015,History,B,Tamil,S,IT,C,Sinhala,A,Music,C,Science,C,English,B,Mathematics,C,Geography,W,Art,C
2308,2915,OLevel,1987,Tamil,A,English,W,History,C,IT,A,Sinhala,A,Geography,C,,,,,,,,
2309,2917,OLevel,1998,Art,B,History,B,Science,A,Commerce,C,Sinhala,B,Music,A,IT,S,English,B,,,,
2310,2919,OLevel,1986,History,S,Mathematics,A,Commerce,S,English,B,IT,S,Music,S,Tamil,W,Geography,B,Sinhala,S,Art,A
2311,2920,OLevel,1985,Art,B,Sinhala,A,English,S,Science,A,Tamil,W,Geography,W,IT,C,Commerce,C,Mathematics,C,History,C
2312,2921,OLevel,2019,Sinhala,C,History,B,English,C,Music,W,Science,W,IT,B,Art,C,Mathematics,B,Geography,B,,
2313,2922,OLevel,2002,Art,A,Tamil,B,Geography,S,Sinhala,W,History,B,Commerce,C,Mathematics,S,English,W,,,,
2314,2923,OLevel,2017,Mathematics,S,Science,B,Tamil,B,IT,A,Commerce,A,Music,A,History,A,,,,,,
2315,2924,OLevel,2003,English,C,Geography,C,Commerce,W,Music,C,Tamil,W,History,C,IT,W,,,,,,
2316,2925,OLevel,2022,Commerce,C,History,A,Sinhala,C,English,C,IT,A,Geography,S,Music,W,Tamil,B,Art,A,,
2317,2928,OLevel,1999,Tamil,C,Commerce,A,Sinhala,A,Art,S,Science,A,History,C,English,C,Geography,S,IT,C,,
2318,2930,OLevel,2006,English,A,Tamil,B,Art,C,Science,S,Commerce,B,Sinhala,A,IT,W,Mathematics,S,,,,
2319,2931,OLevel,2008,Science,B,Sinhala,C,History,B,Geography,C,Art,C,Tamil,B,Music,S,,,,,,
2320,2932,OLevel,1994,Commerce,S,Geography,A,Mathematics,S,English,B,Sinhala,C,Art,C,IT,C,Tamil,C,,,,
2321,2933,OLevel,1980,Geography,S,Music,B,History,A,Commerce,A,Science,B,Mathematics,C,Sinhala,B,English,B,Art,C,,
2322,2934,OLevel,1984,History,C,Commerce,A,Music,S,English,S,Geography,C,IT,S,Tamil,A,Mathematics,C,Science,S,Art,C
2323,2935,OLevel,1982,Mathematics,S,Commerce,C,Music,A,Science,B,Geography,B,Art,C,English,S,,,,,,
2324,2938,OLevel,2023,English,B,Geography,B,History,C,Art,A,Sinhala,S,Tamil,A,IT,W,Commerce,S,Science,A,,
2325,2940,OLevel,2003,Geography,C,Tamil,C,IT,C,Mathematics,A,Sinhala,W,History,C,,,,,,,,
2326,2941,OLevel,1985,Music,B,Science,B,IT,B,Sinhala,A,Art,B,Mathematics,B,History,B,Tamil,C,English,S,,
2327,2942,OLevel,2011,Commerce,B,Science,S,Mathematics,A,Tamil,S,Art,B,Music,S,IT,C,English,S,,,,
2328,2943,OLevel,1997,Commerce,B,Science,C,Tamil,B,IT,C,English,B,Art,S,Geography,C,Music,S,Mathematics,B,Sinhala,C
2329,2945,OLevel,1986,Sinhala,B,IT,C,Commerce,B,Music,B,History,B,Tamil,A,English,C,Geography,S,Mathematics,W,Art,B
2330,2946,OLevel,2023,Commerce,S,Sinhala,C,Mathematics,A,IT,W,History,B,English,S,Art,A,Music,C,,,,
2331,2947,OLevel,2020,Science,B,IT,W,Music,S,Geography,B,History,A,Tamil,W,Mathematics,S,Art,C,Commerce,S,Sinhala,B
2332,2948,OLevel,2014,Tamil,C,English,S,Commerce,B,Geography,B,Mathematics,B,Art,B,Sinhala,B,Music,A,IT,B,Science,C
2333,2949,OLevel,1990,History,B,Geography,A,Science,A,Mathematics,S,Commerce,C,Tamil,B,,,,,,,,
2334,2950,OLevel,2015,Mathematics,A,Tamil,S,IT,A,English,B,Art,A,Geography,B,,,,,,,,
2335,2951,OLevel,2021,Science,S,History,A,English,B,Art,S,Commerce,C,Tamil,B,Mathematics,C,Music,S,,,,
2336,2952,OLevel,2015,English,B,Geography,B,Tamil,B,Mathematics,C,Art,A,Music,C,Commerce,B,Sinhala,B,,,,
2337,2953,OLevel,1993,Music,C,Commerce,C,IT,C,English,S,Tamil,S,Science,C,Mathematics,B,,,,,,
2338,2954,OLevel,2001,Mathematics,S,Commerce,S,Science,B,Music,B,English,A,Geography,B,Tamil,W,History,C,Art,B,Sinhala,S
2339,2955,OLevel,1992,Science,B,Mathematics,A,IT,A,Art,A,Tamil,A,History,S,,,,,,,,
2340,2956,OLevel,2000,History,W,Commerce,C,English,S,Art,B,Science,B,Mathematics,S,,,,,,,,
2341,2957,OLevel,1987,IT,B,Art,B,English,B,Sinhala,S,Music,C,Mathematics,C,,,,,,,,
2342,2958,OLevel,1989,Mathematics,C,Art,B,Commerce,A,Tamil,W,Music,A,English,B,Geography,B,History,B,,,,
2343,2959,OLevel,2007,Geography,C,Science,B,Commerce,A,Art,S,Mathematics,S,Music,S,IT,A,Tamil,A,Sinhala,A,History,S
2344,2960,OLevel,1983,Art,C,Tamil,C,Mathematics,C,History,B,IT,B,English,W,Commerce,S,,,,,,
2345,2961,OLevel,2009,IT,C,Tamil,A,Art,C,Sinhala,B,English,C,Commerce,A,History,W,Music,B,Mathematics,S,Science,B
2346,2962,OLevel,1989,English,C,Art,S,Geography,B,Music,S,IT,B,Mathematics,S,History,A,Sinhala,S,Science,S,,
2347,2966,OLevel,1983,Commerce,S,IT,A,Science,C,Music,C,Tamil,B,Mathematics,A,Sinhala,S,Geography,A,Art,B,History,A
2348,2968,OLevel,2020,English,A,Tamil,C,Sinhala,C,History,A,Mathematics,S,Geography,B,,,,,,,,
2349,2969,OLevel,1999,Science,B,Commerce,A,Geography,S,IT,B,Tamil,B,English,B,Mathematics,A,,,,,,
2350,2970,OLevel,1999,Science,S,Commerce,B,Tamil,A,Art,B,History,B,English,W,Music,B,,,,,,
2351,2972,OLevel,2012,Sinhala,C,Science,B,Commerce,W,English,C,IT,S,Music,W,Tamil,B,Art,C,Geography,B,History,B
2352,2973,OLevel,2014,Sinhala,A,English,B,Tamil,B,Music,S,Commerce,C,Mathematics,W,IT,B,,,,,,
2353,2975,OLevel,2003,Sinhala,S,Science,W,Art,A,English,W,Commerce,A,Geography,C,History,B,IT,S,,,,
2354,2976,OLevel,2012,Art,C,Tamil,A,Mathematics,A,Science,S,English,S,Music,A,Geography,S,IT,W,,,,
2355,2978,OLevel,1995,English,S,Art,A,History,B,Mathematics,A,Commerce,S,Sinhala,B,,,,,,,,
2356,2979,OLevel,1989,Sinhala,A,Commerce,A,English,A,Mathematics,S,History,S,Tamil,C,Art,A,,,,,,
2357,2980,OLevel,2007,English,S,Sinhala,S,Art,A,Music,S,Tamil,W,Geography,A,Science,B,,,,,,
2358,2981,OLevel,2019,Mathematics,C,Commerce,B,Art,C,History,B,IT,C,Tamil,W,Geography,C,English,C,Science,B,Sinhala,B
2359,2982,OLevel,1994,Music,C,Commerce,B,Tamil,S,Science,W,IT,B,Sinhala,A,Geography,B,Art,C,English,S,History,C
2360,2983,OLevel,2008,Mathematics,B,History,B,Sinhala,A,Geography,W,Tamil,C,Science,S,,,,,,,,
2361,2984,OLevel,1997,Commerce,C,Sinhala,W,Mathematics,S,Music,B,History,S,Science,S,,,,,,,,
2362,2985,OLevel,1981,Geography,C,Mathematics,A,Sinhala,B,Science,S,Art,B,Tamil,S,Commerce,B,History,B,Music,S,,
2363,2986,OLevel,2013,Music,A,History,B,Commerce,B,Geography,C,Science,B,English,A,Sinhala,C,IT,B,Art,S,,
2364,2987,OLevel,1985,IT,S,Tamil,B,Science,S,Geography,C,English,A,Sinhala,C,History,C,Commerce,C,Mathematics,C,,
2365,2988,OLevel,2001,Mathematics,B,Tamil,A,Science,B,History,B,Geography,A,Art,S,,,,,,,,
2366,2990,OLevel,1999,Music,B,Geography,A,Science,B,Sinhala,S,IT,B,English,A,Art,A,,,,,,
2367,2991,OLevel,2008,Geography,A,History,C,IT,C,Commerce,B,Music,C,Sinhala,C,Art,S,Mathematics,S,,,,
2368,2992,OLevel,1997,Art,C,Tamil,C,Geography,B,Sinhala,S,Music,B,Mathematics,S,Commerce,C,English,B,,,,
2369,2993,OLevel,2008,English,A,Sinhala,B,Commerce,C,Music,S,Science,C,Tamil,B,IT,C,History,A,Mathematics,B,,
2370,2994,OLevel,1991,Sinhala,S,Tamil,C,Art,S,Mathematics,A,English,B,History,S,IT,S,Science,W,Commerce,C,Geography,B
2371,2996,OLevel,1999,IT,C,Tamil,B,English,B,Science,C,Music,A,Sinhala,S,Geography,C,Mathematics,B,Art,W,,
2372,2998,OLevel,2011,Art,B,Science,S,Mathematics,A,Tamil,A,Music,A,History,B,IT,S,Geography,S,,,,
2373,2999,OLevel,1982,IT,B,Mathematics,W,History,A,Geography,S,Tamil,B,Science,B,,,,,,,,
2374,3000,OLevel,2018,Art,C,Tamil,B,Science,A,Sinhala,A,Music,W,Commerce,B,IT,B,,,,,,
2375,3001,OLevel,1994,Art,S,Geography,C,Commerce,B,Science,S,Music,A,IT,C,History,A,Mathematics,S,Sinhala,B,,
2376,3002,OLevel,2022,Commerce,C,English,C,IT,A,Geography,W,Sinhala,A,Art,S,History,A,Tamil,B,Science,C,,
2377,3003,OLevel,2015,Commerce,B,English,B,Music,C,Science,B,History,A,Mathematics,C,Art,B,IT,C,,,,
2378,3004,OLevel,2024,Music,C,Commerce,C,Science,W,History,W,English,B,Tamil,B,Geography,A,,,,,,
2379,3005,OLevel,2004,Geography,A,History,C,Music,B,Sinhala,S,Science,A,English,C,,,,,,,,
2380,3006,OLevel,1986,Tamil,C,Music,B,History,W,Science,C,IT,B,Mathematics,S,Sinhala,S,Commerce,B,,,,
2381,3008,OLevel,1997,Art,C,Tamil,A,Science,A,Sinhala,W,Music,C,History,S,IT,S,Geography,C,Commerce,B,English,S
2382,3009,OLevel,2011,History,C,Sinhala,C,Art,B,Geography,A,IT,C,Music,A,English,S,Science,B,Commerce,C,,
2383,3011,OLevel,1986,English,B,Mathematics,S,Commerce,B,Art,B,Music,C,Science,B,IT,S,Sinhala,B,Geography,S,Tamil,B
2384,3012,OLevel,2022,Mathematics,B,Art,W,Sinhala,C,Geography,B,Commerce,C,Tamil,W,History,S,English,B,,,,
2385,3013,OLevel,2011,Commerce,A,English,C,Science,B,Mathematics,W,Sinhala,W,Art,A,,,,,,,,
2386,3014,OLevel,2020,IT,W,Commerce,B,Music,S,Mathematics,B,Art,A,English,W,History,B,Science,S,Tamil,W,,
2387,3015,OLevel,2007,Geography,A,Mathematics,C,IT,A,Science,C,Commerce,B,English,A,Art,C,History,B,Music,B,,
2388,3016,OLevel,1981,Commerce,C,Geography,S,Mathematics,B,Music,C,Sinhala,B,English,C,,,,,,,,
2389,3017,OLevel,2022,Art,C,Science,C,Sinhala,C,Commerce,C,Music,B,Tamil,A,English,W,History,A,Mathematics,S,IT,B
2390,3018,OLevel,2003,Art,S,Geography,B,Commerce,B,Music,C,Science,B,English,W,Tamil,A,History,W,Mathematics,B,,
2391,3019,OLevel,2003,Sinhala,B,Geography,B,Mathematics,A,Tamil,A,Science,B,History,S,Commerce,C,Art,B,Music,S,,
2392,3021,OLevel,2021,Science,C,Tamil,B,Music,A,English,S,IT,A,Sinhala,C,History,C,Geography,W,Art,S,Commerce,B
2393,3022,OLevel,1993,Mathematics,B,Sinhala,C,IT,B,Tamil,S,Music,A,Commerce,S,Geography,B,History,S,Science,C,,
2394,3023,OLevel,2006,Geography,A,Art,W,Mathematics,A,Commerce,B,History,C,Science,B,Music,C,English,C,Sinhala,A,IT,W
2395,3026,OLevel,2010,Geography,C,Art,B,Science,B,Commerce,B,Music,C,English,W,History,S,,,,,,
2396,3029,OLevel,2011,Commerce,C,Tamil,B,History,S,Music,C,Science,C,Geography,C,,,,,,,,
2397,3031,OLevel,1980,Tamil,C,Music,C,English,B,Sinhala,C,History,B,IT,C,,,,,,,,
2398,3032,OLevel,1997,English,S,Commerce,C,Art,W,History,B,Music,A,Science,S,Sinhala,B,Tamil,S,Mathematics,C,,
2399,3035,OLevel,2023,Commerce,W,History,W,Mathematics,B,Music,S,Art,C,Geography,C,,,,,,,,
2400,3036,OLevel,2005,Sinhala,W,Art,S,IT,W,History,A,Music,C,English,B,Geography,A,Mathematics,C,,,,
2401,3037,OLevel,1990,History,C,Sinhala,C,Mathematics,C,Science,C,English,W,Tamil,C,Commerce,W,,,,,,
2402,3038,OLevel,1983,Sinhala,A,Mathematics,C,Art,B,English,B,Music,C,Tamil,S,Commerce,W,IT,S,,,,
2403,3039,OLevel,1985,Tamil,S,Music,A,Science,S,English,B,IT,B,Sinhala,C,Geography,C,Commerce,C,Art,C,,
2404,3040,OLevel,1985,Geography,C,Commerce,B,History,B,Mathematics,C,Art,W,Tamil,A,Science,A,IT,C,English,B,Music,C
2405,3041,OLevel,1993,IT,C,English,S,Science,A,Music,B,Art,A,Tamil,A,History,W,Sinhala,A,Commerce,B,Mathematics,B
2406,3042,OLevel,1984,History,W,Music,C,Geography,C,Sinhala,A,IT,C,Mathematics,B,,,,,,,,
2407,3044,OLevel,2015,Science,C,Tamil,A,Music,A,History,C,Mathematics,C,Commerce,S,English,B,Geography,C,Sinhala,C,,
2408,3047,OLevel,1995,English,W,IT,S,Mathematics,B,History,B,Commerce,B,Tamil,C,Geography,B,,,,,,
2409,3048,OLevel,1999,Geography,W,History,C,Music,S,Commerce,B,Sinhala,C,Mathematics,W,IT,S,Art,S,,,,
2410,3050,OLevel,1990,Art,W,Geography,C,Sinhala,C,Commerce,B,History,A,Mathematics,S,,,,,,,,
2411,3052,OLevel,1994,Music,A,English,C,Geography,A,Tamil,C,IT,W,Commerce,S,History,B,,,,,,
2412,3053,OLevel,2014,Music,C,Commerce,C,Mathematics,C,Art,B,English,A,History,S,Geography,S,IT,W,,,,
2413,3054,OLevel,1983,Commerce,B,Tamil,C,English,W,Art,C,Mathematics,S,IT,B,Geography,C,,,,,,
2414,3055,OLevel,2025,Science,S,Music,B,English,A,Geography,C,IT,C,Mathematics,A,Art,S,History,S,Tamil,W,,
2415,3057,OLevel,1997,English,W,History,B,Sinhala,B,Tamil,B,Commerce,W,Mathematics,W,Art,C,Geography,C,,,,
2416,3058,OLevel,1999,Music,C,History,A,Tamil,B,Sinhala,C,Mathematics,S,Commerce,S,,,,,,,,
2417,3059,OLevel,1991,Commerce,S,Sinhala,C,History,B,Mathematics,C,Music,C,Tamil,B,IT,S,Science,C,Geography,C,English,C
2418,3060,OLevel,1980,Sinhala,S,IT,W,English,A,Music,W,History,S,Tamil,B,Art,B,Geography,A,Mathematics,S,,
2419,3062,OLevel,2025,Science,B,History,S,Tamil,S,IT,W,Art,C,Sinhala,C,Geography,A,,,,,,
2420,3064,OLevel,1981,Music,C,Mathematics,A,History,A,Commerce,A,English,A,Geography,A,Art,C,Tamil,C,Sinhala,C,Science,C
2421,3065,OLevel,1999,Commerce,C,History,S,Sinhala,W,Geography,W,Art,A,Music,A,Mathematics,B,Tamil,A,,,,
2422,3066,OLevel,2017,Sinhala,W,Geography,W,Mathematics,B,History,S,English,C,IT,A,Art,B,Science,S,Music,A,Commerce,C
2423,3068,OLevel,2004,Science,S,Geography,W,Music,B,Tamil,S,IT,S,Mathematics,A,,,,,,,,
2424,3069,OLevel,2001,IT,W,Art,S,Commerce,S,History,S,Geography,B,Sinhala,W,Music,W,Science,C,Mathematics,A,English,S
2425,3071,OLevel,1993,English,B,History,A,Science,S,Mathematics,B,Sinhala,C,Tamil,W,Music,C,Geography,W,IT,B,Commerce,B
2426,3072,OLevel,2023,Geography,C,Art,C,Sinhala,W,Commerce,C,English,B,Science,S,,,,,,,,
2427,3074,OLevel,2023,Mathematics,B,Sinhala,S,Tamil,W,History,C,Art,W,Geography,A,,,,,,,,
2428,3075,OLevel,1986,IT,A,Science,B,Music,C,Art,C,Geography,C,Commerce,W,Tamil,A,History,S,,,,
2429,3076,OLevel,1989,English,B,Mathematics,C,IT,S,Art,S,Tamil,B,Commerce,A,Sinhala,S,Music,B,,,,
2430,3078,OLevel,1998,Science,C,Geography,A,Commerce,A,Mathematics,C,History,C,Art,W,IT,C,Sinhala,S,Tamil,A,English,W
2431,3079,OLevel,1989,Science,S,English,W,History,S,Tamil,S,Music,A,Art,C,IT,A,,,,,,
2432,3080,OLevel,2007,Commerce,W,English,B,Sinhala,B,Science,B,Art,S,Tamil,C,History,B,,,,,,
2433,3081,OLevel,2000,Commerce,A,IT,B,History,A,Tamil,A,Science,A,Mathematics,W,Geography,C,English,S,,,,
2434,3082,OLevel,2007,History,A,Geography,B,Sinhala,C,Science,B,Mathematics,W,Commerce,A,Tamil,C,IT,B,Art,C,Music,A
2435,3083,OLevel,1990,Commerce,B,Geography,C,Sinhala,B,History,A,Tamil,A,Mathematics,W,Music,A,IT,S,,,,
2436,3085,OLevel,1998,Science,C,Art,B,Geography,C,Commerce,W,History,C,IT,B,Sinhala,C,Music,S,,,,
2437,3086,OLevel,1993,English,B,Tamil,B,Mathematics,S,Geography,C,Art,S,History,S,Music,C,Science,C,IT,S,,
2438,3087,OLevel,2019,Sinhala,B,Tamil,C,Geography,C,English,W,IT,C,Art,S,,,,,,,,
2439,3088,OLevel,2021,Art,B,Sinhala,C,Geography,S,IT,B,Science,C,History,A,,,,,,,,
2440,3089,OLevel,2018,Science,W,Geography,C,History,B,Commerce,W,Sinhala,W,Tamil,S,Music,B,,,,,,
2441,3090,OLevel,2022,Art,C,IT,B,History,B,Mathematics,W,Tamil,B,Music,B,Sinhala,A,Commerce,C,English,C,,
2442,3091,OLevel,1992,Science,A,English,S,Commerce,A,Geography,A,Mathematics,S,Tamil,B,,,,,,,,
2443,3092,OLevel,1987,Art,B,English,B,History,A,Tamil,W,Sinhala,W,IT,C,Commerce,S,Geography,A,Science,A,Mathematics,A
2444,3093,OLevel,1981,Art,A,Mathematics,S,IT,W,Music,B,Geography,S,Science,B,English,W,Commerce,A,Tamil,C,,
2445,3094,OLevel,1983,Mathematics,W,English,S,Art,C,Commerce,B,IT,S,Tamil,S,Geography,B,,,,,,
2446,3095,OLevel,1983,Sinhala,B,History,S,Music,B,English,S,Tamil,A,Commerce,A,Art,A,Mathematics,A,IT,B,Science,A
2447,3096,OLevel,1996,Mathematics,W,Commerce,C,IT,B,Art,C,English,A,History,S,Music,S,Geography,B,,,,
2448,3097,OLevel,1985,Mathematics,A,Music,B,Commerce,S,English,C,Science,S,Art,C,IT,A,Geography,C,,,,
2449,3099,OLevel,2003,Music,B,Science,B,English,B,Sinhala,S,History,B,Art,C,Mathematics,C,,,,,,
2450,3100,OLevel,2020,Sinhala,C,Science,B,IT,S,Tamil,B,Commerce,S,Geography,A,Art,B,History,B,,,,
2451,3101,OLevel,2020,Commerce,W,Art,W,English,B,Geography,W,IT,B,History,C,Sinhala,S,Mathematics,B,Music,W,,
2452,3102,OLevel,1994,IT,C,Mathematics,B,Tamil,W,Science,C,Geography,S,History,S,English,B,Art,C,Sinhala,W,Music,S
2453,3103,OLevel,1986,Sinhala,W,English,B,Tamil,C,Art,S,Mathematics,W,Geography,B,History,S,Music,C,Commerce,C,,
2454,3104,OLevel,1985,History,A,Mathematics,A,IT,S,Geography,C,Science,C,Sinhala,W,Tamil,S,Music,B,Art,A,English,C
2455,3106,OLevel,2011,History,C,Science,B,Commerce,A,English,W,IT,S,Art,B,Sinhala,C,Tamil,W,Geography,C,,
2456,3107,OLevel,2023,Music,A,IT,A,History,S,Art,S,Mathematics,W,Sinhala,B,Geography,C,,,,,,
2457,3108,OLevel,1987,Commerce,W,Sinhala,A,History,B,Mathematics,B,Geography,A,Art,B,,,,,,,,
2458,3109,OLevel,1991,Sinhala,S,Tamil,B,IT,W,Music,C,Geography,W,Mathematics,S,Science,A,Commerce,S,,,,
2459,3110,OLevel,1995,Commerce,A,IT,B,Art,W,Tamil,C,Science,S,English,B,Mathematics,C,,,,,,
2460,3111,OLevel,2023,Music,C,Geography,A,Art,B,Science,B,IT,S,Tamil,C,Sinhala,C,History,S,,,,
