SkillID,JobID,SkillName,ProficiencyLevel
3868,1379,Garment Quality Control,Advanced
3869,1379,Textile Machine Operation,Basic
3870,1380,Caregiving,Advanced
3871,1380,Housekeeping,Intermediate
3872,1380,Home Cleaning,Basic
3873,1380,Childcare,Basic
3874,1381,Driving,Advanced
3875,1382,Bar Bending,Advanced
3876,1382,Shuttering Carpentry,Intermediate
3877,1383,Patient Care,Intermediate
3878,1383,Caregiving,Basic
3879,1383,Elderly Care,Basic
3880,1384,Food Preparation,Advanced
3881,1384,Kitchen Assistance,Basic
3882,1384,Banquet Service,Basic
3883,1384,Hotel Housekeeping,Advanced
3884,1384,Barista Skills,Intermediate
3885,1385,Tailoring,Basic
3886,1385,Textile Machine Operation,Basic
3887,1386,Childcare,Advanced
3888,1386,Caregiving,Intermediate
3889,1386,Home Cleaning,Advanced
3890,1387,Welding,Advanced
3891,1387,Metal Fabrication,Basic
3892,1388,Janitorial Skills,Advanced
3893,1388,Home Cleaning,Advanced
3894,1389,Health Aide,Intermediate
3895,1389,Food Preparation,Advanced
3896,1389,Hairdressing,Intermediate
3897,1389,Excel,Intermediate
3898,1389,Home Cleaning,Advanced
3899,1390,Masonry,Advanced
3900,1391,Tailoring,Intermediate
3901,1391,Garment Quality Control,Intermediate
3902,1391,Sewing,Intermediate
3903,1392,Tiling,Advanced
3904,1392,Carpentry,Basic
3905,1392,Bar Bending,Intermediate
3906,1392,Construction Supervision,Advanced
3907,1393,Cooking,Basic
3908,1393,Childcare,Basic
3909,1393,Laundry,Basic
3910,1393,Housekeeping,Advanced
3911,1393,Home Cleaning,Intermediate
3912,1394,Inventory Management,Intermediate
3913,1395,Garment Quality Control,Basic
3914,1395,Tailoring,Advanced
3915,1395,Textile Machine Operation,Intermediate
3916,1395,Sewing,Intermediate
3917,1396,Farming,Intermediate
3918,1397,Tailoring,Advanced
3919,1397,Sewing,Intermediate
3920,1398,Horticulture,Intermediate
3921,1398,Farming,Intermediate
3922,1398,Livestock Management,Basic
3923,1399,Tailoring,Basic
3924,1400,Caregiving,Basic
3925,1401,Welding,Intermediate
3926,1402,Tiling,Intermediate
3927,1402,Construction Supervision,Advanced
3928,1403,Housekeeping,Basic
3929,1403,Cooking,Basic
3930,1403,Childcare,Intermediate
3931,1404,Metal Fabrication,Basic
3932,1404,Quality Inspection,Basic
3933,1404,Machine Operation,Advanced
3934,1405,Tailoring,Intermediate
3935,1405,Sewing,Intermediate
3936,1406,Security Guarding,Intermediate
3937,1406,CCTV Monitoring,Basic
3938,1407,Sewing,Advanced
3939,1407,Textile Machine Operation,Advanced
3940,1407,Tailoring,Basic
3941,1408,Teaching Assistance,Advanced
3942,1409,Tailoring,Intermediate
3943,1409,Garment Quality Control,Advanced
3944,1410,Housekeeping,Advanced
3945,1410,Caregiving,Intermediate
3946,1410,Home Cleaning,Advanced
3947,1410,Laundry,Intermediate
3948,1411,Plumbing,Basic
3949,1411,Welding,Basic
3950,1411,Construction Supervision,Intermediate
3951,1412,Fishing,Basic
3952,1413,Forklift Operation,Basic
3953,1413,Delivery Driving,Intermediate
3954,1413,Vehicle Maintenance,Basic
3955,1413,Heavy Vehicle Driving,Basic
3956,1414,Kitchen Assistance,Advanced
3957,1414,Tailoring,Advanced
3958,1414,Tiling,Intermediate
3959,1414,Heavy Vehicle Driving,Basic
3960,1414,Vehicle Maintenance,Advanced
3961,1415,Electrical,Basic
3962,1415,Painting,Intermediate
3963,1415,Carpentry,Basic
3964,1416,Fishing,Advanced
3965,1416,Livestock Management,Advanced
3966,1416,Horticulture,Basic
3967,1416,Farming,Basic
3968,1417,Housekeeping,Intermediate
3969,1417,Caregiving,Advanced
3970,1417,Home Cleaning,Basic
3971,1417,Laundry,Advanced
3972,1417,Childcare,Advanced
3973,1418,Banquet Service,Intermediate
3974,1418,Barista Skills,Advanced
3975,1419,Home Cleaning,Advanced
3976,1419,Housekeeping,Basic
3977,1419,Laundry,Advanced
3978,1419,Cooking,Intermediate
3979,1420,Health Aide,Advanced
3980,1420,First Aid,Basic
3981,1420,Childcare,Advanced
3982,1420,Elderly Care,Advanced
3983,1421,Delivery Driving,Intermediate
3984,1421,Vehicle Maintenance,Advanced
3985,1421,Heavy Vehicle Driving,Advanced
3986,1421,Driving,Intermediate
3987,1422,Machine Operation,Advanced
3988,1422,Quality Inspection,Basic
3989,1423,Driving,Basic
3990,1423,Vehicle Maintenance,Basic
3991,1423,Heavy Vehicle Driving,Basic
3992,1424,Childcare,Basic
3993,1424,Housekeeping,Basic
3994,1425,Welding,Advanced
3995,1425,Metal Fabrication,Basic
3996,1426,Bar Bending,Intermediate
3997,1426,Carpentry,Basic
3998,1426,Masonry,Basic
3999,1426,Plumbing,Intermediate
4000,1427,Childcare,Basic
4001,1427,Nursing,Advanced
4002,1427,First Aid,Basic
4003,1427,Caregiving,Intermediate
4004,1428,Tailoring,Advanced
4005,1428,Textile Machine Operation,Basic
4006,1428,Sewing,Basic
4007,1428,Garment Quality Control,Advanced
4008,1429,Childcare,Intermediate
4009,1430,Electrical,Intermediate
4010,1430,Carpentry,Basic
4011,1430,Welding,Intermediate
4012,1431,Childcare,Advanced
4013,1431,Housekeeping,Basic
4014,1431,Caregiving,Basic
4015,1431,Home Cleaning,Intermediate
4016,1431,Laundry,Basic
4017,1432,Makeup Artistry,Basic
4018,1432,Beauty Therapy,Advanced
4019,1432,Hairdressing,Intermediate
4020,1433,Health Aide,Intermediate
4021,1433,First Aid,Basic
4022,1433,Elderly Care,Advanced
4023,1433,Childcare,Intermediate
4024,1434,Patient Care,Advanced
4025,1434,First Aid,Intermediate
4026,1435,Childcare,Basic
4027,1435,Housekeeping,Intermediate
4028,1436,Home Cleaning,Basic
4029,1436,Cooking,Basic
4030,1437,Janitorial Skills,Basic
4031,1437,Home Cleaning,Intermediate
4032,1438,Sewing,Basic
4033,1438,Textile Machine Operation,Basic
4034,1438,Tailoring,Advanced
4035,1438,Garment Quality Control,Advanced
4036,1439,Sewing,Intermediate
4037,1439,Garment Quality Control,Intermediate
4038,1439,Textile Machine Operation,Basic
4039,1440,Tailoring,Advanced
4040,1440,Garment Quality Control,Intermediate
4041,1441,Patient Care,Intermediate
4042,1442,Hotel Housekeeping,Intermediate
4043,1442,Front Desk Operations,Basic
4044,1442,Food Preparation,Advanced
4045,1442,Banquet Service,Advanced
4046,1442,Kitchen Assistance,Advanced
4047,1443,Front Desk Operations,Basic
4048,1444,Textile Machine Operation,Intermediate
4049,1444,Sewing,Advanced
4050,1444,Tailoring,Intermediate
4051,1444,Garment Quality Control,Advanced
4052,1445,CCTV Monitoring,Advanced
4053,1446,Elderly Care,Intermediate
4054,1446,Childcare,Basic
4055,1446,First Aid,Advanced
4056,1446,Patient Care,Basic
4057,1446,Caregiving,Advanced
4058,1447,Bar Bending,Basic
4059,1447,Tiling,Advanced
4060,1447,Welding,Basic
4061,1447,Electrical,Intermediate
4062,1448,Serving,Intermediate
4063,1448,Barista Skills,Advanced
4064,1448,Banquet Service,Basic
4065,1448,Guest Relations,Basic
4066,1448,Front Desk Operations,Intermediate
4067,1449,Accounting,Basic
4068,1449,Bookkeeping,Intermediate
4069,1450,Patient Care,Basic
4070,1450,Childcare,Advanced
4071,1450,Health Aide,Advanced
4072,1450,Elderly Care,Intermediate
4073,1451,Patient Care,Advanced
4074,1452,Elderly Care,Basic
4075,1453,Horticulture,Advanced
4076,1453,Fishing,Intermediate
4077,1453,Farming,Intermediate
4078,1453,Livestock Management,Basic
4079,1454,Laundry,Basic
4080,1454,Housekeeping,Advanced
4081,1454,Cooking,Basic
4082,1455,Banquet Service,Intermediate
4083,1455,Guest Relations,Intermediate
4084,1456,Logistics Coordination,Basic
4085,1456,Packing,Basic
4086,1456,Inventory Management,Basic
4087,1457,Barista Skills,Advanced
4088,1457,Food Preparation,Basic
4089,1457,Guest Relations,Basic
4090,1457,Kitchen Assistance,Basic
4091,1457,Front Desk Operations,Basic
4092,1458,Masonry,Basic
4093,1458,Carpentry,Intermediate
4094,1458,Shuttering Carpentry,Advanced
4095,1458,Welding,Basic
4096,1458,Painting,Basic
4097,1459,Security Guarding,Advanced
4098,1459,CCTV Monitoring,Advanced
4099,1460,Welding,Intermediate
4100,1460,Quality Inspection,Advanced
4101,1461,Shuttering Carpentry,Advanced
4102,1461,Tiling,Intermediate
4103,1462,Housekeeping,Intermediate
4104,1462,Childcare,Intermediate
4105,1462,Home Cleaning,Intermediate
4106,1462,Laundry,Intermediate
4107,1462,Cooking,Intermediate
4108,1463,Garment Quality Control,Advanced
4109,1463,Tailoring,Basic
4110,1464,Janitorial Skills,Basic
4111,1464,Facility Maintenance,Intermediate
4112,1465,First Aid,Basic
4113,1465,Patient Care,Basic
4114,1465,Health Aide,Intermediate
4115,1465,Nursing,Basic
4116,1466,Administrative Support,Advanced
4117,1466,IT Skills,Basic
4118,1466,Sewing,Basic
4119,1466,Excel,Basic
4120,1467,Construction Supervision,Basic
4121,1467,Scaffolding,Advanced
4122,1467,Textile Machine Operation,Basic
4123,1467,Laundry,Basic
4124,1468,Tailoring,Intermediate
4125,1469,Serving,Intermediate
4126,1469,Kitchen Assistance,Intermediate
4127,1469,Guest Relations,Intermediate
4128,1469,Banquet Service,Basic
4129,1469,Barista Skills,Advanced
4130,1470,Inventory Management,Intermediate
4131,1470,Retail Sales,Advanced
4132,1470,Customer Service,Basic
4133,1471,Tiling,Basic
4134,1472,Childcare,Intermediate
4135,1473,Food Preparation,Basic
4136,1473,Front Desk Operations,Intermediate
4137,1473,Barista Skills,Advanced
4138,1473,Kitchen Assistance,Advanced
4139,1474,Caregiving,Basic
4140,1474,Housekeeping,Advanced
4141,1475,Sewing,Advanced
4142,1475,Tailoring,Basic
4143,1475,Textile Machine Operation,Intermediate
4144,1476,Hotel Housekeeping,Intermediate
4145,1476,Food Preparation,Intermediate
4146,1476,Kitchen Assistance,Basic
4147,1476,Front Desk Operations,Intermediate
4148,1476,Banquet Service,Advanced
4149,1477,Housekeeping,Basic
4150,1477,Cooking,Basic
4151,1477,Childcare,Basic
4152,1477,Laundry,Advanced
4153,1477,Home Cleaning,Intermediate
4154,1478,CCTV Monitoring,Intermediate
4155,1478,Security Guarding,Intermediate
4156,1479,Janitorial Skills,Intermediate
4157,1479,Facility Maintenance,Basic
4158,1480,Electrical,Intermediate
4159,1480,Tiling,Advanced
4160,1480,Masonry,Basic
4161,1481,Serving,Intermediate
4162,1482,Livestock Management,Basic
4163,1482,Farming,Advanced
4164,1482,Fishing,Advanced
4165,1483,Painting,Advanced
4166,1483,Masonry,Basic
4167,1483,Shuttering Carpentry,Intermediate
4168,1483,Bar Bending,Advanced
4169,1484,Home Cleaning,Intermediate
4170,1484,Janitorial Skills,Advanced
4171,1485,Barista Skills,Advanced
4172,1486,Front Desk Operations,Basic
4173,1486,Food Preparation,Intermediate
4174,1486,Banquet Service,Intermediate
4175,1486,Hotel Housekeeping,Basic
4176,1487,Tiling,Intermediate
4177,1487,Construction Supervision,Advanced
4178,1487,Carpentry,Advanced
4179,1488,Bar Bending,Advanced
4180,1488,Construction Supervision,Basic
4181,1488,Welding,Intermediate
4182,1488,Carpentry,Advanced
4183,1488,Painting,Advanced
4184,1489,Banquet Service,Basic
4185,1489,Front Desk Operations,Basic
4186,1489,Hotel Housekeeping,Intermediate
4187,1489,Barista Skills,Intermediate
4188,1489,Guest Relations,Basic
4189,1490,Hotel Housekeeping,Intermediate
4190,1490,Guest Relations,Basic
4191,1490,Food Preparation,Intermediate
4192,1491,Metal Fabrication,Intermediate
4193,1491,Welding,Advanced
4194,1492,Childcare,Intermediate
4195,1492,Patient Care,Advanced
4196,1492,Caregiving,Intermediate
4197,1492,Elderly Care,Basic
4198,1492,Health Aide,Intermediate
4199,1493,First Aid,Advanced
4200,1493,Caregiving,Advanced
4201,1493,Elderly Care,Intermediate
4202,1494,Laundry,Basic
4203,1494,Cooking,Basic
4204,1494,Housekeeping,Advanced
4205,1494,Home Cleaning,Intermediate
4206,1494,Caregiving,Basic
4207,1495,Electrical,Intermediate
4208,1496,Data Entry,Basic
4209,1496,Excel,Advanced
4210,1497,Laundry,Intermediate
4211,1497,Home Cleaning,Basic
4212,1497,Housekeeping,Advanced
4213,1497,Childcare,Advanced
4214,1497,Caregiving,Intermediate
4215,1498,Housekeeping,Intermediate
4216,1498,Childcare,Intermediate
4217,1498,Cooking,Intermediate
4218,1499,Housekeeping,Intermediate
4219,1499,Home Cleaning,Intermediate
4220,1499,Childcare,Basic
4221,1499,Laundry,Advanced
4222,1500,Elderly Care,Intermediate
4223,1501,Tailoring,Basic
4224,1502,Serving,Intermediate
4225,1502,Front Desk Operations,Advanced
4226,1502,Kitchen Assistance,Advanced
4227,1502,Barista Skills,Advanced
4228,1503,Security Guarding,Intermediate
4229,1504,Sewing,Basic
4230,1504,Garment Quality Control,Advanced
4231,1504,Textile Machine Operation,Basic
4232,1505,Tiling,Basic
4233,1505,Masonry,Intermediate
4234,1505,Painting,Intermediate
4235,1506,Retail Sales,Intermediate
4236,1506,Inventory Management,Intermediate
4237,1506,Customer Service,Intermediate
4238,1507,Home Cleaning,Intermediate
4239,1507,Housekeeping,Basic
4240,1507,Childcare,Basic
4241,1508,First Aid,Intermediate
4242,1508,Caregiving,Basic
4243,1509,Guest Relations,Basic
4244,1509,Food Preparation,Basic
4245,1509,Banquet Service,Intermediate
4246,1509,Hotel Housekeeping,Advanced
4247,1509,Front Desk Operations,Intermediate
4248,1510,MS Office,Advanced
4249,1510,Bookkeeping,Advanced
4250,1510,Data Entry,Basic
4251,1511,Construction Supervision,Basic
4252,1511,Masonry,Advanced
4253,1511,Carpentry,Basic
4254,1511,Plumbing,Basic
4255,1511,Tiling,Intermediate
4256,1512,Customer Service,Basic
4257,1512,Retail Sales,Basic
4258,1512,Inventory Management,Advanced
4259,1513,Cooking,Intermediate
4260,1513,Caregiving,Advanced
4261,1513,Home Cleaning,Advanced
4262,1513,Childcare,Intermediate
4263,1513,Laundry,Basic
4264,1514,Textile Machine Operation,Advanced
4265,1515,Textile Machine Operation,Intermediate
4266,1515,Garment Quality Control,Basic
4267,1515,Tailoring,Basic
4268,1516,Childcare,Basic
4269,1516,Laundry,Basic
4270,1516,Cooking,Basic
4271,1517,Food Preparation,Basic
4272,1517,Textile Machine Operation,Basic
4273,1517,Makeup Artistry,Basic
4274,1517,Construction Supervision,Advanced
4275,1517,Vehicle Maintenance,Intermediate
4276,1518,Tailoring,Basic
4277,1519,Welding,Advanced
4278,1519,Carpentry,Intermediate
4279,1520,Laundry,Intermediate
4280,1521,Beauty Therapy,Advanced
4281,1521,Makeup Artistry,Intermediate
4282,1521,Hairdressing,Advanced
4283,1522,Caregiving,Advanced
4284,1522,Childcare,Advanced
4285,1522,Laundry,Basic
4286,1522,Home Cleaning,Intermediate
4287,1523,Masonry,Intermediate
4288,1523,Plumbing,Intermediate
4289,1523,Tiling,Advanced
4290,1524,Farming,Intermediate
4291,1525,Horticulture,Advanced
4292,1525,Livestock Management,Intermediate
4293,1525,Fishing,Basic
4294,1526,Sewing,Intermediate
4295,1527,Serving,Advanced
4296,1527,Barista Skills,Advanced
4297,1527,Guest Relations,Intermediate
4298,1527,Front Desk Operations,Intermediate
4299,1527,Food Preparation,Basic
4300,1528,Front Desk Operations,Intermediate
4301,1529,Laundry,Basic
4302,1529,Caregiving,Basic
4303,1530,Hotel Housekeeping,Advanced
4304,1530,Banquet Service,Basic
4305,1531,Teaching Assistance,Intermediate
4306,1532,Banquet Service,Basic
4307,1532,Barista Skills,Advanced
4308,1532,Front Desk Operations,Basic
4309,1533,Home Cleaning,Intermediate
4310,1534,Barista Skills,Intermediate
4311,1535,Masonry,Advanced
4312,1535,Tiling,Advanced
4313,1535,Bar Bending,Intermediate
4314,1535,Shuttering Carpentry,Basic
4315,1536,Inventory Management,Advanced
4316,1536,Serving,Basic
4317,1536,Retail Sales,Advanced
4318,1537,Heavy Vehicle Driving,Intermediate
4319,1537,Driving,Basic
4320,1538,Electrical,Advanced
4321,1538,Welding,Basic
4322,1538,Carpentry,Intermediate
4323,1538,Tiling,Basic
4324,1538,Masonry,Advanced
4325,1539,Housekeeping,Advanced
4326,1539,Childcare,Advanced
4327,1539,Cooking,Basic
4328,1540,Carpentry,Advanced
4329,1540,Plumbing,Advanced
4330,1540,Shuttering Carpentry,Intermediate
4331,1540,Painting,Basic
4332,1540,Electrical,Basic
4333,1541,Cooking,Intermediate
4334,1542,Housekeeping,Advanced
4335,1542,Cooking,Intermediate
4336,1542,Home Cleaning,Basic
4337,1542,Laundry,Intermediate
4338,1542,Caregiving,Basic
4339,1543,Barista Skills,Intermediate
4340,1543,Front Desk Operations,Basic
4341,1543,Banquet Service,Basic
4342,1544,Bar Bending,Advanced
4343,1544,Plumbing,Basic
4344,1544,Carpentry,Basic
4345,1544,Shuttering Carpentry,Advanced
4346,1545,Health Aide,Basic
4347,1545,Patient Care,Intermediate
4348,1545,Elderly Care,Basic
4349,1545,Childcare,Basic
4350,1545,Caregiving,Intermediate
4351,1546,Guest Relations,Intermediate
4352,1546,Banquet Service,Advanced
4353,1546,Hotel Housekeeping,Advanced
4354,1546,Barista Skills,Basic
4355,1547,Welding,Intermediate
4356,1547,Tiling,Basic
4357,1547,Painting,Advanced
4358,1547,Electrical,Intermediate
4359,1547,Shuttering Carpentry,Basic
4360,1548,IT Skills,Intermediate
4361,1548,Beauty Therapy,Intermediate
4362,1548,Data Entry,Advanced
4363,1548,Home Cleaning,Intermediate
4364,1549,Shuttering Carpentry,Intermediate
4365,1549,Welding,Intermediate
4366,1549,Electrical,Basic
4367,1549,Carpentry,Basic
4368,1549,Bar Bending,Advanced
4369,1550,Tailoring,Intermediate
4370,1551,Nursing,Advanced
4371,1551,Caregiving,Intermediate
4372,1552,Tailoring,Intermediate
4373,1553,Food Preparation,Basic
4374,1553,Kitchen Assistance,Basic
4375,1553,Serving,Advanced
4376,1553,Guest Relations,Advanced
4377,1553,Hotel Housekeeping,Basic
4378,1554,Carpentry,Advanced
4379,1554,Shuttering Carpentry,Advanced
4380,1555,Construction Supervision,Basic
4381,1555,Masonry,Advanced
4382,1555,Welding,Advanced
4383,1555,Carpentry,Advanced
4384,1555,Painting,Advanced
4385,1556,Housekeeping,Advanced
4386,1557,Textile Machine Operation,Basic
4387,1557,Garment Quality Control,Advanced
4388,1557,Sewing,Intermediate
4389,1557,Tailoring,Basic
4390,1558,Laundry,Intermediate
4391,1558,Home Cleaning,Advanced
4392,1558,Housekeeping,Intermediate
4393,1559,Construction Supervision,Basic
4394,1559,Shuttering Carpentry,Advanced
4395,1559,Tiling,Advanced
4396,1560,Laundry,Advanced
4397,1560,Home Cleaning,Intermediate
4398,1560,Housekeeping,Intermediate
4399,1560,Cooking,Advanced
4400,1560,Caregiving,Basic
4401,1561,Bookkeeping,Advanced
4402,1561,Electrical,Intermediate
4403,1561,Customer Service,Advanced
4404,1561,First Aid,Advanced
4405,1561,Masonry,Basic
4406,1562,Sewing,Intermediate
4407,1562,Textile Machine Operation,Basic
4408,1562,Tailoring,Advanced
4409,1563,Barista Skills,Intermediate
4410,1563,Banquet Service,Advanced
4411,1563,Front Desk Operations,Intermediate
4412,1563,Kitchen Assistance,Intermediate
4413,1563,Hotel Housekeeping,Basic
4414,1564,Customer Service,Advanced
4415,1564,Inventory Management,Basic
4416,1564,Retail Sales,Intermediate
4417,1565,Horticulture,Basic
4418,1566,Welding,Intermediate
4419,1566,Metal Fabrication,Advanced
4420,1567,Garment Quality Control,Basic
4421,1567,Sewing,Intermediate
4422,1567,Tailoring,Intermediate
4423,1568,First Aid,Intermediate
4424,1568,Nursing,Advanced
4425,1568,Childcare,Advanced
4426,1569,Bar Bending,Intermediate
4427,1569,Electrical,Advanced
4428,1570,Childcare,Advanced
4429,1571,Cooking,Intermediate
4430,1572,Textile Machine Operation,Basic
4431,1572,Garment Quality Control,Advanced
4432,1572,Sewing,Intermediate
4433,1572,Tailoring,Advanced
4434,1573,Caregiving,Intermediate
4435,1573,Childcare,Advanced
4436,1573,Health Aide,Basic
4437,1573,First Aid,Intermediate
4438,1574,Health Aide,Basic
4439,1574,Patient Care,Intermediate
4440,1574,Nursing,Advanced
4441,1574,First Aid,Intermediate
4442,1575,Nursing,Basic
4443,1575,Health Aide,Basic
