ALevelID,PersonalID,ExamName,SubjectStream,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4
819,2137,ALevel,Science,1994,Science Subject 1,C,Science Subject 3,B,Science Subject 2,C,,
820,2140,ALevel,Science,2025,Science Subject 2,B,Science Subject 3,C,Science Subject 4,C,Science Subject 1,C
821,2141,ALevel,Technology,2003,Technology Subject 2,W,Technology Subject 1,C,Technology Subject 3,C,Technology Subject 4,W
822,2144,ALevel,Science,2018,Science Subject 4,A,Science Subject 1,S,Science Subject 2,C,Science Subject 3,S
823,2145,ALevel,Arts,2010,Arts Subject 2,B,Arts Subject 4,W,Arts Subject 3,S,Arts Subject 1,B
824,2153,ALevel,Commerce,2000,Commerce Subject 3,S,Commerce Subject 2,B,Commerce Subject 1,S,Commerce Subject 4,B
825,2154,ALevel,Arts,1982,Arts Subject 3,B,Arts Subject 1,W,Arts Subject 2,C,,
826,2156,ALevel,Technology,2008,Technology Subject 1,C,Technology Subject 4,A,Technology Subject 2,S,Technology Subject 3,A
827,2157,ALevel,Science,1980,Science Subject 1,S,Science Subject 3,B,Science Subject 2,A,Science Subject 4,C
828,2165,ALevel,Science,2001,Science Subject 2,B,Science Subject 1,C,Science Subject 3,S,Science Subject 4,B
829,2168,ALevel,Commerce,2001,Commerce Subject 1,B,Commerce Subject 2,S,Commerce Subject 4,B,,
830,2169,ALevel,Science,1992,Science Subject 4,B,Science Subject 1,B,Science Subject 3,A,Science Subject 2,W
831,2170,ALevel,Technology,2001,Technology Subject 2,C,Technology Subject 1,C,Technology Subject 4,C,Technology Subject 3,C
832,2172,ALevel,Science,2004,Science Subject 3,B,Science Subject 1,C,Science Subject 2,A,,
833,2174,ALevel,Arts,2017,Arts Subject 3,W,Arts Subject 2,W,Arts Subject 1,C,,
834,2176,ALevel,Technology,2011,Technology Subject 2,S,Technology Subject 1,C,Technology Subject 3,S,Technology Subject 4,C
835,2177,ALevel,Commerce,1988,Commerce Subject 2,A,Commerce Subject 3,B,Commerce Subject 4,C,,
836,2184,ALevel,Arts,1993,Arts Subject 4,C,Arts Subject 2,C,Arts Subject 1,S,,
837,2185,ALevel,Technology,1991,Technology Subject 3,A,Technology Subject 4,C,Technology Subject 1,W,,
838,2187,ALevel,Science,1992,Science Subject 3,S,Science Subject 4,C,Science Subject 2,S,,
839,2188,ALevel,Commerce,1996,Commerce Subject 3,S,Commerce Subject 1,B,Commerce Subject 4,A,Commerce Subject 2,B
840,2197,ALevel,Technology,1988,Technology Subject 1,B,Technology Subject 4,B,Technology Subject 3,A,,
841,2203,ALevel,Commerce,1981,Commerce Subject 4,A,Commerce Subject 1,C,Commerce Subject 2,B,Commerce Subject 3,C
842,2204,ALevel,Commerce,1980,Commerce Subject 1,A,Commerce Subject 4,A,Commerce Subject 3,B,,
843,2205,ALevel,Science,2000,Science Subject 3,B,Science Subject 1,A,Science Subject 4,B,Science Subject 2,A
844,2207,ALevel,Arts,2016,Arts Subject 2,B,Arts Subject 4,A,Arts Subject 3,S,Arts Subject 1,A
845,2209,ALevel,Arts,2000,Arts Subject 1,B,Arts Subject 4,A,Arts Subject 3,A,,
846,2213,ALevel,Technology,1995,Technology Subject 1,C,Technology Subject 4,S,Technology Subject 2,S,,
847,2214,ALevel,Science,1995,Science Subject 3,C,Science Subject 2,W,Science Subject 4,C,Science Subject 1,C
848,2218,ALevel,Arts,1987,Arts Subject 1,W,Arts Subject 3,S,Arts Subject 4,C,Arts Subject 2,A
849,2220,ALevel,Technology,1994,Technology Subject 2,B,Technology Subject 3,C,Technology Subject 4,W,Technology Subject 1,B
850,2225,ALevel,Science,1985,Science Subject 2,A,Science Subject 4,S,Science Subject 3,C,Science Subject 1,C
851,2228,ALevel,Commerce,1989,Commerce Subject 2,B,Commerce Subject 4,S,Commerce Subject 3,A,,
852,2229,ALevel,Arts,2021,Arts Subject 1,A,Arts Subject 4,B,Arts Subject 2,A,,
853,2232,ALevel,Technology,1984,Technology Subject 1,W,Technology Subject 2,C,Technology Subject 3,C,Technology Subject 4,B
854,2235,ALevel,Commerce,2009,Commerce Subject 4,B,Commerce Subject 2,C,Commerce Subject 1,A,Commerce Subject 3,B
855,2237,ALevel,Technology,2018,Technology Subject 2,B,Technology Subject 3,W,Technology Subject 1,S,,
856,2238,ALevel,Commerce,2023,Commerce Subject 3,B,Commerce Subject 4,C,Commerce Subject 1,B,,
857,2239,ALevel,Arts,1999,Arts Subject 2,S,Arts Subject 3,W,Arts Subject 4,S,Arts Subject 1,B
858,2243,ALevel,Arts,2016,Arts Subject 3,W,Arts Subject 1,B,Arts Subject 2,A,,
859,2246,ALevel,Technology,2019,Technology Subject 3,B,Technology Subject 1,A,Technology Subject 2,S,,
860,2247,ALevel,Commerce,2003,Commerce Subject 3,C,Commerce Subject 2,S,Commerce Subject 4,C,Commerce Subject 1,S
861,2252,ALevel,Arts,1991,Arts Subject 4,A,Arts Subject 2,C,Arts Subject 1,S,,
862,2256,ALevel,Science,1986,Science Subject 2,S,Science Subject 4,W,Science Subject 3,S,,
863,2258,ALevel,Science,2005,Science Subject 3,A,Science Subject 1,C,Science Subject 2,C,Science Subject 4,B
864,2259,ALevel,Technology,2005,Technology Subject 1,A,Technology Subject 4,B,Technology Subject 2,A,Technology Subject 3,S
865,2263,ALevel,Science,1981,Science Subject 1,B,Science Subject 3,A,Science Subject 4,S,Science Subject 2,B
866,2270,ALevel,Commerce,1987,Commerce Subject 3,C,Commerce Subject 1,S,Commerce Subject 4,B,Commerce Subject 2,A
867,2272,ALevel,Technology,1995,Technology Subject 4,A,Technology Subject 1,A,Technology Subject 3,A,Technology Subject 2,C
868,2273,ALevel,Commerce,2025,Commerce Subject 1,C,Commerce Subject 2,C,Commerce Subject 4,B,Commerce Subject 3,B
869,2275,ALevel,Technology,2022,Technology Subject 4,B,Technology Subject 1,A,Technology Subject 2,S,Technology Subject 3,W
870,2276,ALevel,Commerce,1991,Commerce Subject 2,A,Commerce Subject 3,S,Commerce Subject 1,B,Commerce Subject 4,W
871,2278,ALevel,Arts,2023,Arts Subject 2,B,Arts Subject 4,B,Arts Subject 3,W,Arts Subject 1,B
872,2279,ALevel,Science,2009,Science Subject 3,B,Science Subject 2,C,Science Subject 4,W,,
873,2280,ALevel,Commerce,2011,Commerce Subject 2,C,Commerce Subject 1,W,Commerce Subject 4,C,Commerce Subject 3,B
874,2281,ALevel,Technology,1981,Technology Subject 1,C,Technology Subject 4,C,Technology Subject 2,S,,
875,2284,ALevel,Arts,1989,Arts Subject 4,B,Arts Subject 1,C,Arts Subject 2,A,,
876,2288,ALevel,Arts,1984,Arts Subject 3,C,Arts Subject 4,C,Arts Subject 2,A,,
877,2289,ALevel,Science,1986,Science Subject 4,C,Science Subject 3,S,Science Subject 2,B,Science Subject 1,S
878,2292,ALevel,Technology,2016,Technology Subject 4,C,Technology Subject 3,W,Technology Subject 1,A,Technology Subject 2,C
879,2297,ALevel,Arts,2003,Arts Subject 2,S,Arts Subject 1,B,Arts Subject 3,W,,
880,2300,ALevel,Technology,2016,Technology Subject 2,S,Technology Subject 1,B,Technology Subject 4,W,Technology Subject 3,A
881,2301,ALevel,Arts,1993,Arts Subject 3,A,Arts Subject 1,W,Arts Subject 2,B,Arts Subject 4,C
882,2302,ALevel,Science,2003,Science Subject 4,C,Science Subject 2,B,Science Subject 3,C,,
883,2303,ALevel,Arts,1993,Arts Subject 3,A,Arts Subject 4,S,Arts Subject 1,C,,
884,2305,ALevel,Commerce,2024,Commerce Subject 4,C,Commerce Subject 3,C,Commerce Subject 2,B,Commerce Subject 1,B
885,2306,ALevel,Commerce,1991,Commerce Subject 3,A,Commerce Subject 1,W,Commerce Subject 4,S,Commerce Subject 2,S
886,2309,ALevel,Commerce,1990,Commerce Subject 1,C,Commerce Subject 4,C,Commerce Subject 3,A,,
887,2311,ALevel,Science,2025,Science Subject 4,A,Science Subject 3,S,Science Subject 1,C,,
888,2313,ALevel,Science,2019,Science Subject 1,W,Science Subject 2,A,Science Subject 4,W,,
889,2315,ALevel,Commerce,2020,Commerce Subject 2,C,Commerce Subject 4,W,Commerce Subject 1,C,,
890,2316,ALevel,Technology,2001,Technology Subject 4,B,Technology Subject 1,A,Technology Subject 2,A,,
891,2320,ALevel,Arts,1994,Arts Subject 1,W,Arts Subject 2,C,Arts Subject 4,C,Arts Subject 3,B
892,2324,ALevel,Arts,2022,Arts Subject 4,A,Arts Subject 3,A,Arts Subject 1,B,,
893,2330,ALevel,Science,2020,Science Subject 4,B,Science Subject 1,B,Science Subject 3,B,,
894,2332,ALevel,Commerce,2021,Commerce Subject 1,S,Commerce Subject 3,C,Commerce Subject 2,B,,
895,2333,ALevel,Technology,1999,Technology Subject 2,A,Technology Subject 4,A,Technology Subject 3,B,Technology Subject 1,S
896,2335,ALevel,Commerce,2016,Commerce Subject 1,B,Commerce Subject 2,A,Commerce Subject 3,A,Commerce Subject 4,C
897,2343,ALevel,Science,2021,Science Subject 4,B,Science Subject 3,S,Science Subject 1,B,Science Subject 2,W
898,2344,ALevel,Science,2008,Science Subject 4,S,Science Subject 3,S,Science Subject 2,S,Science Subject 1,C
899,2347,ALevel,Science,2018,Science Subject 2,A,Science Subject 3,B,Science Subject 4,S,Science Subject 1,C
900,2355,ALevel,Science,1989,Science Subject 1,B,Science Subject 3,C,Science Subject 2,S,,
901,2356,ALevel,Commerce,1988,Commerce Subject 4,S,Commerce Subject 3,S,Commerce Subject 2,B,,
902,2357,ALevel,Technology,2006,Technology Subject 3,S,Technology Subject 2,C,Technology Subject 1,A,,
903,2359,ALevel,Science,1987,Science Subject 2,W,Science Subject 3,B,Science Subject 4,A,Science Subject 1,A
904,2360,ALevel,Technology,2008,Technology Subject 2,B,Technology Subject 1,A,Technology Subject 3,W,,
905,2362,ALevel,Technology,2002,Technology Subject 2,S,Technology Subject 1,C,Technology Subject 4,B,Technology Subject 3,A
906,2363,ALevel,Technology,2023,Technology Subject 4,A,Technology Subject 3,A,Technology Subject 1,C,,
907,2365,ALevel,Commerce,2004,Commerce Subject 1,A,Commerce Subject 3,B,Commerce Subject 4,W,,
908,2370,ALevel,Arts,2005,Arts Subject 1,C,Arts Subject 4,B,Arts Subject 2,A,Arts Subject 3,A
909,2376,ALevel,Arts,2004,Arts Subject 2,S,Arts Subject 4,A,Arts Subject 1,A,Arts Subject 3,S
910,2380,ALevel,Technology,2010,Technology Subject 1,S,Technology Subject 4,S,Technology Subject 3,B,Technology Subject 2,W
911,2382,ALevel,Science,1991,Science Subject 2,C,Science Subject 3,A,Science Subject 1,B,,
912,2384,ALevel,Commerce,1992,Commerce Subject 1,C,Commerce Subject 2,B,Commerce Subject 3,C,,
913,2385,ALevel,Commerce,2024,Commerce Subject 1,B,Commerce Subject 4,C,Commerce Subject 3,C,,
914,2386,ALevel,Commerce,1993,Commerce Subject 4,C,Commerce Subject 1,B,Commerce Subject 2,C,Commerce Subject 3,C
915,2388,ALevel,Commerce,1995,Commerce Subject 3,B,Commerce Subject 4,C,Commerce Subject 1,B,Commerce Subject 2,C
916,2389,ALevel,Technology,2008,Technology Subject 4,S,Technology Subject 2,A,Technology Subject 1,S,Technology Subject 3,C
917,2391,ALevel,Technology,2013,Technology Subject 3,S,Technology Subject 1,W,Technology Subject 4,C,Technology Subject 2,C
918,2394,ALevel,Science,1984,Science Subject 3,C,Science Subject 2,C,Science Subject 1,S,Science Subject 4,S
919,2395,ALevel,Arts,2004,Arts Subject 1,S,Arts Subject 3,A,Arts Subject 4,A,,
920,2403,ALevel,Commerce,2004,Commerce Subject 3,B,Commerce Subject 2,C,Commerce Subject 4,S,Commerce Subject 1,C
921,2406,ALevel,Science,2003,Science Subject 2,A,Science Subject 1,S,Science Subject 4,S,,
922,2407,ALevel,Science,2012,Science Subject 3,C,Science Subject 4,C,Science Subject 2,S,Science Subject 1,C
923,2412,ALevel,Arts,1998,Arts Subject 2,A,Arts Subject 1,C,Arts Subject 4,C,,
924,2413,ALevel,Science,2025,Science Subject 3,A,Science Subject 4,C,Science Subject 1,C,Science Subject 2,B
925,2417,ALevel,Arts,2012,Arts Subject 2,A,Arts Subject 1,B,Arts Subject 4,B,,
926,2418,ALevel,Arts,2018,Arts Subject 4,S,Arts Subject 2,W,Arts Subject 1,B,,
927,2423,ALevel,Science,1995,Science Subject 4,B,Science Subject 3,W,Science Subject 2,C,,
928,2424,ALevel,Technology,2002,Technology Subject 4,C,Technology Subject 2,B,Technology Subject 3,C,Technology Subject 1,S
929,2425,ALevel,Science,2018,Science Subject 1,C,Science Subject 4,C,Science Subject 2,C,Science Subject 3,B
930,2428,ALevel,Technology,2000,Technology Subject 2,C,Technology Subject 3,W,Technology Subject 4,S,Technology Subject 1,A
931,2430,ALevel,Technology,1999,Technology Subject 3,S,Technology Subject 1,W,Technology Subject 4,B,,
932,2431,ALevel,Commerce,1980,Commerce Subject 1,B,Commerce Subject 2,B,Commerce Subject 3,C,,
933,2432,ALevel,Technology,2014,Technology Subject 2,C,Technology Subject 1,S,Technology Subject 4,B,Technology Subject 3,S
934,2436,ALevel,Technology,2014,Technology Subject 1,C,Technology Subject 4,S,Technology Subject 3,B,Technology Subject 2,A
935,2441,ALevel,Technology,1994,Technology Subject 3,A,Technology Subject 4,C,Technology Subject 2,C,,
936,2443,ALevel,Science,2001,Science Subject 3,C,Science Subject 2,C,Science Subject 1,C,Science Subject 4,W
937,2447,ALevel,Technology,2016,Technology Subject 4,C,Technology Subject 1,S,Technology Subject 2,B,,
938,2453,ALevel,Commerce,2020,Commerce Subject 1,B,Commerce Subject 2,B,Commerce Subject 4,B,Commerce Subject 3,B
939,2457,ALevel,Arts,1993,Arts Subject 3,C,Arts Subject 2,C,Arts Subject 1,B,Arts Subject 4,C
940,2459,ALevel,Technology,1985,Technology Subject 1,C,Technology Subject 4,A,Technology Subject 2,B,Technology Subject 3,B
941,2460,ALevel,Technology,2024,Technology Subject 3,S,Technology Subject 2,A,Technology Subject 4,A,,
942,2462,ALevel,Commerce,2020,Commerce Subject 4,S,Commerce Subject 3,W,Commerce Subject 1,B,,
943,2468,ALevel,Science,1982,Science Subject 3,A,Science Subject 1,C,Science Subject 2,S,Science Subject 4,A
944,2470,ALevel,Arts,1986,Arts Subject 1,C,Arts Subject 3,S,Arts Subject 2,A,Arts Subject 4,B
945,2474,ALevel,Arts,2013,Arts Subject 2,C,Arts Subject 3,B,Arts Subject 4,B,Arts Subject 1,S
946,2477,ALevel,Technology,1998,Technology Subject 4,B,Technology Subject 2,B,Technology Subject 3,A,,
947,2478,ALevel,Arts,1980,Arts Subject 2,C,Arts Subject 4,C,Arts Subject 3,S,,
948,2479,ALevel,Arts,1986,Arts Subject 4,S,Arts Subject 2,A,Arts Subject 3,W,Arts Subject 1,B
949,2482,ALevel,Commerce,2011,Commerce Subject 3,S,Commerce Subject 1,C,Commerce Subject 2,B,Commerce Subject 4,A
950,2485,ALevel,Science,2013,Science Subject 1,W,Science Subject 3,C,Science Subject 4,A,,
951,2487,ALevel,Arts,1983,Arts Subject 3,A,Arts Subject 2,W,Arts Subject 1,C,,
952,2492,ALevel,Arts,1999,Arts Subject 1,B,Arts Subject 4,B,Arts Subject 3,A,Arts Subject 2,S
953,2493,ALevel,Science,2020,Science Subject 1,S,Science Subject 4,B,Science Subject 2,B,,
954,2497,ALevel,Science,1986,Science Subject 3,S,Science Subject 1,B,Science Subject 4,A,,
955,2499,ALevel,Commerce,1990,Commerce Subject 1,A,Commerce Subject 2,W,Commerce Subject 3,B,,
956,2500,ALevel,Commerce,2004,Commerce Subject 3,A,Commerce Subject 2,A,Commerce Subject 1,C,,
957,2502,ALevel,Technology,2011,Technology Subject 1,C,Technology Subject 2,B,Technology Subject 4,C,Technology Subject 3,B
958,2503,ALevel,Technology,1988,Technology Subject 3,A,Technology Subject 4,A,Technology Subject 1,C,Technology Subject 2,S
959,2504,ALevel,Arts,2020,Arts Subject 3,A,Arts Subject 4,S,Arts Subject 2,W,,
960,2505,ALevel,Science,2001,Science Subject 1,S,Science Subject 2,A,Science Subject 3,S,Science Subject 4,A
961,2506,ALevel,Technology,2023,Technology Subject 2,S,Technology Subject 1,S,Technology Subject 3,S,Technology Subject 4,W
962,2507,ALevel,Commerce,1999,Commerce Subject 1,B,Commerce Subject 2,A,Commerce Subject 4,C,Commerce Subject 3,S
963,2508,ALevel,Technology,1997,Technology Subject 1,C,Technology Subject 2,S,Technology Subject 4,S,,
964,2510,ALevel,Science,2019,Science Subject 2,W,Science Subject 3,A,Science Subject 1,A,Science Subject 4,B
965,2514,ALevel,Commerce,2013,Commerce Subject 1,A,Commerce Subject 2,B,Commerce Subject 4,W,,
966,2518,ALevel,Arts,1995,Arts Subject 1,B,Arts Subject 3,C,Arts Subject 4,A,Arts Subject 2,C
967,2519,ALevel,Science,1980,Science Subject 4,A,Science Subject 3,C,Science Subject 1,A,Science Subject 2,S
968,2520,ALevel,Technology,1999,Technology Subject 3,B,Technology Subject 2,B,Technology Subject 4,C,Technology Subject 1,B
969,2521,ALevel,Science,1987,Science Subject 4,C,Science Subject 2,C,Science Subject 3,C,,
970,2522,ALevel,Science,1992,Science Subject 1,B,Science Subject 2,S,Science Subject 4,S,Science Subject 3,A
971,2528,ALevel,Technology,1992,Technology Subject 3,S,Technology Subject 4,W,Technology Subject 2,B,Technology Subject 1,C
972,2530,ALevel,Science,2018,Science Subject 3,B,Science Subject 2,S,Science Subject 1,W,,
973,2534,ALevel,Technology,1988,Technology Subject 1,B,Technology Subject 2,A,Technology Subject 3,A,Technology Subject 4,B
974,2537,ALevel,Science,1989,Science Subject 2,A,Science Subject 3,A,Science Subject 4,B,,
975,2538,ALevel,Science,2009,Science Subject 1,S,Science Subject 2,C,Science Subject 4,S,Science Subject 3,S
976,2539,ALevel,Technology,1982,Technology Subject 2,C,Technology Subject 4,C,Technology Subject 1,B,Technology Subject 3,A
977,2542,ALevel,Arts,2024,Arts Subject 3,B,Arts Subject 4,B,Arts Subject 2,B,Arts Subject 1,S
978,2547,ALevel,Technology,2014,Technology Subject 3,C,Technology Subject 1,S,Technology Subject 4,A,Technology Subject 2,S
979,2557,ALevel,Arts,1983,Arts Subject 1,B,Arts Subject 3,W,Arts Subject 2,B,,
980,2559,ALevel,Arts,1984,Arts Subject 3,A,Arts Subject 4,A,Arts Subject 2,C,Arts Subject 1,A
981,2561,ALevel,Science,2010,Science Subject 1,S,Science Subject 2,B,Science Subject 4,A,Science Subject 3,W
982,2562,ALevel,Commerce,2010,Commerce Subject 4,A,Commerce Subject 2,S,Commerce Subject 3,B,Commerce Subject 1,B
983,2563,ALevel,Arts,1995,Arts Subject 1,A,Arts Subject 3,B,Arts Subject 4,B,Arts Subject 2,C
984,2564,ALevel,Commerce,2013,Commerce Subject 4,S,Commerce Subject 3,B,Commerce Subject 1,S,Commerce Subject 2,W
985,2566,ALevel,Technology,1994,Technology Subject 4,S,Technology Subject 1,S,Technology Subject 3,C,Technology Subject 2,B
986,2571,ALevel,Arts,1998,Arts Subject 3,C,Arts Subject 1,B,Arts Subject 4,C,,
987,2576,ALevel,Science,2003,Science Subject 1,B,Science Subject 2,B,Science Subject 4,B,,
988,2580,ALevel,Technology,1990,Technology Subject 2,S,Technology Subject 1,C,Technology Subject 4,B,Technology Subject 3,S
989,2581,ALevel,Science,2016,Science Subject 4,C,Science Subject 3,C,Science Subject 2,S,Science Subject 1,W
990,2582,ALevel,Commerce,2000,Commerce Subject 1,A,Commerce Subject 3,B,Commerce Subject 2,S,Commerce Subject 4,B
991,2585,ALevel,Commerce,2025,Commerce Subject 4,B,Commerce Subject 2,C,Commerce Subject 1,B,,
992,2587,ALevel,Science,1985,Science Subject 4,A,Science Subject 3,C,Science Subject 1,S,,
993,2588,ALevel,Arts,2021,Arts Subject 3,C,Arts Subject 1,C,Arts Subject 2,W,,
994,2589,ALevel,Arts,1995,Arts Subject 2,C,Arts Subject 1,C,Arts Subject 3,S,Arts Subject 4,S
995,2590,ALevel,Technology,2005,Technology Subject 1,C,Technology Subject 4,W,Technology Subject 3,B,,
996,2591,ALevel,Arts,2015,Arts Subject 2,C,Arts Subject 3,A,Arts Subject 1,S,Arts Subject 4,B
997,2594,ALevel,Technology,2005,Technology Subject 2,A,Technology Subject 1,C,Technology Subject 4,S,Technology Subject 3,C
998,2597,ALevel,Arts,1995,Arts Subject 2,B,Arts Subject 4,C,Arts Subject 1,C,Arts Subject 3,C
999,2599,ALevel,Commerce,2018,Commerce Subject 4,A,Commerce Subject 2,S,Commerce Subject 1,C,Commerce Subject 3,S
1000,2601,ALevel,Arts,1997,Arts Subject 4,C,Arts Subject 1,A,Arts Subject 3,C,,
1001,2604,ALevel,Arts,2012,Arts Subject 2,S,Arts Subject 3,S,Arts Subject 4,B,,
1002,2606,ALevel,Arts,2011,Arts Subject 1,S,Arts Subject 4,B,Arts Subject 3,C,,
1003,2607,ALevel,Commerce,2005,Commerce Subject 1,S,Commerce Subject 2,C,Commerce Subject 4,B,,
1004,2612,ALevel,Commerce,1986,Commerce Subject 2,W,Commerce Subject 1,S,Commerce Subject 3,W,Commerce Subject 4,B
1005,2613,ALevel,Commerce,1997,Commerce Subject 1,S,Commerce Subject 3,C,Commerce Subject 2,S,Commerce Subject 4,C
1006,2618,ALevel,Arts,2008,Arts Subject 3,C,Arts Subject 4,W,Arts Subject 1,B,,
1007,2620,ALevel,Technology,2002,Technology Subject 2,B,Technology Subject 3,B,Technology Subject 4,A,,
1008,2625,ALevel,Commerce,1987,Commerce Subject 2,A,Commerce Subject 3,C,Commerce Subject 1,C,,
1009,2627,ALevel,Arts,2012,Arts Subject 4,W,Arts Subject 1,B,Arts Subject 3,W,Arts Subject 2,C
1010,2628,ALevel,Technology,1991,Technology Subject 1,C,Technology Subject 2,B,Technology Subject 4,B,Technology Subject 3,B
1011,2630,ALevel,Commerce,1985,Commerce Subject 2,C,Commerce Subject 3,A,Commerce Subject 1,C,,
1012,2633,ALevel,Technology,2022,Technology Subject 1,C,Technology Subject 3,W,Technology Subject 4,C,Technology Subject 2,B
1013,2634,ALevel,Technology,2017,Technology Subject 1,S,Technology Subject 3,A,Technology Subject 4,B,,
1014,2638,ALevel,Science,1980,Science Subject 4,A,Science Subject 3,B,Science Subject 2,A,Science Subject 1,A
