VocationalID,PersonalID,NVQLevel,CourseName,Institution,CompletionDate
1405,2667,,Certificate in Heavy Vehicle Operation,VTA,2016-03-10
1406,2670,,Certificate in Nursing,NAITA,2016-05-20
1407,2670,,Certificate in Electrical Work,SLBFE Training Center,2020-12-17
1408,2671,,Bachelor's Degree,TVEC,2017-03-11
1409,2680,,Diploma in Hospitality,Sri Enterprises,2018-01-04
1410,2680,,Certificate in Electrical Work,VTA,2020-08-28
1411,2681,,Diploma in IT,SLBFE Training Center,2025-04-21
1412,2694,,O/L,NAITA,2023-06-18
1413,2702,,Certificate in Driving,TVEC,2019-02-18
1414,2704,,Certificate in Hospitality,NAITA,2017-01-29
1415,2704,,A/L,TVEC,2021-04-14
1416,2706,,Certificate in Masonry,VTA,2024-07-04
1417,2706,,Certificate in Heavy Vehicle Operation,NAITA,2018-12-08
1418,2708,,Bachelor's Degree,TVEC,2019-10-28
1419,2710,,Certificate in Nursing,NAITA,2018-11-09
1420,2710,,Diploma in Business,SLBFE Training Center,2024-09-28
1421,2712,NVQ Level 2,,TVEC,2019-02-15
1422,2720,NVQ Level 4,,VTA,2024-10-30
1423,2721,,Certificate in Driving,TVEC,2022-12-26
1424,2721,,Certificate in Cooking,TVEC,2017-02-25
1425,2723,NVQ Level 4,,NAITA,2019-04-30
1426,2723,,Certificate in Welding,NAITA,2019-06-07
1427,2725,,Diploma in Business,VTA,2025-02-17
1428,2726,,Certificate in Electrical Work,Sri Solutions,2024-12-20
1429,2731,NVQ Level 2,,NAITA,2016-01-19
1430,2732,,Diploma in Nursing,VTA,2019-12-26
1431,2732,NVQ Level 1,,TVEC,2025-07-28
1432,2734,,Master's Degree,VTA,2024-07-18
1433,2734,,Diploma in Hospitality,Gem Ltd,2025-07-28
1434,2744,NVQ Level 2,,SLBFE Training Center,2021-06-14
1435,2746,NVQ Level 3,,VTA,2018-04-12
1436,2746,,O/L,SLBFE Training Center,2023-01-17
1437,2748,,Certificate in Welding,Gem Pvt,2023-09-09
1438,2748,NVQ Level 5,,SLBFE Training Center,2023-06-29
1439,2749,,Bachelor's Degree,VTA,2018-09-13
1440,2749,,Certificate in Carpentry,TVEC,2018-03-26
1441,2750,,Bachelor's Degree,SLBFE Training Center,2024-03-01
1442,2751,,Master's Degree,VTA,2021-06-08
1443,2751,,Diploma in Nursing,SLBFE Training Center,2017-02-18
1444,2753,,Certificate in Nursing,VTA,2017-04-12
1445,2753,,Diploma in Hospitality,VTA,2017-10-29
1446,2754,,Certificate in Plumbing,VTA,2022-06-18
1447,2756,NVQ Level 1,,TVEC,2018-09-21
1448,2756,,Certificate in Accounting,SLBFE Training Center,2016-08-17
1449,2757,,Certificate in IT,TVEC,2020-09-23
1450,2757,,Master's Degree,NAITA,2021-09-17
1451,2765,,Certificate in Nursing,VTA,2021-12-10
1452,2769,,Certificate in Masonry,VTA,2017-06-23
1453,2770,,Certificate in Driving,SLBFE Training Center,2015-10-13
1454,2770,,Certificate in Cooking,SLBFE Training Center,2021-05-09
1455,2774,,Certificate in Nursing,SLBFE Training Center,2022-01-29
1456,2776,,O/L,TVEC,2022-04-02
1457,2777,,Certificate in Welding,NAITA,2023-10-02
1458,2777,NVQ Level 3,,SLBFE Training Center,2017-02-27
1459,2778,,O/L,SLBFE Training Center,2024-01-01
1460,2779,,Diploma in IT,Gem Corp,2019-01-19
1461,2781,,Certificate in Driving,TVEC,2022-12-02
1462,2781,,Certificate in Driving,TVEC,2025-01-04
1463,2782,,Certificate in Plumbing,Tea Co,2017-07-27
1464,2782,,Certificate in Driving,VTA,2020-05-28
1465,2784,,Certificate in Driving,NAITA,2016-01-09
1466,2784,,O/L,SLBFE Training Center,2016-08-09
1467,2789,NVQ Level 3,,TVEC,2023-02-06
1468,2789,,Certificate in Masonry,Apparel Co,2017-09-21
1469,2790,,Certificate in Masonry,Hotel Enterprises,2024-01-11
1470,2790,,Certificate in IT,Lanka Corp,2017-04-19
1471,2793,NVQ Level 2,,TVEC,2020-09-05
1472,2800,NVQ Level 4,,TVEC,2020-07-20
1473,2801,,Diploma in IT,SLBFE Training Center,2022-02-20
1474,2802,,Certificate in Carpentry,TVEC,2020-05-05
1475,2803,,O/L,TVEC,2018-02-24
1476,2804,,Certificate in Driving,TVEC,2019-06-25
1477,2804,,Certificate in Nursing,Sri Plantations,2020-02-25
1478,2806,,Certificate in Hospitality,VTA,2017-10-10
1479,2810,,Certificate in Nursing,VTA,2022-12-23
1480,2816,,Diploma in Business,Construction Ltd,2015-10-22
1481,2816,,Diploma in Hospitality,SLBFE Training Center,2019-11-02
1482,2823,,Master's Degree,NAITA,2016-03-07
1483,2823,,Certificate in Electrical Work,NAITA,2022-06-21
1484,2825,,Certificate in Welding,SLBFE Training Center,2025-01-08
1485,2826,,Certificate in Heavy Vehicle Operation,Island Group,2020-09-11
1486,2832,,Certificate in IT,NAITA,2025-03-16
1487,2833,,Certificate in Heavy Vehicle Operation,TVEC,2025-05-24
1488,2833,NVQ Level 5,,SLBFE Training Center,2018-01-13
1489,2837,,Certificate in Cooking,TVEC,2015-11-15
1490,2843,,Certificate in Carpentry,SLBFE Training Center,2018-10-04
1491,2843,,Certificate in Sewing,TVEC,2019-05-26
1492,2844,,Certificate in Caregiving,Island Pvt,2019-07-30
1493,2844,,O/L,TVEC,2020-11-21
1494,2845,,Certificate in Driving,Tea Solutions,2025-05-30
1495,2850,,Certificate in Plumbing,Apparel Group,2019-08-10
1496,2855,,Bachelor's Degree,Tech Solutions,2021-11-24
1497,2855,,Master's Degree,SLBFE Training Center,2020-07-05
1498,2859,,Certificate in Welding,TVEC,2024-09-29
1499,2859,,O/L,SLBFE Training Center,2024-08-11
1500,2860,,Certificate in Driving,NAITA,2015-10-26
1501,2860,,Certificate in Electrical Work,NAITA,2025-02-24
1502,2861,,O/L,SLBFE Training Center,2015-12-29
1503,2862,,Diploma in Nursing,TVEC,2020-02-08
1504,2862,,Master's Degree,TVEC,2016-09-12
1505,2864,NVQ Level 2,,Lanka Solutions,2022-07-20
1506,2865,NVQ Level 1,,TVEC,2022-10-09
1507,2865,,A/L,VTA,2024-05-21
1508,2866,,Certificate in Accounting,SLBFE Training Center,2019-09-16
1509,2868,,Certificate in Plumbing,NAITA,2016-03-25
1510,2870,,Certificate in Heavy Vehicle Operation,VTA,2016-01-18
1511,2870,NVQ Level 3,,TVEC,2021-07-11
1512,2871,,Certificate in Hospitality,VTA,2023-07-09
1513,2874,,Certificate in Heavy Vehicle Operation,TVEC,2021-10-24
1514,2876,NVQ Level 5,,Apparel Ltd,2022-12-03
1515,2878,,A/L,NAITA,2017-05-29
1516,2878,,Bachelor's Degree,Gem Solutions,2016-12-06
1517,2880,,Master's Degree,NAITA,2018-05-24
1518,2885,,Certificate in Domestic Work,SLBFE Training Center,2021-02-24
1519,2889,,Diploma in Hospitality,Hotel Inc,2017-03-23
1520,2896,,Certificate in Nursing,TVEC,2018-03-10
1521,2896,,Certificate in Nursing,TVEC,2016-09-17
1522,2898,,Master's Degree,SLBFE Training Center,2019-04-09
1523,2900,,Master's Degree,NAITA,2017-08-24
1524,2900,,Bachelor's Degree,TVEC,2022-03-06
1525,2901,,Diploma in Nursing,TVEC,2020-07-28
1526,2910,NVQ Level 5,,NAITA,2019-02-13
1527,2910,,O/L,TVEC,2018-05-13
1528,2911,,A/L,NAITA,2019-08-04
1529,2911,,Certificate in Electrical Work,TVEC,2016-06-01
1530,2912,,Diploma in IT,SLBFE Training Center,2022-03-07
1531,2912,,Certificate in Carpentry,Gem Ltd,2021-12-28
1532,2916,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2020-11-13
1533,2917,,Diploma in Hospitality,NAITA,2021-01-27
1534,2917,,A/L,TVEC,2018-07-01
1535,2918,,Diploma in Business,TVEC,2018-08-02
1536,2918,,Bachelor's Degree,VTA,2016-08-08
1537,2926,,Master's Degree,TVEC,2025-07-21
1538,2928,,Certificate in Heavy Vehicle Operation,TVEC,2020-01-13
1539,2928,,Diploma in Nursing,NAITA,2021-07-08
1540,2932,,Diploma in Nursing,TVEC,2017-02-22
1541,2940,,Certificate in Sewing,NAITA,2019-12-22
1542,2940,,Certificate in Nursing,Ceylon Enterprises,2015-12-19
1543,2942,,Diploma in Hospitality,SLBFE Training Center,2019-04-01
1544,2946,,Certificate in Accounting,SLBFE Training Center,2018-09-17
1545,2947,,Diploma in Business,NAITA,2019-05-21
1546,2947,,Certificate in Hospitality,NAITA,2019-09-01
1547,2949,NVQ Level 3,,VTA,2019-04-24
1548,2949,NVQ Level 5,,VTA,2015-10-01
1549,2952,,Certificate in Masonry,SLBFE Training Center,2023-05-27
1550,2954,,O/L,TVEC,2016-02-24
1551,2955,NVQ Level 5,,Island Co,2019-04-05
1552,2955,,Bachelor's Degree,SLBFE Training Center,2024-05-10
1553,2957,NVQ Level 4,,TVEC,2024-05-18
1554,2957,,Certificate in Carpentry,TVEC,2015-12-17
1555,2958,,Certificate in Plumbing,VTA,2024-10-27
1556,2958,NVQ Level 1,,TVEC,2023-05-27
1557,2961,,Certificate in Masonry,NAITA,2024-02-10
1558,2963,NVQ Level 2,,VTA,2021-01-29
1559,2965,NVQ Level 3,,NAITA,2024-10-12
1560,2965,,Certificate in Cooking,Sri Plantations,2023-01-16
1561,2978,,Certificate in IT,TVEC,2025-07-08
1562,2978,NVQ Level 2,,NAITA,2020-12-13
1563,2984,,Certificate in Domestic Work,TVEC,2018-11-27
1564,2989,,Certificate in Masonry,VTA,2017-03-27
1565,2989,,Certificate in Domestic Work,TVEC,2024-04-26
1566,2994,,Master's Degree,NAITA,2022-05-28
1567,2997,,Certificate in Hospitality,NAITA,2018-03-26
1568,3000,,Certificate in Welding,VTA,2018-05-26
1569,3002,,Certificate in Carpentry,SLBFE Training Center,2019-10-09
1570,3002,NVQ Level 3,,VTA,2025-06-18
1571,3005,,Diploma in Business,Island Corp,2016-02-07
1572,3009,,Diploma in Hospitality,VTA,2018-01-23
1573,3009,,Certificate in Sewing,VTA,2019-02-27
1574,3015,NVQ Level 4,,VTA,2021-01-24
1575,3016,,Certificate in Heavy Vehicle Operation,TVEC,2018-06-21
1576,3016,,Certificate in Driving,VTA,2024-11-22
1577,3017,,Certificate in Caregiving,VTA,2022-10-17
1578,3018,,Certificate in Plumbing,Ceylon Enterprises,2024-07-15
1579,3018,NVQ Level 4,,Apparel Inc,2017-02-12
1580,3019,,Certificate in IT,Island Ltd,2019-04-10
1581,3021,,Bachelor's Degree,NAITA,2018-07-31
1582,3025,,Diploma in Business,NAITA,2022-02-17
1583,3026,,A/L,Hotel Enterprises,2023-01-21
1584,3031,NVQ Level 4,,TVEC,2017-07-06
1585,3032,,Certificate in Electrical Work,VTA,2024-11-13
1586,3032,,Diploma in Nursing,VTA,2017-01-14
1587,3036,,Certificate in Accounting,NAITA,2018-04-06
1588,3041,,Certificate in Nursing,SLBFE Training Center,2017-07-16
1589,3042,,Certificate in Heavy Vehicle Operation,Island Co,2018-02-15
1590,3042,,Certificate in Driving,VTA,2019-11-01
1591,3043,,O/L,TVEC,2025-03-23
1592,3044,,Certificate in Sewing,VTA,2025-01-05
1593,3044,,Certificate in Cooking,Tech Plantations,2024-04-17
1594,3051,,A/L,TVEC,2017-08-27
1595,3054,,O/L,VTA,2023-11-15
1596,3055,,A/L,VTA,2023-06-28
1597,3055,,Diploma in Nursing,SLBFE Training Center,2023-11-16
1598,3057,,Certificate in Hospitality,Tech Solutions,2016-06-14
1599,3063,NVQ Level 4,,Ceylon Co,2017-10-04
1600,3065,NVQ Level 4,,Construction Co,2020-10-21
1601,3066,,Certificate in Plumbing,VTA,2022-12-02
1602,3066,,O/L,TVEC,2017-05-25
1603,3067,,O/L,TVEC,2019-11-02
1604,3068,,Diploma in Nursing,SLBFE Training Center,2017-03-10
1605,3069,,O/L,SLBFE Training Center,2015-11-10
1606,3070,,Certificate in Electrical Work,Ceylon Co,2025-04-15
1607,3081,,Certificate in Masonry,NAITA,2016-01-06
1608,3081,NVQ Level 4,,Tea Corp,2022-07-27
1609,3087,,O/L,Island Corp,2023-01-04
1610,3087,,Certificate in IT,TVEC,2017-10-04
1611,3088,,Certificate in Electrical Work,NAITA,2019-04-14
1612,3089,,A/L,SLBFE Training Center,2024-11-12
1613,3089,,Certificate in Domestic Work,NAITA,2022-11-18
1614,3090,,Diploma in Hospitality,Apparel Group,2025-04-21
1615,3090,,Certificate in Nursing,TVEC,2023-11-30
1616,3091,,Diploma in Business,VTA,2023-01-23
1617,3091,NVQ Level 4,,Sri Inc,2019-06-12
1618,3101,,Certificate in Masonry,TVEC,2019-08-23
1619,3108,,Certificate in Plumbing,NAITA,2017-01-07
1620,3114,,Certificate in Sewing,VTA,2018-05-28
1621,3114,NVQ Level 4,,NAITA,2016-10-26
1622,3120,NVQ Level 2,,VTA,2019-07-08
1623,3120,,Bachelor's Degree,NAITA,2020-05-10
1624,3124,,Certificate in Masonry,VTA,2021-05-25
1625,3124,NVQ Level 1,,Ceylon Plantations,2016-03-14
1626,3126,,Certificate in Electrical Work,NAITA,2019-01-01
1627,3127,,O/L,Construction Plantations,2019-03-21
1628,3127,,Certificate in Accounting,Ceylon Plantations,2021-02-26
1629,3129,,Diploma in Hospitality,VTA,2016-12-15
1630,3133,,A/L,TVEC,2021-09-27
1631,3133,,Master's Degree,SLBFE Training Center,2021-05-23
1632,3134,,Certificate in Masonry,Construction Inc,2016-11-18
1633,3134,NVQ Level 3,,Hotel Inc,2018-04-18
1634,3135,,Bachelor's Degree,Tea Enterprises,2020-07-07
1635,3136,,Certificate in Cooking,TVEC,2019-01-07
1636,3137,,O/L,Gem Corp,2016-08-19
1637,3140,,Certificate in Nursing,Construction Ltd,2016-07-29
1638,3140,,Certificate in Accounting,Gem Pvt,2015-09-02
1639,3144,,Certificate in Accounting,VTA,2024-12-22
1640,3145,,Certificate in Welding,Tech Pvt,2024-10-01
1641,3145,NVQ Level 4,,SLBFE Training Center,2015-12-12
1642,3153,,Master's Degree,Hotel Group,2022-09-23
1643,3155,,Certificate in Accounting,VTA,2019-05-08
1644,3155,,Certificate in Plumbing,TVEC,2018-12-17
1645,3157,NVQ Level 1,,TVEC,2022-06-17
1646,3160,,O/L,TVEC,2024-04-02
1647,3165,,Certificate in Carpentry,VTA,2021-04-09
1648,3166,,Certificate in Heavy Vehicle Operation,VTA,2019-04-05
1649,3166,,Certificate in Welding,NAITA,2015-10-26
1650,3170,,Certificate in Accounting,TVEC,2016-08-04
1651,3179,NVQ Level 1,,NAITA,2019-05-07
1652,3179,,Diploma in Business,NAITA,2018-03-08
1653,3181,,Diploma in IT,NAITA,2019-10-01
1654,3181,,Diploma in Business,SLBFE Training Center,2017-05-10
1655,3182,,O/L,TVEC,2016-07-19
1656,3182,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2021-05-09
1657,3187,NVQ Level 2,,Hotel Enterprises,2024-02-22
1658,3188,NVQ Level 5,,SLBFE Training Center,2016-10-22
1659,3188,,Certificate in Plumbing,VTA,2023-06-24
1660,3190,,O/L,TVEC,2022-02-10
1661,3198,NVQ Level 1,,VTA,2022-10-02
1662,3198,,Certificate in Carpentry,TVEC,2016-08-17
1663,3201,,Certificate in Welding,NAITA,2022-01-23
1664,3203,,Certificate in Driving,NAITA,2023-07-31
1665,3204,,Certificate in Heavy Vehicle Operation,TVEC,2018-06-12
1666,3204,,Certificate in Carpentry,SLBFE Training Center,2021-08-23
1667,3205,,Certificate in Electrical Work,Apparel Pvt,2018-12-17
1668,3205,,Certificate in Cooking,SLBFE Training Center,2016-05-07
1669,3206,,Certificate in Heavy Vehicle Operation,Sri Ltd,2022-10-28
1670,3208,NVQ Level 1,,NAITA,2018-10-29
1671,3211,,O/L,VTA,2016-12-04
1672,3212,,Certificate in Driving,Tea Solutions,2024-05-29
1673,3212,,Diploma in IT,TVEC,2019-02-04
1674,3213,,Certificate in Carpentry,NAITA,2018-04-04
1675,3213,,Certificate in Electrical Work,Island Pvt,2021-08-30
1676,3216,,Certificate in Domestic Work,SLBFE Training Center,2022-07-13
1677,3217,NVQ Level 5,,VTA,2017-04-02
1678,3218,,Certificate in Domestic Work,SLBFE Training Center,2020-08-27
1679,3221,,O/L,SLBFE Training Center,2017-08-04
1680,3231,,Diploma in Business,Apparel Ltd,2019-10-14
1681,3231,,Certificate in Driving,Gem Ltd,2022-05-14
1682,3234,NVQ Level 1,,VTA,2018-03-08
1683,3239,,Certificate in Domestic Work,NAITA,2020-05-01
1684,3239,,Certificate in Electrical Work,Island Pvt,2022-01-21
1685,3240,,A/L,NAITA,2023-06-06
1686,3242,,Diploma in Business,SLBFE Training Center,2022-12-14
1687,3242,,Certificate in Cooking,VTA,2020-01-23
1688,3243,,Diploma in Business,Gem Corp,2023-07-31
1689,3243,,Master's Degree,VTA,2018-04-14
1690,3246,,Certificate in Driving,VTA,2016-05-20
1691,3246,,Certificate in Hospitality,SLBFE Training Center,2022-12-24
1692,3247,NVQ Level 3,,SLBFE Training Center,2023-05-21
1693,3247,,Certificate in Welding,VTA,2016-04-15
1694,3249,NVQ Level 2,,SLBFE Training Center,2017-12-02
1695,3249,,Certificate in Accounting,Sri Solutions,2018-04-21
1696,3252,,Certificate in Accounting,SLBFE Training Center,2020-09-21
1697,3255,,Master's Degree,SLBFE Training Center,2015-11-24
1698,3255,,Certificate in Masonry,SLBFE Training Center,2018-09-03
1699,3260,,Certificate in Carpentry,TVEC,2025-02-22
1700,3265,,Certificate in Sewing,VTA,2021-05-06
1701,3265,NVQ Level 1,,TVEC,2018-09-30
1702,3267,,Certificate in Heavy Vehicle Operation,TVEC,2019-09-15
1703,3267,,O/L,TVEC,2019-04-24
1704,3269,NVQ Level 1,,SLBFE Training Center,2017-01-28
1705,3273,,Diploma in Nursing,SLBFE Training Center,2025-08-08
1706,3273,NVQ Level 1,,Sri Plantations,2016-02-29
1707,3279,,Certificate in Driving,NAITA,2016-10-08
1708,3279,,O/L,Apparel Pvt,2017-08-04
1709,3282,,Certificate in Driving,SLBFE Training Center,2016-12-06
1710,3282,,Certificate in Caregiving,NAITA,2018-10-04
1711,3283,NVQ Level 1,,Island Solutions,2020-03-31
1712,3286,,Certificate in Hospitality,SLBFE Training Center,2025-05-24
1713,3287,,Diploma in Hospitality,NAITA,2020-04-23
1714,3287,,Certificate in Caregiving,NAITA,2019-07-16
1715,3288,,O/L,SLBFE Training Center,2021-01-13
1716,3291,NVQ Level 2,,SLBFE Training Center,2017-05-09
1717,3294,,Certificate in Electrical Work,TVEC,2020-11-09
1718,3294,,Certificate in Driving,SLBFE Training Center,2019-03-16
1719,3298,,Certificate in Domestic Work,SLBFE Training Center,2018-03-12
1720,3298,,Certificate in Sewing,NAITA,2019-01-18
1721,3301,NVQ Level 5,,SLBFE Training Center,2024-05-01
1722,3302,,Diploma in Business,NAITA,2024-08-10
1723,3307,,Certificate in IT,TVEC,2023-09-24
1724,3310,,Certificate in Accounting,NAITA,2016-02-03
1725,3311,NVQ Level 4,,Tech Pvt,2024-11-27
1726,3318,,Bachelor's Degree,TVEC,2016-06-14
1727,3325,,Certificate in Domestic Work,TVEC,2021-02-24
1728,3325,,Master's Degree,VTA,2016-06-01
1729,3333,,Certificate in Caregiving,TVEC,2015-09-08
1730,3333,,Certificate in Masonry,SLBFE Training Center,2021-05-10
1731,3334,,Certificate in Domestic Work,Construction Group,2025-01-23
1732,3340,NVQ Level 5,,TVEC,2025-06-08
1733,3342,,Certificate in Driving,TVEC,2018-04-25
1734,3344,,Diploma in Nursing,NAITA,2023-04-19
1735,3345,NVQ Level 4,,NAITA,2019-03-02
1736,3349,,Certificate in Heavy Vehicle Operation,NAITA,2018-07-14
1737,3350,NVQ Level 4,,VTA,2024-05-01
1738,3357,,Certificate in Plumbing,NAITA,2024-01-22
1739,3357,,Certificate in Accounting,NAITA,2017-07-16
1740,3362,,Certificate in Cooking,SLBFE Training Center,2023-01-26
1741,3362,,O/L,TVEC,2022-07-04
1742,3367,,Certificate in Domestic Work,NAITA,2018-06-11
1743,3367,,Certificate in Accounting,NAITA,2019-07-16
1744,3370,,Certificate in Heavy Vehicle Operation,Hotel Group,2018-12-26
1745,3370,,Diploma in Hospitality,VTA,2022-09-12
1746,3372,,O/L,NAITA,2024-05-20
1747,3372,,Certificate in Heavy Vehicle Operation,TVEC,2023-10-31
1748,3373,NVQ Level 5,,VTA,2015-10-23
1749,3374,,Certificate in Hospitality,NAITA,2017-01-19
1750,3374,,Certificate in Plumbing,SLBFE Training Center,2018-09-06
1751,3375,,Certificate in Carpentry,SLBFE Training Center,2017-12-25
1752,3376,,Certificate in Nursing,NAITA,2022-05-06
1753,3376,,Diploma in Business,VTA,2021-08-09
1754,3377,,Diploma in Hospitality,NAITA,2019-05-21
1755,3377,,Master's Degree,TVEC,2024-03-08
1756,3378,,Diploma in Business,NAITA,2025-07-06
1757,3378,,Diploma in Hospitality,SLBFE Training Center,2021-03-28
1758,3379,,Certificate in Cooking,SLBFE Training Center,2022-11-12
1759,3379,,Certificate in Caregiving,Construction Co,2024-09-06
1760,3380,,Certificate in Cooking,VTA,2020-11-05
1761,3380,,Certificate in Sewing,TVEC,2016-11-03
1762,3381,,Certificate in Masonry,NAITA,2019-02-01
1763,3381,NVQ Level 1,,Gem Inc,2024-06-22
1764,3383,,Diploma in Business,TVEC,2022-05-29
1765,3383,,Diploma in Nursing,TVEC,2019-04-06
1766,3384,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2021-10-16
1767,3384,,Certificate in Carpentry,NAITA,2015-10-07
1768,3385,,Certificate in Domestic Work,VTA,2023-09-23
1769,3388,,Certificate in Masonry,VTA,2023-01-20
1770,3393,,Certificate in Caregiving,SLBFE Training Center,2017-10-03
1771,3393,,Certificate in Heavy Vehicle Operation,TVEC,2016-09-22
1772,3395,,Certificate in Welding,Tech Inc,2021-05-23
1773,3395,,Certificate in Domestic Work,NAITA,2021-08-11
1774,3398,,Certificate in Masonry,Gem Inc,2018-10-29
1775,3399,NVQ Level 4,,Tech Co,2023-05-11
1776,3401,NVQ Level 3,,Apparel Inc,2019-10-10
1777,3402,,Certificate in Welding,TVEC,2025-05-16
1778,3402,,Diploma in IT,TVEC,2018-07-12
1779,3404,,Certificate in Nursing,TVEC,2015-10-19
1780,3404,NVQ Level 4,,VTA,2017-12-26
1781,3405,,Certificate in Driving,Apparel Plantations,2022-06-24
1782,3405,,Certificate in Driving,NAITA,2025-04-24
1783,3406,,Certificate in IT,Tea Plantations,2015-11-20
1784,3406,NVQ Level 4,,SLBFE Training Center,2020-10-06
1785,3408,,Certificate in Hospitality,TVEC,2019-05-01
1786,3412,,Certificate in Hospitality,TVEC,2024-07-17
1787,3413,,Certificate in Welding,TVEC,2023-10-10
1788,3419,,O/L,TVEC,2016-06-21
1789,3421,,O/L,Sri Solutions,2023-09-04
1790,3421,NVQ Level 3,,Sri Pvt,2019-05-30
1791,3422,,Certificate in Domestic Work,VTA,2024-02-19
1792,3422,NVQ Level 4,,Lanka Pvt,2023-06-11
1793,3426,,Certificate in Welding,Lanka Ltd,2019-04-30
1794,3427,,Certificate in Domestic Work,NAITA,2020-04-07
1795,3429,NVQ Level 2,,Ceylon Ltd,2016-05-12
1796,3430,,Diploma in Nursing,SLBFE Training Center,2019-06-25
1797,3433,,Certificate in Heavy Vehicle Operation,Construction Corp,2021-09-17
1798,3434,,Certificate in Driving,SLBFE Training Center,2021-01-17
1799,3434,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2020-12-21
1800,3436,,Certificate in Nursing,TVEC,2023-06-01
1801,3448,,Diploma in IT,VTA,2019-11-26
1802,3448,,Diploma in Hospitality,TVEC,2022-11-12
1803,3449,,Certificate in Driving,Ceylon Plantations,2016-11-20
1804,3452,,Certificate in Domestic Work,VTA,2019-12-02
1805,3454,,Diploma in Business,VTA,2017-10-09
1806,3454,,Diploma in IT,TVEC,2015-11-03
1807,3456,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2017-11-01
