ContractID,ApplicationID,JobID,EmployerID,PersonalID,ContractNumber,ContractStartDate,ContractEndDate,RenewalEligible,ContractStatus,SignedDate,Remarks,CreatedDate
793,7724,901,14,2634,C0000793,2026-05-04,2027-04-29,0,Expired,2026-05-04,Probation period,2026-05-04
794,7739,300,56,2639,C0000794,2024-12-17,2025-04-25,1,Completed,2024-12-17,Requires visa,2024-12-17
795,7745,3431,40,2641,C0000795,2026-03-30,2026-12-13,1,Completed,2026-03-30,Requires visa,2026-03-30
796,7748,2443,57,2643,C0000796,2025-11-15,2027-07-12,0,Terminated,2025-11-15,Requires visa,2025-11-15
797,7755,2631,41,2645,C0000797,2024-07-20,2025-05-01,0,Completed,2024-07-20,,2024-07-20
798,7760,4542,79,2648,C0000798,2025-04-15,2027-08-19,1,Active,2025-04-15,Training provided,2025-04-15
799,7769,2369,59,2649,C0000799,2026-03-28,2026-12-02,0,Terminated,2026-03-28,Requires visa,2026-03-28
800,7785,2950,2,2653,C0000800,2026-02-19,2026-08-13,1,Active,2026-02-19,Probation period,2026-02-19
801,7816,4731,38,2660,C0000801,2025-04-08,2025-04-17,1,Expired,2025-04-08,Standard contract,2025-04-08
802,7848,188,24,2672,C0000802,2025-06-22,2027-07-29,0,Active,2025-06-22,Training provided,2025-06-22
803,7850,2937,1,2674,C0000803,2026-07-16,2027-07-20,1,Active,2026-07-16,Standard contract,2026-07-16
804,7892,1287,86,2693,C0000804,2026-08-28,2027-05-19,0,Expired,2026-08-28,Training provided,2026-08-28
805,7897,392,58,2694,C0000805,2025-10-26,2026-02-13,0,Terminated,2025-10-26,Probation period,2025-10-26
806,7906,1172,15,2700,C0000806,2025-11-11,2026-12-14,1,Active,2025-11-11,Probation period,2025-11-11
807,7926,2937,1,2707,C0000807,2024-05-27,2026-08-26,0,Completed,2024-05-27,,2024-05-27
808,7938,3066,7,2714,C0000808,2025-12-28,2026-05-09,0,Expired,2025-12-28,Requires visa,2025-12-28
809,7940,1563,65,2715,C0000809,2024-03-04,2025-04-20,1,Terminated,2024-03-04,Training provided,2024-03-04
810,7942,4909,13,2716,C0000810,2025-09-21,2026-10-03,1,Expired,2025-09-21,Requires visa,2025-09-21
811,7948,1928,87,2716,C0000811,2025-09-21,2025-10-11,1,Terminated,2025-09-21,Training provided,2025-09-21
812,7961,3664,82,2720,C0000812,2026-05-22,2027-05-22,1,Expired,2026-05-22,Requires visa,2026-05-22
813,7962,1897,57,2720,C0000813,2026-08-26,2027-02-11,1,Expired,2026-08-26,Probation period,2026-08-26
814,7971,3542,27,2721,C0000814,2025-12-01,2026-11-03,1,Active,2025-12-01,Standard contract,2025-12-01
815,7977,2979,12,2724,C0000815,2026-08-21,2027-07-16,1,Expired,2026-08-21,Training provided,2026-08-21
816,7984,1325,60,2725,C0000816,2024-07-26,2027-05-22,0,Expired,2024-07-26,Training provided,2024-07-26
817,8005,4844,40,2734,C0000817,2025-10-20,2026-09-18,1,Completed,2025-10-20,Training provided,2025-10-20
818,8007,3682,8,2734,C0000818,2026-05-21,2027-02-10,0,Expired,2026-05-21,,2026-05-21
819,8020,2365,78,2740,C0000819,2024-11-30,2027-03-14,1,Completed,2024-11-30,,2024-11-30
820,8024,4365,90,2742,C0000820,2025-08-04,2027-07-10,1,Expired,2025-08-04,Training provided,2025-08-04
821,8027,1019,62,2743,C0000821,2025-06-06,2025-12-07,1,Terminated,2025-06-06,,2025-06-06
822,8036,2134,80,2747,C0000822,2025-06-21,2026-06-17,1,Expired,2025-06-21,Standard contract,2025-06-21
823,8043,4329,4,2749,C0000823,2026-02-23,2026-10-25,1,Active,2026-02-23,Requires visa,2026-02-23
824,8051,1298,50,2751,C0000824,2025-12-01,2026-02-25,1,Active,2025-12-01,Standard contract,2025-12-01
825,8067,4016,84,2754,C0000825,2026-03-20,2027-06-20,1,Expired,2026-03-20,Requires visa,2026-03-20
826,8071,1877,16,2757,C0000826,2025-03-27,2026-07-14,1,Expired,2025-03-27,Training provided,2025-03-27
827,8073,3038,47,2758,C0000827,2026-08-27,2027-06-28,1,Expired,2026-08-27,Standard contract,2026-08-27
828,8080,1024,49,2759,C0000828,2025-08-17,2026-09-29,1,Terminated,2025-08-17,Requires visa,2025-08-17
829,8083,1282,35,2761,C0000829,2024-03-12,2024-04-23,0,Terminated,2024-03-12,Probation period,2024-03-12
830,8097,3356,10,2763,C0000830,2025-08-12,2026-01-08,1,Terminated,2025-08-12,Requires visa,2025-08-12
831,8104,4989,7,2768,C0000831,2025-12-20,2026-01-12,0,Terminated,2025-12-20,Training provided,2025-12-20
832,8109,3522,20,2769,C0000832,2026-08-26,2027-05-13,0,Active,2026-08-26,,2026-08-26
833,8110,3955,73,2769,C0000833,2025-05-16,2026-02-14,0,Active,2025-05-16,Standard contract,2025-05-16
834,8141,214,66,2780,C0000834,2025-05-17,2026-02-01,0,Completed,2025-05-17,,2025-05-17
835,8142,1581,7,2780,C0000835,2025-03-29,2025-11-18,0,Expired,2025-03-29,,2025-03-29
836,8143,116,22,2781,C0000836,2025-08-15,2026-11-30,1,Completed,2025-08-15,Requires visa,2025-08-15
837,8146,2350,62,2781,C0000837,2025-09-03,2027-05-17,1,Expired,2025-09-03,Requires visa,2025-09-03
838,8155,3813,51,2784,C0000838,2025-09-06,2026-04-11,0,Terminated,2025-09-06,Requires visa,2025-09-06
839,8165,325,52,2787,C0000839,2025-06-26,2027-01-05,1,Terminated,2025-06-26,Probation period,2025-06-26
840,8178,1653,78,2792,C0000840,2026-01-25,2027-07-16,0,Expired,2026-01-25,,2026-01-25
841,8181,490,36,2792,C0000841,2024-01-15,2024-02-25,0,Active,2024-01-15,,2024-01-15
842,8210,1671,14,2800,C0000842,2024-09-26,2024-09-28,0,Expired,2024-09-26,,2024-09-26
843,8224,1037,11,2806,C0000843,2025-10-03,2026-09-01,1,Terminated,2025-10-03,Requires visa,2025-10-03
844,8278,3141,45,2822,C0000844,2024-09-08,2025-04-24,0,Expired,2024-09-08,Standard contract,2024-09-08
845,8318,1757,55,2836,C0000845,2026-01-28,2026-12-21,0,Expired,2026-01-28,Training provided,2026-01-28
846,8331,549,77,2839,C0000846,2026-07-31,2027-06-25,0,Terminated,2026-07-31,,2026-07-31
847,8339,2604,55,2841,C0000847,2024-04-11,2027-02-05,0,Expired,2024-04-11,,2024-04-11
848,8341,3334,15,2841,C0000848,2026-04-17,2027-03-22,0,Terminated,2026-04-17,Requires visa,2026-04-17
849,8344,3289,36,2842,C0000849,2025-07-17,2027-06-01,0,Expired,2025-07-17,Training provided,2025-07-17
850,8347,3017,20,2843,C0000850,2024-11-19,2024-12-29,0,Expired,2024-11-19,,2024-11-19
851,8387,620,35,2857,C0000851,2026-07-30,2027-06-05,1,Completed,2026-07-30,Training provided,2026-07-30
852,8391,1713,48,2859,C0000852,2026-01-19,2026-04-20,1,Active,2026-01-19,Training provided,2026-01-19
853,8398,939,68,2863,C0000853,2025-05-11,2025-09-24,1,Completed,2025-05-11,,2025-05-11
854,8432,499,62,2874,C0000854,2025-05-24,2025-07-04,1,Expired,2025-05-24,Training provided,2025-05-24
855,8436,2332,53,2876,C0000855,2025-08-26,2027-07-09,0,Terminated,2025-08-26,,2025-08-26
856,8441,3601,83,2879,C0000856,2024-11-27,2026-04-13,1,Completed,2024-11-27,Requires visa,2024-11-27
857,8462,4131,50,2885,C0000857,2025-08-11,2025-10-19,0,Active,2025-08-11,Standard contract,2025-08-11
858,8468,3495,51,2888,C0000858,2026-02-18,2027-07-28,1,Active,2026-02-18,Standard contract,2026-02-18
859,8469,910,89,2889,C0000859,2025-10-22,2027-05-25,1,Completed,2025-10-22,Requires visa,2025-10-22
860,8495,2129,89,2898,C0000860,2025-10-25,2026-05-05,0,Terminated,2025-10-25,Probation period,2025-10-25
861,8498,3854,3,2898,C0000861,2026-01-30,2026-11-17,0,Terminated,2026-01-30,Training provided,2026-01-30
862,8520,2862,87,2906,C0000862,2026-01-06,2027-07-24,1,Terminated,2026-01-06,Requires visa,2026-01-06
863,8532,1207,69,2909,C0000863,2025-11-04,2026-08-08,1,Terminated,2025-11-04,Requires visa,2025-11-04
864,8542,1594,5,2914,C0000864,2025-08-17,2027-03-30,1,Completed,2025-08-17,,2025-08-17
865,8563,56,24,2921,C0000865,2025-03-08,2027-02-07,1,Terminated,2025-03-08,Requires visa,2025-03-08
866,8572,1985,7,2924,C0000866,2025-01-14,2025-09-30,1,Active,2025-01-14,,2025-01-14
867,8579,2646,40,2927,C0000867,2025-11-16,2026-06-20,0,Completed,2025-11-16,Standard contract,2025-11-16
868,8581,825,39,2927,C0000868,2026-05-11,2027-04-10,0,Expired,2026-05-11,Standard contract,2026-05-11
869,8584,478,44,2927,C0000869,2026-03-21,2026-07-19,1,Expired,2026-03-21,Standard contract,2026-03-21
870,8586,399,44,2928,C0000870,2024-01-15,2027-02-15,1,Terminated,2024-01-15,,2024-01-15
871,8590,3781,27,2929,C0000871,2026-02-22,2026-05-13,0,Terminated,2026-02-22,Requires visa,2026-02-22
872,8620,4567,51,2941,C0000872,2025-12-09,2026-12-18,1,Completed,2025-12-09,Requires visa,2025-12-09
873,8625,4078,76,2944,C0000873,2026-02-21,2026-08-06,0,Terminated,2026-02-21,Training provided,2026-02-21
874,8642,186,58,2949,C0000874,2024-06-07,2026-07-28,0,Active,2024-06-07,Standard contract,2024-06-07
875,8645,712,70,2952,C0000875,2025-04-23,2025-10-22,1,Terminated,2025-04-23,Standard contract,2025-04-23
876,8667,1045,65,2957,C0000876,2026-07-29,2027-02-20,0,Terminated,2026-07-29,,2026-07-29
877,8669,3534,35,2957,C0000877,2025-11-18,2027-08-27,1,Completed,2025-11-18,Probation period,2025-11-18
878,8670,1980,67,2958,C0000878,2025-12-01,2026-08-24,1,Completed,2025-12-01,Training provided,2025-12-01
879,8674,2129,89,2959,C0000879,2026-01-18,2027-07-15,0,Active,2026-01-18,Probation period,2026-01-18
880,8689,1924,19,2964,C0000880,2026-05-15,2027-02-07,1,Completed,2026-05-15,,2026-05-15
881,8715,4738,89,2972,C0000881,2025-05-10,2025-09-11,1,Completed,2025-05-10,,2025-05-10
882,8716,1632,49,2973,C0000882,2026-06-17,2026-10-16,1,Completed,2026-06-17,Probation period,2026-06-17
883,8731,1318,58,2978,C0000883,2025-06-29,2027-03-03,1,Completed,2025-06-29,Training provided,2025-06-29
884,8735,375,29,2978,C0000884,2024-05-21,2025-09-24,0,Active,2024-05-21,Requires visa,2024-05-21
885,8740,1737,72,2982,C0000885,2025-04-15,2025-12-27,1,Active,2025-04-15,Training provided,2025-04-15
886,8742,134,84,2983,C0000886,2026-05-31,2027-04-15,0,Terminated,2026-05-31,Probation period,2026-05-31
887,8753,546,26,2988,C0000887,2026-03-05,2027-02-07,0,Active,2026-03-05,,2026-03-05
888,8762,4316,67,2991,C0000888,2026-03-16,2026-07-18,0,Expired,2026-03-16,Probation period,2026-03-16
889,8765,4578,39,2991,C0000889,2025-08-04,2026-06-27,1,Expired,2025-08-04,Probation period,2025-08-04
890,8776,434,5,2996,C0000890,2025-12-25,2026-11-09,0,Terminated,2025-12-25,,2025-12-25
891,8813,3130,25,3008,C0000891,2026-05-01,2027-07-01,1,Completed,2026-05-01,Requires visa,2026-05-01
892,8830,4779,7,3012,C0000892,2024-06-05,2026-08-10,0,Completed,2024-06-05,Requires visa,2024-06-05
893,8835,3197,76,3014,C0000893,2026-05-21,2026-09-06,1,Expired,2026-05-21,,2026-05-21
894,8844,3443,50,3018,C0000894,2026-06-17,2027-06-08,0,Terminated,2026-06-17,Probation period,2026-06-17
895,8853,205,29,3022,C0000895,2025-11-10,2027-02-24,0,Expired,2025-11-10,Probation period,2025-11-10
896,8855,3271,89,3023,C0000896,2026-03-26,2026-06-30,1,Completed,2026-03-26,Requires visa,2026-03-26
897,8869,3242,88,3026,C0000897,2026-07-01,2026-09-22,1,Terminated,2026-07-01,Training provided,2026-07-01
898,8870,3052,39,3026,C0000898,2025-05-27,2026-12-09,1,Expired,2025-05-27,Requires visa,2025-05-27
899,8880,2526,81,3031,C0000899,2025-01-22,2025-01-23,0,Terminated,2025-01-22,Training provided,2025-01-22
900,8882,1619,45,3032,C0000900,2026-04-19,2027-01-20,0,Expired,2026-04-19,Probation period,2026-04-19
901,8883,3743,33,3032,C0000901,2026-06-29,2026-09-08,1,Terminated,2026-06-29,Requires visa,2026-06-29
902,8889,1122,20,3034,C0000902,2024-08-11,2026-03-20,0,Completed,2024-08-11,Standard contract,2024-08-11
903,8894,2986,84,3035,C0000903,2026-06-21,2026-11-06,1,Expired,2026-06-21,Training provided,2026-06-21
904,8942,1885,61,3052,C0000904,2026-08-11,2027-06-08,0,Terminated,2026-08-11,Training provided,2026-08-11
905,8948,2252,11,3054,C0000905,2026-01-18,2026-04-09,0,Completed,2026-01-18,,2026-01-18
906,8968,2457,10,3060,C0000906,2026-04-22,2027-01-25,1,Expired,2026-04-22,Training provided,2026-04-22
907,8976,514,61,3065,C0000907,2025-07-31,2027-01-21,1,Completed,2025-07-31,Standard contract,2025-07-31
908,9003,4857,84,3073,C0000908,2024-09-05,2024-09-12,1,Active,2024-09-05,Training provided,2024-09-05
909,9014,2979,12,3078,C0000909,2025-06-02,2026-07-27,0,Active,2025-06-02,Requires visa,2025-06-02
910,9020,1259,13,3079,C0000910,2026-08-10,2026-10-19,1,Active,2026-08-10,Requires visa,2026-08-10
911,9022,3659,17,3081,C0000911,2025-12-06,2027-05-06,1,Expired,2025-12-06,Training provided,2025-12-06
912,9042,3661,73,3084,C0000912,2025-04-28,2026-08-22,0,Active,2025-04-28,Requires visa,2025-04-28
913,9056,2824,28,3088,C0000913,2025-05-19,2026-10-04,0,Expired,2025-05-19,Requires visa,2025-05-19
914,9057,3857,14,3088,C0000914,2026-02-14,2027-01-19,0,Terminated,2026-02-14,Requires visa,2026-02-14
915,9101,3812,2,3103,C0000915,2024-05-17,2027-02-06,1,Expired,2024-05-17,Training provided,2024-05-17
916,9116,605,2,3109,C0000916,2024-03-30,2024-12-17,0,Active,2024-03-30,Standard contract,2024-03-30
917,9117,3055,84,3110,C0000917,2026-06-16,2026-09-19,1,Terminated,2026-06-16,Probation period,2026-06-16
918,9119,3906,14,3110,C0000918,2026-05-22,2027-01-28,1,Completed,2026-05-22,Probation period,2026-05-22
919,9126,2853,4,3112,C0000919,2026-08-11,2027-01-07,1,Terminated,2026-08-11,,2026-08-11
920,9130,1110,67,3114,C0000920,2025-03-17,2025-11-27,1,Expired,2025-03-17,Requires visa,2025-03-17
921,9137,4785,8,3115,C0000921,2025-11-01,2027-03-30,0,Completed,2025-11-01,Standard contract,2025-11-01
922,9150,3599,60,3120,C0000922,2023-10-13,2025-12-20,1,Completed,2023-10-13,Requires visa,2023-10-13
923,9163,3590,21,3122,C0000923,2025-07-18,2027-08-07,1,Completed,2025-07-18,Training provided,2025-07-18
924,9164,604,71,3123,C0000924,2025-08-07,2026-03-22,0,Expired,2025-08-07,Requires visa,2025-08-07
925,9165,4148,41,3124,C0000925,2025-02-17,2026-12-01,1,Terminated,2025-02-17,,2025-02-17
926,9171,3448,76,3127,C0000926,2026-02-04,2026-12-18,0,Active,2026-02-04,Standard contract,2026-02-04
927,9177,4739,4,3127,C0000927,2025-07-23,2025-09-16,0,Completed,2025-07-23,Probation period,2025-07-23
928,9182,4283,52,3129,C0000928,2026-07-20,2026-10-20,1,Expired,2026-07-20,Training provided,2026-07-20
929,9190,116,22,3131,C0000929,2024-05-15,2026-03-17,1,Terminated,2024-05-15,,2024-05-15
930,9196,3754,65,3133,C0000930,2025-02-28,2025-04-27,0,Active,2025-02-28,Standard contract,2025-02-28
931,9202,2623,50,3135,C0000931,2026-08-12,2027-01-16,1,Active,2026-08-12,Probation period,2026-08-12
932,9215,3103,32,3138,C0000932,2026-05-07,2026-12-26,1,Terminated,2026-05-07,Probation period,2026-05-07
933,9225,911,25,3141,C0000933,2026-05-21,2027-05-26,0,Expired,2026-05-21,Probation period,2026-05-21
934,9232,766,15,3146,C0000934,2024-04-08,2025-05-31,0,Completed,2024-04-08,Requires visa,2024-04-08
935,9233,3754,65,3146,C0000935,2024-08-24,2026-11-06,0,Active,2024-08-24,Standard contract,2024-08-24
936,9275,3984,90,3159,C0000936,2024-07-04,2025-09-12,1,Completed,2024-07-04,Probation period,2024-07-04
937,9289,731,39,3162,C0000937,2026-08-26,2027-08-28,0,Completed,2026-08-26,Probation period,2026-08-26
938,9305,4173,41,3167,C0000938,2026-03-02,2027-03-21,0,Completed,2026-03-02,,2026-03-02
939,9310,2668,62,3169,C0000939,2026-06-11,2027-05-02,0,Active,2026-06-11,,2026-06-11
940,9314,230,19,3171,C0000940,2026-02-23,2026-10-21,1,Completed,2026-02-23,Standard contract,2026-02-23
941,9319,2538,31,3173,C0000941,2025-06-09,2025-10-26,0,Completed,2025-06-09,Requires visa,2025-06-09
942,9341,1102,16,3178,C0000942,2026-06-03,2027-03-31,0,Expired,2026-06-03,,2026-06-03
943,9342,2544,29,3179,C0000943,2026-06-12,2027-03-08,1,Terminated,2026-06-12,Standard contract,2026-06-12
944,9346,1988,29,3180,C0000944,2025-08-29,2027-02-04,0,Completed,2025-08-29,Training provided,2025-08-29
945,9349,3332,46,3181,C0000945,2025-12-08,2027-06-29,0,Terminated,2025-12-08,Requires visa,2025-12-08
946,9353,1753,83,3182,C0000946,2025-08-04,2027-01-13,1,Expired,2025-08-04,,2025-08-04
947,9360,418,62,3184,C0000947,2025-05-28,2026-02-27,0,Active,2025-05-28,Probation period,2025-05-28
948,9361,4982,26,3184,C0000948,2026-02-03,2026-02-09,0,Completed,2026-02-03,Training provided,2026-02-03
949,9375,2265,23,3189,C0000949,2025-11-30,2026-12-29,0,Expired,2025-11-30,Requires visa,2025-11-30
950,9385,724,67,3193,C0000950,2026-07-15,2026-10-04,1,Terminated,2026-07-15,,2026-07-15
951,9400,3355,39,3198,C0000951,2026-02-10,2026-03-11,1,Expired,2026-02-10,Requires visa,2026-02-10
952,9412,3957,80,3199,C0000952,2025-02-12,2025-10-31,1,Terminated,2025-02-12,Standard contract,2025-02-12
953,9415,2180,64,3200,C0000953,2026-05-07,2026-05-12,0,Terminated,2026-05-07,Standard contract,2026-05-07
954,9420,2552,59,3201,C0000954,2025-02-24,2026-07-31,1,Completed,2025-02-24,Standard contract,2025-02-24
955,9434,1621,8,3206,C0000955,2025-07-07,2025-10-20,0,Expired,2025-07-07,Training provided,2025-07-07
956,9445,1784,80,3208,C0000956,2026-02-15,2026-12-21,1,Expired,2026-02-15,Probation period,2026-02-15
957,9458,3318,53,3211,C0000957,2026-08-08,2026-10-16,0,Completed,2026-08-08,Requires visa,2026-08-08
958,9463,1694,22,3214,C0000958,2026-02-01,2026-10-22,0,Completed,2026-02-01,Probation period,2026-02-01
959,9473,2114,38,3219,C0000959,2026-06-22,2027-03-07,0,Expired,2026-06-22,Requires visa,2026-06-22
960,9483,1024,49,3222,C0000960,2024-11-07,2026-12-02,1,Expired,2024-11-07,Requires visa,2024-11-07
961,9484,3192,74,3222,C0000961,2026-01-13,2026-04-01,1,Terminated,2026-01-13,Standard contract,2026-01-13
962,9497,4271,74,3226,C0000962,2026-05-16,2026-06-30,0,Completed,2026-05-16,Standard contract,2026-05-16
963,9501,8,5,3227,C0000963,2026-03-31,2026-04-07,1,Expired,2026-03-31,Standard contract,2026-03-31
964,9510,436,81,3232,C0000964,2026-04-13,2026-11-01,0,Terminated,2026-04-13,,2026-04-13
965,9512,1500,36,3232,C0000965,2025-07-22,2026-01-02,1,Active,2025-07-22,Requires visa,2025-07-22
966,9513,175,34,3232,C0000966,2025-09-04,2026-12-18,0,Terminated,2025-09-04,Requires visa,2025-09-04
967,9514,2058,60,3232,C0000967,2026-05-11,2026-10-11,1,Active,2026-05-11,Training provided,2026-05-11
968,9519,2991,11,3236,C0000968,2025-07-05,2026-05-15,0,Active,2025-07-05,Requires visa,2025-07-05
969,9532,837,38,3239,C0000969,2024-10-03,2026-01-30,1,Completed,2024-10-03,,2024-10-03
970,9540,741,84,3242,C0000970,2025-04-05,2026-08-04,0,Expired,2025-04-05,Probation period,2025-04-05
971,9547,2977,76,3245,C0000971,2026-05-26,2026-08-10,0,Terminated,2026-05-26,Requires visa,2026-05-26
972,9550,1759,43,3245,C0000972,2026-08-16,2027-05-16,1,Expired,2026-08-16,Requires visa,2026-08-16
973,9573,581,12,3252,C0000973,2024-05-24,2026-09-28,0,Active,2024-05-24,Requires visa,2024-05-24
974,9602,3702,11,3264,C0000974,2026-04-04,2026-10-31,1,Expired,2026-04-04,Probation period,2026-04-04
975,9603,1830,79,3265,C0000975,2024-11-30,2027-08-19,0,Active,2024-11-30,Probation period,2024-11-30
976,9608,4123,62,3266,C0000976,2026-05-01,2026-08-15,1,Active,2026-05-01,Standard contract,2026-05-01
977,9638,4614,42,3280,C0000977,2024-08-11,2026-07-20,0,Completed,2024-08-11,Probation period,2024-08-11
978,9658,515,9,3287,C0000978,2025-08-23,2025-10-04,1,Active,2025-08-23,Requires visa,2025-08-23
979,9662,2304,39,3288,C0000979,2025-01-28,2026-04-16,1,Completed,2025-01-28,Requires visa,2025-01-28
980,9665,15,59,3288,C0000980,2026-01-05,2027-04-25,0,Active,2026-01-05,Requires visa,2026-01-05
981,9667,233,47,3288,C0000981,2025-07-12,2025-12-20,0,Completed,2025-07-12,Training provided,2025-07-12
982,9671,4075,40,3289,C0000982,2025-10-04,2026-02-22,0,Terminated,2025-10-04,Training provided,2025-10-04
983,9696,1989,57,3297,C0000983,2026-07-05,2027-06-20,0,Terminated,2026-07-05,Requires visa,2026-07-05
984,9697,2554,77,3297,C0000984,2025-03-29,2025-07-11,1,Completed,2025-03-29,Requires visa,2025-03-29
985,9712,4994,1,3302,C0000985,2024-11-01,2024-11-27,0,Expired,2024-11-01,Standard contract,2024-11-01
986,9720,3555,70,3304,C0000986,2026-06-11,2027-03-27,0,Active,2026-06-11,Training provided,2026-06-11
987,9767,693,4,3318,C0000987,2025-02-15,2026-08-04,1,Expired,2025-02-15,,2025-02-15
988,9774,2655,13,3320,C0000988,2025-01-11,2027-01-27,0,Completed,2025-01-11,Training provided,2025-01-11
989,9804,3043,51,3330,C0000989,2026-07-14,2026-09-06,1,Active,2026-07-14,Training provided,2026-07-14
990,9822,4080,65,3338,C0000990,2026-03-25,2027-04-05,1,Completed,2026-03-25,,2026-03-25
991,9823,756,60,3338,C0000991,2026-01-19,2027-06-26,0,Completed,2026-01-19,,2026-01-19
992,9826,1970,7,3339,C0000992,2026-05-17,2027-05-11,0,Terminated,2026-05-17,,2026-05-17
993,9827,1662,88,3340,C0000993,2026-05-12,2026-08-08,0,Active,2026-05-12,Requires visa,2026-05-12
994,9831,2214,29,3343,C0000994,2026-05-14,2027-06-22,1,Expired,2026-05-14,Standard contract,2026-05-14
995,9833,1482,47,3344,C0000995,2026-06-18,2027-05-19,0,Terminated,2026-06-18,,2026-06-18
996,9836,2739,81,3344,C0000996,2026-01-06,2026-10-22,1,Terminated,2026-01-06,Standard contract,2026-01-06
997,9853,526,81,3350,C0000997,2026-07-29,2026-10-29,1,Completed,2026-07-29,,2026-07-29
998,9854,2829,59,3351,C0000998,2026-06-18,2027-06-02,1,Expired,2026-06-18,Requires visa,2026-06-18
999,9858,2248,2,3352,C0000999,2025-09-18,2026-04-17,0,Expired,2025-09-18,Training provided,2025-09-18
1000,9860,2239,51,3353,C0001000,2025-11-04,2026-07-06,0,Completed,2025-11-04,Probation period,2025-11-04
